county,precinct,office,district,party,candidate,votes,mail,provisional,election_day
Fayette,Connellsville City 1- 10-01,General Assembly,52,,Write-in,41,9,0,32
Fayette,Connellsville City 2- 10-02,General Assembly,52,,Write-in,31,11,1,19
Fayette,Connellsville City 3- 10-03,General Assembly,52,,Write-in,15,5,0,10
Fayette,Connellsville City 4- 10-04,General Assembly,52,,Write-in,19,1,0,18
Fayette,Connellsville Township - 12-01,General Assembly,52,,Write-in,10,4,0,6
Fayette,Dawson Borough - 14-01,General Assembly,52,,Write-in,1,1,0,0
Fayette,Dunbar Township 1 - 16-01,General Assembly,52,,Write-in,16,5,0,11
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,Write-in,45,22,0,23
Fayette,Dunbar  Borough - 18-01,General Assembly,52,,Write-in,8,0,0,8
Fayette,Everson Borough - 20-01,General Assembly,52,,Write-in,4,0,0,4
Fayette,Fayette City Borough - 24-01,General Assembly,52,,Write-in,4,1,0,3
Fayette,Franklin Township 1 - 26-01,General Assembly,52,,Write-in,10,8,0,2
Fayette,Franklin Township 2 - 26-02,General Assembly,52,,Write-in,5,3,0,2
Fayette,Jefferson Township - 34-01,General Assembly,52,,Write-in,14,4,0,10
Fayette,Lower Tyrone Township - 36-01,General Assembly,52,,Write-in,7,1,0,6
Fayette,Luzerne Township 1 - 38-01,General Assembly,52,,Write-in,5,4,0,1
Fayette,Luzerne Township 2 - 38-02,General Assembly,52,,Write-in,15,8,0,7
Fayette,Luzerne Township 3 - 38-03,General Assembly,52,,Write-in,7,0,0,7
Fayette,Luzerne Township 4 - 38-04,General Assembly,52,,Write-in,2,0,0,2
Fayette,Newell Borough - 46-01,General Assembly,52,,Write-in,4,2,0,2
Fayette,Ohiopyle Borough - 52-01,General Assembly,52,,Write-in,1,0,0,1
Fayette,Perry Township - 54-01,General Assembly,52,,Write-in,37,20,0,17
Fayette,Perryopolis Borough - 56-01,General Assembly,52,,Write-in,23,7,0,16
Fayette,Redstone Township 1 - 60-01,General Assembly,52,,Write-in,15,4,0,11
Fayette,Redstone Township 2 - 60-02,General Assembly,52,,Write-in,25,12,0,13
Fayette,Redstone Township 3 - 60-03,General Assembly,52,,Write-in,5,0,0,5
Fayette,Redstone Township 4 - 60-04,General Assembly,52,,Write-in,3,0,0,3
Fayette,Saltlick Township - 62-01,General Assembly,52,,Write-in,28,16,0,12
Fayette,South Connellsville Borough - 66-01,General Assembly,52,,Write-in,10,6,0,4
Fayette,Springfield Township 1 - 70-01,General Assembly,52,,Write-in,10,3,0,7
Fayette,Springfield Township 2 - 70-02,General Assembly,52,,Write-in,7,3,0,4
Fayette,Stewart Township - 74-01,General Assembly,52,,Write-in,6,0,1,5
Fayette,Upper Tyrone Township - 78-01,General Assembly,52,,Write-in,4,2,0,2
Fayette,Vanderbilt Borough - 80-01,General Assembly,52,,Write-in,5,2,0,3
Fayette,Washington Township - 82-01,General Assembly,52,,Write-in,56,30,0,26
Fayette,Belle Vernon Borough - 02-01,General Assembly,52,,Scattered,3,2,0,1
Fayette,Brownsville Township - 04-01,General Assembly,52,,Scattered,2,0,0,2
Fayette,Brownsville Borough 1 - 06-01,General Assembly,52,,Scattered,1,0,0,1
Fayette,Brownsville Borough 2 - 06-02,General Assembly,52,,Scattered,4,2,0,2
Fayette,Brownsville Borough 3 - 06-03,General Assembly,52,,Scattered,3,0,0,3
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,Scattered,2,1,0,1
Fayette,Bullskin Township 2 - 08-02,General Assembly,52,,Scattered,3,1,0,2
Fayette,Bullskin Township 3 - 08-03,General Assembly,52,,Scattered,0,0,0,0
Fayette,Connellsville City 1- 10-01,General Assembly,52,,Scattered,1,1,0,0
Fayette,Connellsville City 2- 10-02,General Assembly,52,,Scattered,2,2,0,0
Fayette,Connellsville City 3- 10-03,General Assembly,52,,Scattered,0,0,0,0
Fayette,Connellsville City 4- 10-04,General Assembly,52,,Scattered,1,0,0,1
Fayette,Connellsville Township - 12-01,General Assembly,52,,Scattered,0,0,0,0
Fayette,Dawson Borough - 14-01,General Assembly,52,,Scattered,0,0,0,0
Fayette,Dunbar Township 1 - 16-01,General Assembly,52,,Scattered,0,0,0,0
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,Scattered,2,2,0,0
Fayette,Dunbar  Borough - 18-01,General Assembly,52,,Scattered,0,0,0,0
Fayette,Everson Borough - 20-01,General Assembly,52,,Scattered,0,0,0,0
Fayette,Fayette City Borough - 24-01,General Assembly,52,,Scattered,1,1,0,0
Fayette,Franklin Township 1 - 26-01,General Assembly,52,,Scattered,1,1,0,0
Fayette,Franklin Township 2 - 26-02,General Assembly,52,,Scattered,0,0,0,0
Fayette,Jefferson Township - 34-01,General Assembly,52,,Scattered,1,0,0,1
Fayette,Lower Tyrone Township - 36-01,General Assembly,52,,Scattered,0,0,0,0
Fayette,Luzerne Township 1 - 38-01,General Assembly,52,,Scattered,1,1,0,0
Fayette,Luzerne Township 2 - 38-02,General Assembly,52,,Scattered,2,1,0,1
Fayette,Luzerne Township 3 - 38-03,General Assembly,52,,Scattered,1,0,0,1
Fayette,Luzerne Township 4 - 38-04,General Assembly,52,,Scattered,0,0,0,0
Fayette,Newell Borough - 46-01,General Assembly,52,,Scattered,0,0,0,0
Fayette,Ohiopyle Borough - 52-01,General Assembly,52,,Scattered,0,0,0,0
Fayette,Perry Township - 54-01,General Assembly,52,,Scattered,7,4,0,3
Fayette,Perryopolis Borough - 56-01,General Assembly,52,,Scattered,2,1,0,1
Fayette,Redstone Township 1 - 60-01,General Assembly,52,,Scattered,1,0,0,1
Fayette,Redstone Township 2 - 60-02,General Assembly,52,,Scattered,3,1,0,2
Fayette,Redstone Township 3 - 60-03,General Assembly,52,,Scattered,0,0,0,0
Fayette,Redstone Township 4 - 60-04,General Assembly,52,,Scattered,0,0,0,0
Fayette,Saltlick Township - 62-01,General Assembly,52,,Scattered,1,0,0,1
Fayette,South Connellsville Borough - 66-01,General Assembly,52,,Scattered,2,0,0,2
Fayette,Springfield Township 1 - 70-01,General Assembly,52,,Scattered,1,0,0,1
Fayette,Springfield Township 2 - 70-02,General Assembly,52,,Scattered,1,1,0,0
Fayette,Stewart Township - 74-01,General Assembly,52,,Scattered,0,0,0,0
Fayette,Upper Tyrone Township - 78-01,General Assembly,52,,Scattered,0,0,0,0
Fayette,Vanderbilt Borough - 80-01,General Assembly,52,,Scattered,1,1,0,0
Fayette,Washington Township - 82-01,General Assembly,52,,Scattered,8,4,0,4
Fayette,Belle Vernon Borough - 02-01,General Assembly,52,,JAMES CHAKO,1,0,0,1
Fayette,Belle Vernon Borough - 02-01,General Assembly,52,,NOTA,1,0,0,1
Fayette,Belle Vernon Borough - 02-01,General Assembly,52,,JOHN SMELKO,1,0,0,1
Fayette,Brownsville Township - 04-01,General Assembly,52,,EARL SMITH,1,0,0,1
Fayette,Brownsville Township - 04-01,General Assembly,52,,JIM BROWN,1,0,0,1
Fayette,Brownsville Township - 04-01,General Assembly,52,,TRACY WILSON,1,0,0,1
Fayette,Brownsville Township - 04-01,General Assembly,52,,JOHN E MICHAELS,1,0,0,1
Fayette,Brownsville Borough 1 - 06-01,General Assembly,52,,ALONEO HADSTON,1,0,0,1
Fayette,Brownsville Borough 1 - 06-01,General Assembly,52,,TRE BUTTS,1,0,0,1
Fayette,Brownsville Borough 2 - 06-02,General Assembly,52,,BILL DEWEESE,1,0,0,1
Fayette,Brownsville Borough 2 - 06-02,General Assembly,52,,LUKE CLISTER,1,0,0,1
Fayette,Redstone Township 4 - 60-04,General Assembly,52,,LUKE CLISTER,1,0,0,1
Fayette,Brownsville Borough 2 - 06-02,General Assembly,52,,TOM PAYERCHIN,1,0,0,1
Fayette,Brownsville Borough 2 - 06-02,General Assembly,52,,RAE PHILLIPS,1,0,0,1
Fayette,Brownsville Borough 3 - 06-03,General Assembly,52,,AUGUST CORFONT,1,0,0,1
Fayette,Brownsville Borough 3 - 06-03,General Assembly,52,,MARK JONES,1,0,0,1
Fayette,Brownsville Borough 3 - 06-03,General Assembly,52,,ISAAC KEEFER,1,0,0,1
Fayette,Luzerne Township 2 - 38-02,General Assembly,52,,ISAAC KEEFER,1,0,0,1
Fayette,Luzerne Township 4 - 38-04,General Assembly,52,,ISAAC KEEFER,1,0,0,1
Fayette,Brownsville Borough 3 - 06-03,General Assembly,52,,PATRICIA REDMAN,1,0,0,1
Fayette,Brownsville Borough 3 - 06-03,General Assembly,52,,RACHAEL FULLEM,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,KEITH RITENOUR,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,CHRIS SHULTZ,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,JEFFREY L REDMAN,2,0,0,2
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,KEVIN W HARRISON,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,JIM MILTON,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,JOSH SHAPIRO,2,0,0,2
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,GLENN HELLAR,1,0,0,1
Fayette,Connellsville City 4- 10-04,General Assembly,52,,GLENN HELLAR,1,0,0,1
Fayette,Dunbar Township 1 - 16-01,General Assembly,52,,GLENN HELLAR,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,ROBERTA BLACK,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,TODD SMITHULA,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,RYAN J HUHN,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,DOUG KOSASKO,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,DENNIS STEWART,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,MAX HOUSE JR,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,RONALD HURST,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,AUSTIN ROSE,1,0,0,1
Fayette,Bullskin Township 2 - 08-02,General Assembly,52,,JOSHUA TOROCK,1,0,0,1
Fayette,Bullskin Township 2 - 08-02,General Assembly,52,,BRADLY HALSTEAD,1,0,0,1
Fayette,Bullskin Township 2 - 08-02,General Assembly,52,,KENNETH R HILLING,1,0,0,1
Fayette,Bullskin Township 2 - 08-02,General Assembly,52,,PATRICK THOMAS,1,0,0,1
Fayette,Bullskin Township 2 - 08-02,General Assembly,52,,JOHN SMITH,1,0,0,1
Fayette,Connellsville City 3- 10-03,General Assembly,52,,JOHN SMITH,1,0,0,1
Fayette,Bullskin Township 2 - 08-02,General Assembly,52,,SCOTT EMMINGER JR,1,0,0,1
Fayette,Bullskin Township 2 - 08-02,General Assembly,52,,BRIAN K DUNN,1,0,0,1
Fayette,Bullskin Township 2 - 08-02,General Assembly,52,,FREDERICK O HOKE,1,0,0,1
Fayette,Bullskin Township 2 - 08-02,General Assembly,52,,JOE KILAN,1,0,0,1
Fayette,Bullskin Township 2 - 08-02,General Assembly,52,,BRIAN DUNN,1,0,0,1
Fayette,Bullskin Township 3 - 08-03,General Assembly,52,,GAPPACINNA FUZZYBUTT,1,0,0,1
Fayette,Bullskin Township 3 - 08-03,General Assembly,52,,PAUL WOLK,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,TAYLOR SWIFT,1,1,0,0
Fayette,Bullskin Township 3 - 08-03,General Assembly,52,,TAYLOR SWIFT,1,0,0,1
Fayette,Connellsville City 1- 10-01,General Assembly,52,,TAYLOR SWIFT,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,TAYLOR SWIFT,1,1,0,0
Fayette,Bullskin Township 3 - 08-03,General Assembly,52,,RONALD REAGAN,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,RONALD REAGAN,1,0,0,1
Fayette,Bullskin Township 3 - 08-03,General Assembly,52,,DAVID M KOCINSKI,1,0,0,1
Fayette,Bullskin Township 3 - 08-03,General Assembly,52,,DAVID HOGBEN,1,0,0,1
Fayette,Bullskin Township 3 - 08-03,General Assembly,52,,DANIEL JACK LAURA,2,0,0,2
Fayette,Bullskin Township 3 - 08-03,General Assembly,52,,DON SHAFFER,1,0,0,1
Fayette,Bullskin Township 3 - 08-03,General Assembly,52,,DORIS SPARKS,1,0,0,1
Fayette,Connellsville City 1- 10-01,General Assembly,52,,NICK TAZAN,1,0,0,1
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,GREG LINCOLN,2,2,0,0
Fayette,Connellsville City 1- 10-01,General Assembly,52,,GREG LINCOLN,2,1,0,1
Fayette,Connellsville City 3- 10-03,General Assembly,52,,GREG LINCOLN,1,0,0,1
Fayette,Connellsville City 4- 10-04,General Assembly,52,,GREG LINCOLN,1,1,0,0
Fayette,Connellsville Township - 12-01,General Assembly,52,,GREG LINCOLN,1,0,0,1
Fayette,Dunbar Township 1 - 16-01,General Assembly,52,,GREG LINCOLN,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,GREG LINCOLN,5,4,0,1
Fayette,Dunbar  Borough - 18-01,General Assembly,52,,GREG LINCOLN,1,0,0,1
Fayette,Redstone Township 2 - 60-02,General Assembly,52,,GREG LINCOLN,1,1,0,0
Fayette,Connellsville City 1- 10-01,General Assembly,52,,BRENDA WALLACE,2,0,0,2
Fayette,Connellsville City 1- 10-01,General Assembly,52,,CAITLIN HUEY,1,0,0,1
Fayette,Connellsville City 1- 10-01,General Assembly,52,,ERIC G KANE,2,0,0,2
Fayette,Connellsville City 1- 10-01,General Assembly,52,,IOM HOMER,1,0,0,1
Fayette,Connellsville City 1- 10-01,General Assembly,52,,ETHAN KEEDY,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,ETHAN KEEDY,2,0,0,2
Fayette,Connellsville City 4- 10-04,General Assembly,52,,ETHAN KEEDY,2,0,0,2
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,ETHAN KEEDY,1,0,0,1
Fayette,Connellsville City 1- 10-01,General Assembly,52,,DANEIL LARSON,1,0,0,1
Fayette,Connellsville City 1- 10-01,General Assembly,52,,CHIP ROWAN,7,0,0,7
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,CHIP ROWAN,1,0,0,1
Fayette,Connellsville City 1- 10-01,General Assembly,52,,RANDY MARSH,1,0,0,1
Fayette,Connellsville City 1- 10-01,General Assembly,52,,DAVID CUNEO,1,0,0,1
Fayette,Connellsville City 1- 10-01,General Assembly,52,,HEIDI HENRY,2,0,0,2
Fayette,Connellsville City 1- 10-01,General Assembly,52,,RON BRONSON,1,0,0,1
Fayette,Connellsville City 1- 10-01,General Assembly,52,,THEODORE EICHER,1,0,0,1
Fayette,Dunbar Township 1 - 16-01,General Assembly,52,,THEODORE EICHER,1,1,0,0
Fayette,Connellsville City 1- 10-01,General Assembly,52,,ALEXANDER HAMILTON,2,0,0,2
Fayette,Connellsville City 1- 10-01,General Assembly,52,,JOHN FREED,2,0,0,2
Fayette,Connellsville City 3- 10-03,General Assembly,52,,JOHN FREED,2,0,0,2
Fayette,Bullskin Township 1 - 08-01,General Assembly,52,,GREGORY LINCOLN,1,1,0,0
Fayette,Connellsville City 1- 10-01,General Assembly,52,,GREGORY LINCOLN,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,GREGORY LINCOLN,1,1,0,0
Fayette,Connellsville City 1- 10-01,General Assembly,52,,RICHARD PIERCE,1,0,0,1
Fayette,Connellsville City 1- 10-01,General Assembly,52,,MARIO RUGGIERI,1,0,0,1
Fayette,Connellsville City 1- 10-01,General Assembly,52,,DANIEL LARSON,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,SHAUN BASINGER ,2,0,0,2
Fayette,Connellsville Township - 12-01,General Assembly,52,,SHAUN BASINGER ,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,HUNKY BUNKY,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,BRENT MYLAND,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,MICHELE OBAMA,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,WILLIAM T DEPOST,1,0,0,1
Fayette,Brownsville Borough 3 - 06-03,General Assembly,52,,JOHN DOE,1,1,0,0
Fayette,Connellsville City 2- 10-02,General Assembly,52,,JOHN DOE,2,0,0,2
Fayette,Connellsville City 4- 10-04,General Assembly,52,,JOHN DOE,1,0,0,1
Fayette,Saltlick Township - 62-01,General Assembly,52,,JOHN DOE,1,0,0,1
Fayette,Washington Township - 82-01,General Assembly,52,,JOHN DOE,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,JESSALYN BOOTH,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,JESSLYN BOOTHE,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,MICKEY MOUSE,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,JERRY GARCIA,1,0,0,1
Fayette,Luzerne Township 1 - 38-01,General Assembly,52,,JERRY GARCIA,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,ROBERT T LUBIC JR,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,SHAWN KEY,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,WILLIAM PENN,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,OBAMA,1,0,0,1
Fayette,Connellsville City 2- 10-02,General Assembly,52,,HARRY YOUNG COCHRANE,1,0,0,1
Fayette,Redstone Township 2 - 60-02,General Assembly,52,,HARRY YOUNG COCHRANE,1,1,0,0
Fayette,Connellsville City 3- 10-03,General Assembly,52,,CASSIDY CRAMER,1,0,0,1
Fayette,Connellsville City 3- 10-03,General Assembly,52,,MATTHEW KLUMPP,1,0,0,1
Fayette,Connellsville City 3- 10-03,General Assembly,52,,BOB TOPPER JR,2,0,0,2
Fayette,Connellsville City 3- 10-03,General Assembly,52,,SETH MYERS,1,0,0,1
Fayette,Connellsville City 3- 10-03,General Assembly,52,,RAYMOND WOMACK,1,0,0,1
Fayette,Connellsville City 4- 10-04,General Assembly,52,,AMY DOOGLAY,1,0,0,1
Fayette,Connellsville City 4- 10-04,General Assembly,52,,LEILA HAZOU,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,LEILA HAZOU,2,2,0,0
Fayette,Connellsville City 4- 10-04,General Assembly,52,,RANDY HEINBAUGH,1,0,0,1
Fayette,Connellsville City 4- 10-04,General Assembly,52,,PHILIP COURI,1,0,0,1
Fayette,Connellsville City 4- 10-04,General Assembly,52,,JOHN PATTERSON,1,0,0,1
Fayette,Connellsville City 4- 10-04,General Assembly,52,,TIM WITT,1,0,0,1
Fayette,Connellsville City 4- 10-04,General Assembly,52,,HARRY COCHRANE,2,0,0,2
Fayette,Connellsville City 4- 10-04,General Assembly,52,,LIAM SCULION,1,0,0,1
Fayette,Connellsville City 4- 10-04,General Assembly,52,,BROWN DODD,1,0,0,1
Fayette,Connellsville City 4- 10-04,General Assembly,52,,GEORGE HUCK RATTAY,1,0,0,1
Fayette,Perry Township - 54-01,General Assembly,52,,GEORGE HUCK RATTAY,1,0,0,1
Fayette,Connellsville City 4- 10-04,General Assembly,52,,JOSHUA WILSON,1,0,0,1
Fayette,Connellsville City 4- 10-04,General Assembly,52,,PRESTON SPARKS,1,0,0,1
Fayette,Connellsville Township - 12-01,General Assembly,52,,ALAN DEFFIBAUGH,1,0,0,1
Fayette,Connellsville Township - 12-01,General Assembly,52,,MARK FISCHBACH,1,0,0,1
Fayette,Connellsville Township - 12-01,General Assembly,52,,GLENN E CRAMER III,1,0,0,1
Fayette,Connellsville Township - 12-01,General Assembly,52,,ANDREW GRAYER,1,0,0,1
Fayette,Dunbar Township 1 - 16-01,General Assembly,52,,DAVE MCDERMOTT,1,0,0,1
Fayette,Dunbar Township 1 - 16-01,General Assembly,52,,ANDREW VENSKO,1,0,0,1
Fayette,Dunbar Township 1 - 16-01,General Assembly,52,,ERIK HATTER,1,0,0,1
Fayette,Dunbar Township 1 - 16-01,General Assembly,52,,AL GORE,1,0,0,1
Fayette,Dunbar Township 1 - 16-01,General Assembly,52,,DENNIS MARTIN,1,0,0,1
Fayette,Dunbar Township 1 - 16-01,General Assembly,52,,KRISTEN VENSKO,1,0,0,1
Fayette,Dunbar Township 1 - 16-01,General Assembly,52,,BRIAN KREPPS,1,0,0,1
Fayette,Dunbar Township 1 - 16-01,General Assembly,52,,GARY E GARLETTS JR,1,0,0,1
Fayette,Dunbar Township 1 - 16-01,General Assembly,52,,DAVE MCDORMETT,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,ROBERT MALIA,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,TRISTAN J POTRAGLIA,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,MARYGRACE BUTELA,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,ED HERCHKO,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,SAMANTH HAWK,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,KENYA JOHNES,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,CHARLES E DAVIS,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,JAMES GUIE,1,0,0,1
Fayette,Brownsville Township - 04-01,General Assembly,52,,HARRY COCHRAN,1,1,0,0
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,HARRY COCHRAN,2,1,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,DEBBIE HINKLIE,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,STEPHANIE GERMANOTTA,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,DELANEY HODGSON,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,MIKE FRICK,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,KEVIN LEONARD,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,CHARLES GRENALDO,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,MICHAEL KRZANOWSKI,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,TONYA S STANLEY,1,0,0,1
Fayette,Dunbar Township 2 - 16-02,General Assembly,52,,ROSS PEROT,1,0,0,1
Fayette,Dunbar  Borough - 18-01,General Assembly,52,,RERT CALLAHAN,1,0,0,1
Fayette,Dunbar  Borough - 18-01,General Assembly,52,,JON MARIETTA JR,2,0,0,2
Fayette,Dunbar  Borough - 18-01,General Assembly,52,,ED YANKOVICH,1,0,0,1
Fayette,Dunbar  Borough - 18-01,General Assembly,52,,JON MARIETTA,2,0,0,2
Fayette,Redstone Township 2 - 60-02,General Assembly,52,,JON MARIETTA,1,0,0,1
Fayette,Vanderbilt Borough - 80-01,General Assembly,52,,JON MARIETTA,1,0,0,1
Fayette,Dunbar  Borough - 18-01,General Assembly,52,,ADAM CULVER,1,0,0,1
Fayette,Everson Borough - 20-01,General Assembly,52,,SHANNON ROBERTS,1,0,0,1
Fayette,Everson Borough - 20-01,General Assembly,52,,KEYLEE STELLONE,1,0,0,1
Fayette,Everson Borough - 20-01,General Assembly,52,,BERNARD ADAM LUEZKA,1,0,0,1
