county,precinct,office,district,party,candidate,votes,mail,election_day,provisional
Delaware,YEADON BOR PRECINCT 07,Attorney General,,FWD,Eric L. Settle,1,1,0,0
Delaware,YEADON BOR PRECINCT 08,Attorney General,,FWD,Eric L. Settle,1,0,1,0
Delaware,YEADON BOR PRECINCT 09,Attorney General,,FWD,Eric L. Settle,2,2,0,0
Delaware,CHESTER CITY WD 01 PRECINCT 01,Attorney General,,FWD,Eric L. Settle,3,1,2,0
Delaware,CHESTER CITY WD 01 PRECINCT 02,Attorney General,,FWD,Eric L. Settle,4,1,3,0
Delaware,CHESTER CITY WD 01 PRECINCT 03,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Delaware,CHESTER CITY WD 01 PRECINCT 04,Attorney General,,FWD,Eric L. Settle,2,0,2,0
Delaware,CHESTER CITY WD 01 PRECINCT 05,Attorney General,,FWD,Eric L. Settle,2,1,1,0
Delaware,CHESTER CITY WD 01 PRECINCT 06,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Delaware,CHESTER CITY WD 01 PRECINCT 07,Attorney General,,FWD,Eric L. Settle,1,0,1,0
Delaware,CHESTER CITY WD 01 PRECINCT 08,Attorney General,,FWD,Eric L. Settle,6,1,5,0
Delaware,CHESTER CITY WD 02 PRECINCT 01,Attorney General,,FWD,Eric L. Settle,1,0,1,0
Delaware,CHESTER CITY WD 02 PRECINCT 02,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Delaware,CHESTER CITY WD 02 PRECINCT 03,Attorney General,,FWD,Eric L. Settle,1,0,1,0
Delaware,CHESTER CITY WD 02 PRECINCT 04,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Delaware,CHESTER CITY WD 03,Attorney General,,FWD,Eric L. Settle,1,0,1,0
Delaware,CHESTER CITY WD 04,Attorney General,,FWD,Eric L. Settle,4,0,4,0
Delaware,CHESTER CITY WD 05 PRECINCT 01,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Delaware,CHESTER CITY WD 05 PRECINCT 02,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Delaware,CHESTER CITY WD 06 PRECINCT 01,Attorney General,,FWD,Eric L. Settle,1,0,1,0
Delaware,CHESTER CITY WD 06 PRECINCT 02,Attorney General,,FWD,Eric L. Settle,3,0,3,0
Delaware,CHESTER CITY WD 07 PRECINCT 01,Attorney General,,FWD,Eric L. Settle,4,0,4,0
Delaware,CHESTER CITY WD 07 PRECINCT 02,Attorney General,,FWD,Eric L. Settle,1,0,1,0
Delaware,CHESTER CITY WD 07 PRECINCT 03,Attorney General,,FWD,Eric L. Settle,1,0,1,0
Delaware,CHESTER CITY WD 07 PRECINCT 04,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Delaware,CHESTER CITY WD 08 PRECINCT 01,Attorney General,,FWD,Eric L. Settle,4,0,4,0
Delaware,CHESTER CITY WD 08 PRECINCT 02,Attorney General,,FWD,Eric L. Settle,1,0,1,0
Delaware,CHESTER CITY WD 09 PRECINCT 01,Attorney General,,FWD,Eric L. Settle,1,0,1,0
Delaware,CHESTER CITY WD 09 PRECINCT 02,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Delaware,CHESTER CITY WD 09 PRECINCT 03,Attorney General,,FWD,Eric L. Settle,1,0,1,0
Delaware,CHESTER CITY WD 10 PRECINCT 01,Attorney General,,FWD,Eric L. Settle,1,0,1,0
Delaware,CHESTER CITY WD 10 PRECINCT 02,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Delaware,CHESTER CITY WD 10 PRECINCT 03,Attorney General,,FWD,Eric L. Settle,1,0,1,0
Delaware,CHESTER CITY WD 11 PRECINCT 01,Attorney General,,FWD,Eric L. Settle,3,1,2,0
Delaware,CHESTER CITY WD 11 PRECINCT 02,Attorney General,,FWD,Eric L. Settle,3,0,3,0
Delaware,CHESTER CITY WD 11 PRECINCT 03,Attorney General,,FWD,Eric L. Settle,3,1,2,0
Delaware,CHESTER CITY WD 11 PRECINCT 04,Attorney General,,FWD,Eric L. Settle,1,0,1,0
Delaware,CHESTER CITY WD 11 PRECINCT 05,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Delaware,CHESTER CITY WD 11 PRECINCT 06,Attorney General,,FWD,Eric L. Settle,2,0,2,0
Delaware,ALDAN BOR PRECINCT EASTERN,Auditor General,,DEM,Malcolm Kenyatta,884,213,659,12
Delaware,ALDAN BOR PRECINCT WESTERN,Auditor General,,DEM,Malcolm Kenyatta,681,214,454,13
Delaware,ASTON TWP WD 01,Auditor General,,DEM,Malcolm Kenyatta,562,237,319,6
Delaware,ASTON TWP WD 02,Auditor General,,DEM,Malcolm Kenyatta,839,391,445,3
Delaware,ASTON TWP WD 03,Auditor General,,DEM,Malcolm Kenyatta,540,222,316,2
Delaware,ASTON TWP WD 04,Auditor General,,DEM,Malcolm Kenyatta,459,187,271,1
Delaware,ASTON TWP WD 05,Auditor General,,DEM,Malcolm Kenyatta,499,192,303,4
Delaware,ASTON TWP WD 06,Auditor General,,DEM,Malcolm Kenyatta,549,217,324,8
Delaware,ASTON TWP WD 07,Auditor General,,DEM,Malcolm Kenyatta,486,203,278,5
Delaware,BETHEL TWP PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,506,230,276,0
Delaware,BETHEL TWP PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,479,179,294,6
Delaware,BETHEL TWP PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,496,172,320,4
Delaware,BETHEL TWP PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,589,291,298,0
Delaware,BETHEL TWP PRECINCT 05,Auditor General,,DEM,Malcolm Kenyatta,463,188,271,4
Delaware,BETHEL TWP PRECINCT 06,Auditor General,,DEM,Malcolm Kenyatta,305,115,188,2
Delaware,CHADDS FORD TWP PRECINCT NORTHEAST,Auditor General,,DEM,Malcolm Kenyatta,560,255,302,3
Delaware,CHADDS FORD TWP PRECINCT SOUTHWEST,Auditor General,,DEM,Malcolm Kenyatta,635,299,326,10
Delaware,BROOKHAVEN BOR PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,620,248,370,2
Delaware,BROOKHAVEN BOR PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,320,102,216,2
Delaware,BROOKHAVEN BOR PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,408,140,264,4
Delaware,BROOKHAVEN BOR PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,296,82,211,3
Delaware,BROOKHAVEN BOR PRECINCT 05,Auditor General,,DEM,Malcolm Kenyatta,270,76,189,5
Delaware,BROOKHAVEN BOR PRECINCT 06,Auditor General,,DEM,Malcolm Kenyatta,375,126,245,4
Delaware,CHESTER HEIGHTS BOR,Auditor General,,DEM,Malcolm Kenyatta,938,437,491,10
Delaware,CHESTER TWP PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,421,71,343,7
Delaware,CHESTER TWP PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,128,36,90,2
Delaware,CHESTER TWP PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,328,72,250,6
Delaware,CHESTER TWP PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,394,86,304,4
Delaware,CHESTER TWP PRECINCT 05,Auditor General,,DEM,Malcolm Kenyatta,398,72,319,7
Delaware,LOWER CHICHESTER TWP PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,345,99,241,5
Delaware,LOWER CHICHESTER TWP PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,350,75,270,5
Delaware,UPPER CHICHESTER TWP WD 01 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,258,78,172,8
Delaware,UPPER CHICHESTER TWP WD 01 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,391,126,263,2
Delaware,UPPER CHICHESTER TWP WD 02 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,266,82,181,3
Delaware,UPPER CHICHESTER TWP WD 02 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,510,116,380,14
Delaware,UPPER CHICHESTER TWP WD 03 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,371,145,222,4
Delaware,UPPER CHICHESTER TWP WD 03 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,467,190,274,3
Delaware,UPPER CHICHESTER TWP WD 04 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,976,469,504,3
Delaware,UPPER CHICHESTER TWP WD 04 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,429,157,266,6
Delaware,UPPER CHICHESTER TWP WD 05 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,476,167,305,4
Delaware,UPPER CHICHESTER TWP WD 05 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,365,114,245,6
Delaware,CLIFTON HEIGHTS BOR WD 01,Auditor General,,DEM,Malcolm Kenyatta,246,52,178,16
Delaware,CLIFTON HEIGHTS BOR WD 02,Auditor General,,DEM,Malcolm Kenyatta,525,107,407,11
Delaware,CLIFTON HEIGHTS BOR WD 03 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,176,43,128,5
Delaware,CLIFTON HEIGHTS BOR WD 03 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,258,43,214,1
Delaware,CLIFTON HEIGHTS BOR WD 04,Auditor General,,DEM,Malcolm Kenyatta,491,122,368,1
Delaware,COLLINGDALE BOR PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,389,86,300,3
Delaware,COLLINGDALE BOR PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,385,77,302,6
Delaware,COLLINGDALE BOR PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,484,95,371,18
Delaware,COLLINGDALE BOR PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,304,59,242,3
Delaware,COLLINGDALE BOR PRECINCT 05,Auditor General,,DEM,Malcolm Kenyatta,351,109,239,3
Delaware,COLLINGDALE BOR PRECINCT 06,Auditor General,,DEM,Malcolm Kenyatta,548,139,399,10
Delaware,COLLINGDALE BOR PRECINCT 07,Auditor General,,DEM,Malcolm Kenyatta,324,74,248,2
Delaware,COLWYN BOR PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,459,81,368,10
Delaware,COLWYN BOR PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,455,59,384,12
Delaware,CONCORD TWP PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,512,211,289,12
Delaware,CONCORD TWP PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,669,284,379,6
Delaware,CONCORD TWP PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,309,164,144,1
Delaware,CONCORD TWP PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,506,250,245,11
Delaware,CONCORD TWP PRECINCT 05,Auditor General,,DEM,Malcolm Kenyatta,343,134,204,5
Delaware,CONCORD TWP PRECINCT 06,Auditor General,,DEM,Malcolm Kenyatta,602,248,346,8
Delaware,CONCORD TWP PRECINCT 07,Auditor General,,DEM,Malcolm Kenyatta,442,185,253,4
Delaware,CONCORD TWP PRECINCT 08,Auditor General,,DEM,Malcolm Kenyatta,430,174,252,4
Delaware,CONCORD TWP PRECINCT 09,Auditor General,,DEM,Malcolm Kenyatta,523,230,289,4
Delaware,CONCORD TWP PRECINCT 10,Auditor General,,DEM,Malcolm Kenyatta,260,101,158,1
Delaware,CONCORD TWP PRECINCT 11,Auditor General,,DEM,Malcolm Kenyatta,512,241,267,4
Delaware,DARBY BOR WD 01 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,426,142,278,6
Delaware,DARBY BOR WD 01 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,769,128,618,23
Delaware,DARBY BOR WD 02 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,624,172,438,14
Delaware,DARBY BOR WD 02 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,588,117,456,15
Delaware,DARBY BOR WD 03 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,606,92,508,6
Delaware,DARBY BOR WD 03 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,454,105,335,14
Delaware,DARBY TWP WD 01,Auditor General,,DEM,Malcolm Kenyatta,948,234,676,38
Delaware,DARBY TWP WD 02,Auditor General,,DEM,Malcolm Kenyatta,625,152,462,11
Delaware,DARBY TWP WD 03 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,178,28,145,5
Delaware,DARBY TWP WD 03 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,287,87,193,7
Delaware,DARBY TWP WD 04,Auditor General,,DEM,Malcolm Kenyatta,505,147,353,5
Delaware,DARBY TWP WD 05 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,490,134,341,15
Delaware,DARBY TWP WD 05 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,182,40,140,2
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,384,139,242,3
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,324,95,226,3
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,490,154,331,5
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,324,97,226,1
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 05,Auditor General,,DEM,Malcolm Kenyatta,484,146,330,8
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 06,Auditor General,,DEM,Malcolm Kenyatta,336,100,234,2
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 07,Auditor General,,DEM,Malcolm Kenyatta,395,89,297,9
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 08,Auditor General,,DEM,Malcolm Kenyatta,774,217,551,6
Delaware,UPPER DARBY TWP DISTRICT 01 PRECINCT 09,Auditor General,,DEM,Malcolm Kenyatta,365,137,228,0
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,734,256,468,10
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,687,161,509,17
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,382,122,255,5
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,292,72,217,3
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 05,Auditor General,,DEM,Malcolm Kenyatta,225,64,157,4
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 06,Auditor General,,DEM,Malcolm Kenyatta,506,175,327,4
Delaware,UPPER DARBY TWP DISTRICT 02 PRECINCT 07,Auditor General,,DEM,Malcolm Kenyatta,641,218,422,1
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,361,96,265,0
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,222,53,169,0
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,529,204,322,3
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,356,110,240,6
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 05,Auditor General,,DEM,Malcolm Kenyatta,387,123,263,1
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 06,Auditor General,,DEM,Malcolm Kenyatta,343,104,235,4
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 07,Auditor General,,DEM,Malcolm Kenyatta,312,68,237,7
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 08,Auditor General,,DEM,Malcolm Kenyatta,625,232,387,6
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 09,Auditor General,,DEM,Malcolm Kenyatta,460,185,270,5
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 10,Auditor General,,DEM,Malcolm Kenyatta,450,166,282,2
Delaware,UPPER DARBY TWP DISTRICT 03 PRECINCT 11,Auditor General,,DEM,Malcolm Kenyatta,192,39,146,7
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,343,80,261,2
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,504,105,390,9
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,238,48,190,0
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,217,59,156,2
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 05,Auditor General,,DEM,Malcolm Kenyatta,369,68,291,10
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 06,Auditor General,,DEM,Malcolm Kenyatta,140,39,99,2
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 07,Auditor General,,DEM,Malcolm Kenyatta,421,91,325,5
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 08,Auditor General,,DEM,Malcolm Kenyatta,244,77,164,3
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 09,Auditor General,,DEM,Malcolm Kenyatta,287,73,208,6
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 10,Auditor General,,DEM,Malcolm Kenyatta,357,104,249,4
Delaware,UPPER DARBY TWP DISTRICT 04 PRECINCT 11,Auditor General,,DEM,Malcolm Kenyatta,372,111,256,5
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,495,149,338,8
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,528,124,395,9
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,444,104,330,10
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,309,106,195,8
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 05,Auditor General,,DEM,Malcolm Kenyatta,522,165,345,12
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 06,Auditor General,,DEM,Malcolm Kenyatta,680,128,538,14
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 07,Auditor General,,DEM,Malcolm Kenyatta,351,58,285,8
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 08,Auditor General,,DEM,Malcolm Kenyatta,388,113,269,6
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 09,Auditor General,,DEM,Malcolm Kenyatta,374,124,250,0
Delaware,UPPER DARBY TWP DISTRICT 05 PRECINCT 10,Auditor General,,DEM,Malcolm Kenyatta,322,92,223,7
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,202,42,157,3
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,344,95,237,12
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,256,61,186,9
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,287,60,218,9
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 05,Auditor General,,DEM,Malcolm Kenyatta,314,83,227,4
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 06,Auditor General,,DEM,Malcolm Kenyatta,256,66,187,3
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 07,Auditor General,,DEM,Malcolm Kenyatta,321,64,256,1
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 08,Auditor General,,DEM,Malcolm Kenyatta,262,57,199,6
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 09,Auditor General,,DEM,Malcolm Kenyatta,210,37,172,1
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 10,Auditor General,,DEM,Malcolm Kenyatta,323,68,254,1
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 11,Auditor General,,DEM,Malcolm Kenyatta,312,72,229,11
Delaware,UPPER DARBY TWP DISTRICT 06 PRECINCT 12,Auditor General,,DEM,Malcolm Kenyatta,261,47,210,4
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,423,123,290,10
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,167,59,105,3
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,373,100,263,10
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,184,52,126,6
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 05,Auditor General,,DEM,Malcolm Kenyatta,328,88,235,5
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 06,Auditor General,,DEM,Malcolm Kenyatta,49,10,36,3
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 07,Auditor General,,DEM,Malcolm Kenyatta,275,53,218,4
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 08,Auditor General,,DEM,Malcolm Kenyatta,236,65,166,5
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 09,Auditor General,,DEM,Malcolm Kenyatta,577,153,417,7
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 10,Auditor General,,DEM,Malcolm Kenyatta,390,104,286,0
Delaware,UPPER DARBY TWP DISTRICT 07 PRECINCT 11,Auditor General,,DEM,Malcolm Kenyatta,219,49,166,4
Delaware,EAST LANSDOWNE BOR PRECINCT EASTERN,Auditor General,,DEM,Malcolm Kenyatta,438,81,349,8
Delaware,EAST LANSDOWNE BOR PRECINCT WESTERN,Auditor General,,DEM,Malcolm Kenyatta,571,99,460,12
Delaware,EDDYSTONE BOR PRECINCT NORTHERN,Auditor General,,DEM,Malcolm Kenyatta,339,56,279,4
Delaware,EDDYSTONE BOR PRECINCT SOUTHERN,Auditor General,,DEM,Malcolm Kenyatta,249,52,195,2
Delaware,EDGMONT TWP PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,947,470,469,8
Delaware,EDGMONT TWP PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,659,342,311,6
Delaware,FOLCROFT BOR PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,331,75,246,10
Delaware,FOLCROFT BOR PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,435,99,332,4
Delaware,FOLCROFT BOR PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,454,77,365,12
Delaware,FOLCROFT BOR PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,456,87,361,8
Delaware,FOLCROFT BOR PRECINCT 05,Auditor General,,DEM,Malcolm Kenyatta,435,87,342,6
Delaware,GLENOLDEN BOR PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,303,57,242,4
Delaware,GLENOLDEN BOR PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,213,68,143,2
Delaware,GLENOLDEN BOR PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,309,71,233,5
Delaware,GLENOLDEN BOR PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,596,189,398,9
Delaware,GLENOLDEN BOR PRECINCT 05,Auditor General,,DEM,Malcolm Kenyatta,158,43,111,4
Delaware,GLENOLDEN BOR PRECINCT 06,Auditor General,,DEM,Malcolm Kenyatta,326,81,245,0
Delaware,HAVERFORD TWP WD 01 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,399,119,279,1
Delaware,HAVERFORD TWP WD 01 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,418,101,313,4
Delaware,HAVERFORD TWP WD 01 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,483,195,280,8
Delaware,HAVERFORD TWP WD 01 PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,626,227,392,7
Delaware,HAVERFORD TWP WD 02 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,426,120,303,3
Delaware,HAVERFORD TWP WD 02 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,469,136,326,7
Delaware,HAVERFORD TWP WD 02 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,659,225,430,4
Delaware,HAVERFORD TWP WD 02 PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,436,129,305,2
Delaware,HAVERFORD TWP WD 03 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,614,177,431,6
Delaware,HAVERFORD TWP WD 03 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,417,121,292,4
Delaware,HAVERFORD TWP WD 03 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,504,141,361,2
Delaware,HAVERFORD TWP WD 03 PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,513,178,328,7
Delaware,HAVERFORD TWP WD 04 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,912,541,357,14
Delaware,HAVERFORD TWP WD 04 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,595,228,357,10
Delaware,HAVERFORD TWP WD 04 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,518,149,369,0
Delaware,HAVERFORD TWP WD 04 PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,577,205,370,2
Delaware,HAVERFORD TWP WD 05 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,589,208,375,6
Delaware,HAVERFORD TWP WD 05 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,452,144,303,5
Delaware,HAVERFORD TWP WD 05 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,1070,161,907,2
Delaware,HAVERFORD TWP WD 05 PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,426,182,241,3
Delaware,HAVERFORD TWP WD 06 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,828,241,579,8
Delaware,HAVERFORD TWP WD 06 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,459,137,316,6
Delaware,HAVERFORD TWP WD 06 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,665,276,386,3
Delaware,HAVERFORD TWP WD 06 PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,722,219,495,8
Delaware,HAVERFORD TWP WD 07 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,427,131,293,3
Delaware,HAVERFORD TWP WD 07 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,510,147,355,8
Delaware,HAVERFORD TWP WD 07 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,705,233,471,1
Delaware,HAVERFORD TWP WD 07 PRECINCT 04,Auditor General,,DEM,Malcolm Kenyatta,484,158,325,1
Delaware,HAVERFORD TWP WD 08 PRECINCT 01,Auditor General,,DEM,Malcolm Kenyatta,744,286,457,1
Delaware,HAVERFORD TWP WD 08 PRECINCT 02,Auditor General,,DEM,Malcolm Kenyatta,739,261,476,2
Delaware,HAVERFORD TWP WD 08 PRECINCT 03,Auditor General,,DEM,Malcolm Kenyatta,670,171,495,4
