county,precinct,office,district,party,candidate,votes,provisional,election_day,mail_in_/_absentee
Luzerne,Wright Township Dist 03,State Treasurer,,REP,STACY GARRITY,494,2,388,104
Luzerne,Wright Township Dist 04,State Treasurer,,REP,STACY GARRITY,442,3,344,95
Luzerne,Wyoming Boro Ward 01,State Treasurer,,REP,STACY GARRITY,309,1,266,42
Luzerne,Wyoming Boro Ward 02,State Treasurer,,REP,STACY GARRITY,196,0,156,40
Luzerne,Wyoming Boro Ward 03,State Treasurer,,REP,STACY GARRITY,427,1,332,94
Luzerne,Yatesville Boro,State Treasurer,,REP,STACY GARRITY,173,1,142,30
Luzerne,Ashley Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,0,7,1
Luzerne,Ashley Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,0,2,2
Luzerne,Avoca Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,0,9,0
Luzerne,Avoca Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,0,8,0
Luzerne,Avoca Boro Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,0,3,1
Luzerne,Bear Creek Township Dist 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,17,1,14,2
Luzerne,Bear Creek Township Dist 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,0,9,3
Luzerne,Bear Creek Township Dist 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,3,0,1,2
Luzerne,Bear Creek Village Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,1,2,4
Luzerne,Black Creek Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,0,10,2
Luzerne,Buck Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,0,4,0
Luzerne,Butler Township Dist 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,17,1,14,2
Luzerne,Butler Township Dist 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,17,0,14,3
Luzerne,Butler Township Dist 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,0,8,2
Luzerne,Butler Township Dist 04,State Treasurer,,LIB,NICKOLAS CIESIELSKI,24,0,21,3
Luzerne,Butler Township Dist 05,State Treasurer,,LIB,NICKOLAS CIESIELSKI,14,1,9,4
Luzerne,Conyngham Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,0,10,1
Luzerne,Conyngham Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,14,0,13,1
Luzerne,Courtdale Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,1,4,3
Luzerne,Dallas Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,3,0,3,0
Luzerne,Dallas Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,18,0,14,4
Luzerne,Dallas Township Dist 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,0,10,0
Luzerne,Dallas Township Dist 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,0,6,5
Luzerne,Dallas Township Dist 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,0,7,2
Luzerne,Dallas Township Dist 04,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,0,7,3
Luzerne,Dallas Township Dist 05,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,0,9,2
Luzerne,Dennison Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,0,8,2
Luzerne,Dorrance Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,14,1,12,1
Luzerne,Dupont Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,25,1,18,6
Luzerne,Dupont Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,0,7,5
Luzerne,Duryea Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,0,8,0
Luzerne,Duryea Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,18,0,16,2
Luzerne,Duryea Boro Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,0,10,0
Luzerne,Edwardsville Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,16,1,11,4
Luzerne,Edwardsville Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,19,1,14,4
Luzerne,Exeter Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,1,8,1
Luzerne,Exeter Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,0,8,2
Luzerne,Exeter Boro Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,23,0,18,5
Luzerne,Exeter Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,19,0,16,3
Luzerne,Fairmount Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,0,8,2
Luzerne,Fairview Township Dist 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,18,0,14,4
Luzerne,Fairview Township Dist 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,0,9,3
Luzerne,Forty Fort Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,0,10,1
Luzerne,Forty Fort Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,0,11,1
Luzerne,Forty Fort Boro Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,0,4,0
Luzerne,Foster Township Dist 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,14,0,9,5
Luzerne,Foster Township Dist 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,15,0,13,2
Luzerne,Franklin Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,18,0,16,2
Luzerne,Freeland Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,22,0,17,5
Luzerne,Hanover Township Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,17,0,16,1
Luzerne,Hanover Township Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,13,0,10,3
Luzerne,Hanover Township Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,19,0,17,2
Luzerne,Hanover Township Ward 04,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,0,9,1
Luzerne,Hanover Township Ward 05,State Treasurer,,LIB,NICKOLAS CIESIELSKI,13,0,7,6
Luzerne,Hanover Township Ward 06,State Treasurer,,LIB,NICKOLAS CIESIELSKI,5,1,4,0
Luzerne,Harveys Lake Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,21,0,18,3
Luzerne,Hazle Township Dist 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,15,0,12,3
Luzerne,Hazle Township Dist 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,3,0,3,0
Luzerne,Hazle Township Dist 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,0,4,3
Luzerne,Hazle Township Dist 04,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,0,8,3
Luzerne,Hazle Township Dist 05,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,0,7,0
Luzerne,Hazleton City Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,0,3,6
Luzerne,Hazleton City Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,1,9,0
Luzerne,Hazleton City Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,0,3,5
Luzerne,Hazleton City Ward 04,State Treasurer,,LIB,NICKOLAS CIESIELSKI,13,1,10,2
Luzerne,Hazleton City Ward 05,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,0,8,1
Luzerne,Hazleton City Ward 06,State Treasurer,,LIB,NICKOLAS CIESIELSKI,5,0,4,1
Luzerne,Hazleton City Ward 07,State Treasurer,,LIB,NICKOLAS CIESIELSKI,14,1,12,1
Luzerne,Hazleton City Ward 08,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,1,6,1
Luzerne,Hazleton City Ward 09,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,2,9,1
Luzerne,Hazleton City Ward 10,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,0,8,4
Luzerne,Hazleton City Ward 11,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,3,8,1
Luzerne,Hollenback Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,15,1,13,1
Luzerne,Hughestown Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,6,0,5,1
Luzerne,Hunlock Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,0,6,1
Luzerne,Huntington Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,18,0,17,1
Luzerne,Jackson Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,18,0,12,6
Luzerne,Jeddo Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,0,0,0,0
Luzerne,Jenkins Township Dist 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,14,0,12,2
Luzerne,Jenkins Township Dist 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,0,6,3
Luzerne,Jenkins Township Dist 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,19,0,14,5
Luzerne,Kingston Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,13,0,8,5
Luzerne,Kingston Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,1,8,2
Luzerne,Kingston Boro Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,15,1,14,0
Luzerne,Kingston Boro Ward 04,State Treasurer,,LIB,NICKOLAS CIESIELSKI,13,0,7,6
Luzerne,Kingston Boro Ward 05,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,0,8,2
Luzerne,Kingston Boro Ward 06,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,0,9,1
Luzerne,Kingston Boro Ward 07,State Treasurer,,LIB,NICKOLAS CIESIELSKI,6,0,5,1
Luzerne,Kingston Boro Ward 08,State Treasurer,,LIB,NICKOLAS CIESIELSKI,3,0,2,1
Luzerne,Kingston Township Dist 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,14,0,9,5
Luzerne,Kingston Township Dist 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,18,0,11,7
Luzerne,Kingston Township Dist 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,27,0,17,10
Luzerne,Kingston Township Dist 04,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,0,11,1
Luzerne,Laflin Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,13,0,9,4
Luzerne,Lake Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,17,0,15,2
Luzerne,Larksville Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,0,11,0
Luzerne,Larksville Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,16,1,12,3
Luzerne,Larksville Boro Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,0,9,3
Luzerne,Laurel Run Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,0,3,1
Luzerne,Lehman Township Dist 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,0,4,0
Luzerne,Lehman Township Dist 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,16,2,12,2
Luzerne,Lehman Township Dist 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,0,8,0
Luzerne,Luzerne Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,32,1,25,6
Luzerne,Nanticoke City Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,1,6,1
Luzerne,Nanticoke City Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,14,0,12,2
Luzerne,Nanticoke City Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,18,1,17,0
Luzerne,Nanticoke City Ward 04,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,0,6,1
Luzerne,Nanticoke City Ward 05,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,0,9,2
Luzerne,Nanticoke City Ward 06,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,0,6,3
Luzerne,Nescopeck Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,0,8,3
Luzerne,Nescopeck Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,15,0,12,3
Luzerne,New Columbus Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,1,3,0
Luzerne,Newport Township Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,13,0,12,1
Luzerne,Newport Township Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,23,0,19,4
Luzerne,Nuangola Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,0,12,0
Luzerne,Penn Lake Park Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,0,3,1
Luzerne,Pittston City Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,0,8,0
Luzerne,Pittston City Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,16,0,14,2
Luzerne,Pittston City Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,21,0,18,3
Luzerne,Pittston City Ward 04,State Treasurer,,LIB,NICKOLAS CIESIELSKI,6,0,4,2
Luzerne,Pittston Township 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,0,7,1
Luzerne,Pittston Township 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,6,0,5,1
Luzerne,Plains Township Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,0,8,3
Luzerne,Plains Township Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,6,0,5,1
Luzerne,Plains Township Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,18,0,15,3
Luzerne,Plains Township Ward 04,State Treasurer,,LIB,NICKOLAS CIESIELSKI,15,0,13,2
Luzerne,Plains Township Ward 05,State Treasurer,,LIB,NICKOLAS CIESIELSKI,21,0,18,3
Luzerne,Plymouth Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,1,10,1
Luzerne,Plymouth Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,1,7,2
Luzerne,Plymouth Boro Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,0,7,1
Luzerne,Plymouth Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,16,0,15,1
Luzerne,Pringle Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,0,10,0
Luzerne,Rice Township Dist 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,20,1,16,3
Luzerne,Rice Township Dist 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,16,0,11,5
Luzerne,Ross Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,15,0,13,2
Luzerne,Salem Township Dist 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,1,10,1
Luzerne,Salem Township Dist 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,19,0,16,3
Luzerne,Shickshinny Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,0,4,0
Luzerne,Slocum Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,0,8,0
Luzerne,Sugar Notch Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,0,9,2
Luzerne,Sugarloaf Township Dist 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,3,0,1,2
Luzerne,Sugarloaf Township Dist 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,0,7,1
Luzerne,Sugarloaf Township Dist 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,0,10,2
Luzerne,Swoyersville Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,17,0,15,2
Luzerne,Swoyersville Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,18,0,12,6
Luzerne,Swoyersville Boro Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,14,0,13,1
Luzerne,Union Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,25,0,22,3
Luzerne,Warrior Run Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,5,0,5,0
Luzerne,West Hazleton Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,6,1,4,1
Luzerne,West Hazleton Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,0,9,2
Luzerne,West Pittston Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,0,7,1
Luzerne,West Pittston Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,0,8,3
Luzerne,West Pittston Boro Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,19,0,14,5
Luzerne,West Wyoming Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,13,0,10,3
Luzerne,West Wyoming Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,0,5,3
Luzerne,White Haven Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,0,12,0
Luzerne,Wilkes-Barre City Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,0,8,4
Luzerne,Wilkes-Barre City Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,19,1,15,3
Luzerne,Wilkes-Barre City Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,5,0,4,1
Luzerne,Wilkes-Barre City Ward 04,State Treasurer,,LIB,NICKOLAS CIESIELSKI,14,0,12,2
Luzerne,Wilkes-Barre City Ward 05,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,0,5,2
Luzerne,Wilkes-Barre City Ward 06,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,0,4,6
Luzerne,Wilkes-Barre City Ward 07,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,0,5,2
Luzerne,Wilkes-Barre City Ward 08,State Treasurer,,LIB,NICKOLAS CIESIELSKI,15,2,13,0
Luzerne,Wilkes-Barre City Ward 09,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,1,10,0
Luzerne,Wilkes-Barre City Ward 10,State Treasurer,,LIB,NICKOLAS CIESIELSKI,5,1,3,1
Luzerne,Wilkes-Barre City Ward 11,State Treasurer,,LIB,NICKOLAS CIESIELSKI,15,0,12,3
Luzerne,Wilkes-Barre City Ward 12,State Treasurer,,LIB,NICKOLAS CIESIELSKI,14,0,8,6
Luzerne,Wilkes-Barre City Ward 13,State Treasurer,,LIB,NICKOLAS CIESIELSKI,14,0,12,2
Luzerne,Wilkes-Barre City Ward 14,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,0,9,2
Luzerne,Wilkes-Barre City Ward 15,State Treasurer,,LIB,NICKOLAS CIESIELSKI,13,0,9,4
Luzerne,Wilkes-Barre City Ward 16,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,0,9,0
Luzerne,Wilkes-Barre City Ward 17,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,0,11,1
Luzerne,Wilkes-Barre City Ward 18,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,0,7,1
Luzerne,Wilkes-Barre City Ward 19,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,1,7,3
Luzerne,Wilkes-Barre City Ward 20,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,1,7,1
Luzerne,Wilkes-Barre Township Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,23,0,19,4
Luzerne,Wilkes-Barre Township Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,0,8,0
Luzerne,Wright Township Dist 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,16,0,13,3
Luzerne,Wright Township Dist 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,15,0,13,2
Luzerne,Wright Township Dist 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,0,9,2
Luzerne,Wright Township Dist 04,State Treasurer,,LIB,NICKOLAS CIESIELSKI,15,0,13,2
Luzerne,Wyoming Boro Ward 01,State Treasurer,,LIB,NICKOLAS CIESIELSKI,17,0,11,6
Luzerne,Wyoming Boro Ward 02,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,0,4,0
Luzerne,Wyoming Boro Ward 03,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,0,2,2
Luzerne,Yatesville Boro,State Treasurer,,LIB,NICKOLAS CIESIELSKI,3,0,1,2
Luzerne,Ashley Boro Ward 01,State Treasurer,,CON,TROY BOWMAN,2,0,1,1
Luzerne,Ashley Boro Ward 02,State Treasurer,,CON,TROY BOWMAN,3,0,3,0
Luzerne,Avoca Boro Ward 01,State Treasurer,,CON,TROY BOWMAN,0,0,0,0
Luzerne,Avoca Boro Ward 02,State Treasurer,,CON,TROY BOWMAN,6,0,4,2
Luzerne,Avoca Boro Ward 03,State Treasurer,,CON,TROY BOWMAN,3,0,3,0
Luzerne,Bear Creek Township Dist 01,State Treasurer,,CON,TROY BOWMAN,7,0,7,0
Luzerne,Bear Creek Township Dist 02,State Treasurer,,CON,TROY BOWMAN,4,1,3,0
Luzerne,Bear Creek Township Dist 03,State Treasurer,,CON,TROY BOWMAN,1,0,1,0
Luzerne,Bear Creek Village Boro,State Treasurer,,CON,TROY BOWMAN,1,0,1,0
Luzerne,Black Creek Township,State Treasurer,,CON,TROY BOWMAN,5,0,5,0
Luzerne,Buck Township,State Treasurer,,CON,TROY BOWMAN,1,0,1,0
Luzerne,Butler Township Dist 01,State Treasurer,,CON,TROY BOWMAN,10,1,9,0
Luzerne,Butler Township Dist 02,State Treasurer,,CON,TROY BOWMAN,6,0,5,1
Luzerne,Butler Township Dist 03,State Treasurer,,CON,TROY BOWMAN,6,0,4,2
Luzerne,Butler Township Dist 04,State Treasurer,,CON,TROY BOWMAN,6,0,4,2
Luzerne,Butler Township Dist 05,State Treasurer,,CON,TROY BOWMAN,7,0,6,1
Luzerne,Conyngham Boro,State Treasurer,,CON,TROY BOWMAN,6,0,3,3
Luzerne,Conyngham Township,State Treasurer,,CON,TROY BOWMAN,8,1,4,3
Luzerne,Courtdale Boro,State Treasurer,,CON,TROY BOWMAN,3,0,2,1
Luzerne,Dallas Boro Ward 01,State Treasurer,,CON,TROY BOWMAN,5,0,4,1
Luzerne,Dallas Boro Ward 02,State Treasurer,,CON,TROY BOWMAN,6,0,6,0
Luzerne,Dallas Township Dist 01,State Treasurer,,CON,TROY BOWMAN,4,0,3,1
Luzerne,Dallas Township Dist 02,State Treasurer,,CON,TROY BOWMAN,4,0,3,1
Luzerne,Dallas Township Dist 03,State Treasurer,,CON,TROY BOWMAN,3,0,3,0
Luzerne,Dallas Township Dist 04,State Treasurer,,CON,TROY BOWMAN,9,0,6,3
Luzerne,Dallas Township Dist 05,State Treasurer,,CON,TROY BOWMAN,5,0,5,0
Luzerne,Dennison Township,State Treasurer,,CON,TROY BOWMAN,2,0,2,0
Luzerne,Dorrance Township,State Treasurer,,CON,TROY BOWMAN,9,0,8,1
Luzerne,Dupont Boro Ward 01,State Treasurer,,CON,TROY BOWMAN,4,0,4,0
Luzerne,Dupont Boro Ward 02,State Treasurer,,CON,TROY BOWMAN,1,0,1,0
Luzerne,Duryea Boro Ward 01,State Treasurer,,CON,TROY BOWMAN,4,0,2,2
Luzerne,Duryea Boro Ward 02,State Treasurer,,CON,TROY BOWMAN,12,0,11,1
Luzerne,Duryea Boro Ward 03,State Treasurer,,CON,TROY BOWMAN,2,0,1,1
Luzerne,Edwardsville Boro Ward 01,State Treasurer,,CON,TROY BOWMAN,8,0,7,1
Luzerne,Edwardsville Boro Ward 02,State Treasurer,,CON,TROY BOWMAN,6,0,6,0
Luzerne,Exeter Boro Ward 01,State Treasurer,,CON,TROY BOWMAN,1,0,0,1
Luzerne,Exeter Boro Ward 02,State Treasurer,,CON,TROY BOWMAN,9,0,7,2
Luzerne,Exeter Boro Ward 03,State Treasurer,,CON,TROY BOWMAN,9,0,9,0
Luzerne,Exeter Township,State Treasurer,,CON,TROY BOWMAN,5,0,5,0
Luzerne,Fairmount Township,State Treasurer,,CON,TROY BOWMAN,7,0,5,2
Luzerne,Fairview Township Dist 01,State Treasurer,,CON,TROY BOWMAN,6,0,6,0
Luzerne,Fairview Township Dist 02,State Treasurer,,CON,TROY BOWMAN,4,0,2,2
Luzerne,Forty Fort Boro Ward 01,State Treasurer,,CON,TROY BOWMAN,5,0,4,1
Luzerne,Forty Fort Boro Ward 02,State Treasurer,,CON,TROY BOWMAN,2,0,1,1
Luzerne,Forty Fort Boro Ward 03,State Treasurer,,CON,TROY BOWMAN,5,0,5,0
Luzerne,Foster Township Dist 01,State Treasurer,,CON,TROY BOWMAN,6,0,3,3
Luzerne,Foster Township Dist 02,State Treasurer,,CON,TROY BOWMAN,4,0,3,1
Luzerne,Franklin Township,State Treasurer,,CON,TROY BOWMAN,6,0,2,4
Luzerne,Freeland Boro,State Treasurer,,CON,TROY BOWMAN,11,1,7,3
Luzerne,Hanover Township Ward 01,State Treasurer,,CON,TROY BOWMAN,3,1,1,1
Luzerne,Hanover Township Ward 02,State Treasurer,,CON,TROY BOWMAN,4,0,2,2
Luzerne,Hanover Township Ward 03,State Treasurer,,CON,TROY BOWMAN,14,0,12,2
Luzerne,Hanover Township Ward 04,State Treasurer,,CON,TROY BOWMAN,5,0,3,2
Luzerne,Hanover Township Ward 05,State Treasurer,,CON,TROY BOWMAN,8,0,7,1
Luzerne,Hanover Township Ward 06,State Treasurer,,CON,TROY BOWMAN,6,0,6,0
Luzerne,Harveys Lake Boro,State Treasurer,,CON,TROY BOWMAN,9,0,6,3
Luzerne,Hazle Township Dist 01,State Treasurer,,CON,TROY BOWMAN,6,0,3,3
Luzerne,Hazle Township Dist 02,State Treasurer,,CON,TROY BOWMAN,6,1,5,0
Luzerne,Hazle Township Dist 03,State Treasurer,,CON,TROY BOWMAN,5,0,5,0
Luzerne,Hazle Township Dist 04,State Treasurer,,CON,TROY BOWMAN,5,0,5,0
Luzerne,Hazle Township Dist 05,State Treasurer,,CON,TROY BOWMAN,6,0,6,0
Luzerne,Hazleton City Ward 01,State Treasurer,,CON,TROY BOWMAN,6,0,4,2
Luzerne,Hazleton City Ward 02,State Treasurer,,CON,TROY BOWMAN,5,0,3,2
Luzerne,Hazleton City Ward 03,State Treasurer,,CON,TROY BOWMAN,3,0,2,1
Luzerne,Hazleton City Ward 04,State Treasurer,,CON,TROY BOWMAN,2,0,2,0
Luzerne,Hazleton City Ward 05,State Treasurer,,CON,TROY BOWMAN,3,0,3,0
Luzerne,Hazleton City Ward 06,State Treasurer,,CON,TROY BOWMAN,4,1,3,0
Luzerne,Hazleton City Ward 07,State Treasurer,,CON,TROY BOWMAN,1,0,1,0
Luzerne,Hazleton City Ward 08,State Treasurer,,CON,TROY BOWMAN,8,0,8,0
Luzerne,Hazleton City Ward 09,State Treasurer,,CON,TROY BOWMAN,6,0,6,0
Luzerne,Hazleton City Ward 10,State Treasurer,,CON,TROY BOWMAN,3,0,3,0
Luzerne,Hazleton City Ward 11,State Treasurer,,CON,TROY BOWMAN,6,0,3,3
Luzerne,Hollenback Township,State Treasurer,,CON,TROY BOWMAN,3,0,2,1
Luzerne,Hughestown Boro,State Treasurer,,CON,TROY BOWMAN,1,0,1,0
Luzerne,Hunlock Township,State Treasurer,,CON,TROY BOWMAN,12,0,10,2
Luzerne,Huntington Township,State Treasurer,,CON,TROY BOWMAN,8,0,8,0
Luzerne,Jackson Township,State Treasurer,,CON,TROY BOWMAN,7,0,4,3
