county,precinct,office,district,party,candidate,election_day,absentee,provisional,emergency,votes
Dauphin,"City--10th Ward, 4th Precinct",REP 103RD,,REP,Anthony Thomas HARRELL,11,0,0,0,11
Dauphin,City--11th Ward,REP 103RD,,REP,Anthony Thomas HARRELL,51,16,0,0,67
Dauphin,City--12th Ward,REP 103RD,,REP,Anthony Thomas HARRELL,110,4,0,0,114
Dauphin,"City--13th Ward, 1st Precinct",REP 103RD,,REP,Anthony Thomas HARRELL,58,0,0,0,58
Dauphin,"City--13th Ward, 2nd Precinct",REP 103RD,,REP,Anthony Thomas HARRELL,77,2,0,0,79
Dauphin,"City--13th Ward, 3rd Precinct",REP 103RD,,REP,Anthony Thomas HARRELL,63,3,0,0,66
Dauphin,City--14th Ward,REP 103RD,,REP,Anthony Thomas HARRELL,126,6,0,3,135
Dauphin,City--15th Ward,REP 103RD,,REP,Anthony Thomas HARRELL,26,0,0,0,26
Dauphin,Highspire Borough,REP 103RD,,REP,Anthony Thomas HARRELL,296,9,0,0,305
Dauphin,Paxtang Borough,REP 103RD,,REP,Anthony Thomas HARRELL,207,3,0,0,210
Dauphin,Steelton--1st Ward,REP 103RD,,REP,Anthony Thomas HARRELL,131,3,0,0,134
Dauphin,Steelton--2nd Ward,REP 103RD,,REP,Anthony Thomas HARRELL,124,2,0,0,126
Dauphin,Steelton--3rd Ward,REP 103RD,,REP,Anthony Thomas HARRELL,91,1,0,0,92
Dauphin,Steelton--4th Ward,REP 103RD,,REP,Anthony Thomas HARRELL,57,0,0,0,57
Dauphin,Swatara Township--1st Precinct,REP 103RD,,REP,Anthony Thomas HARRELL,300,5,0,0,305
Dauphin,Swatara Township--3rd Precinct,REP 103RD,,REP,Anthony Thomas HARRELL,256,9,0,0,265
Dauphin,"City--1st Ward, 1st Precinct",REP 103RD,,DEM,Patty  KIM,148,9,1,0,158
Dauphin,"City--1st Ward, 2nd Precinct",REP 103RD,,DEM,Patty  KIM,453,5,1,0,459
Dauphin,"City--1st Ward, 3rd Precinct",REP 103RD,,DEM,Patty  KIM,327,3,1,0,331
Dauphin,"City--2nd Ward, 1st Precinct",REP 103RD,,DEM,Patty  KIM,197,4,0,0,201
Dauphin,"City--2nd Ward, 2nd Precinct",REP 103RD,,DEM,Patty  KIM,273,4,0,0,277
Dauphin,City--3rd Ward,REP 103RD,,DEM,Patty  KIM,352,8,1,0,361
Dauphin,City--4th Ward,REP 103RD,,DEM,Patty  KIM,369,14,0,0,383
Dauphin,City--5th Ward,REP 103RD,,DEM,Patty  KIM,683,26,0,0,709
Dauphin,City--6th Ward,REP 103RD,,DEM,Patty  KIM,418,9,0,0,427
Dauphin,"City--7th Ward, 1st Precinct",REP 103RD,,DEM,Patty  KIM,224,4,4,0,232
Dauphin,"City--7th Ward, 2nd Precinct",REP 103RD,,DEM,Patty  KIM,523,10,1,0,534
Dauphin,City--8th Ward,REP 103RD,,DEM,Patty  KIM,461,3,0,0,464
Dauphin,"City--9th Ward, 1st Precinct",REP 103RD,,DEM,Patty  KIM,200,9,0,0,209
Dauphin,"City--9th Ward, 2nd Precinct",REP 103RD,,DEM,Patty  KIM,300,4,0,0,304
Dauphin,"City--9th Ward, 3rd Precinct",REP 103RD,,DEM,Patty  KIM,644,11,3,0,658
Dauphin,"City--9th Ward, 4th Precinct",REP 103RD,,DEM,Patty  KIM,358,15,0,0,373
Dauphin,"City--9th Ward, 5th Precinct",REP 103RD,,DEM,Patty  KIM,382,5,1,0,388
Dauphin,"City--10th Ward, 1st Precinct",REP 103RD,,DEM,Patty  KIM,603,11,0,0,614
Dauphin,"City--10th Ward, 2nd Precinct",REP 103RD,,DEM,Patty  KIM,452,0,1,0,453
Dauphin,"City--10th Ward, 3rd Precinct",REP 103RD,,DEM,Patty  KIM,176,13,0,0,189
Dauphin,"City--10th Ward, 4th Precinct",REP 103RD,,DEM,Patty  KIM,558,7,0,0,565
Dauphin,City--11th Ward,REP 103RD,,DEM,Patty  KIM,589,22,0,0,611
Dauphin,City--12th Ward,REP 103RD,,DEM,Patty  KIM,689,13,0,0,702
Dauphin,"City--13th Ward, 1st Precinct",REP 103RD,,DEM,Patty  KIM,374,1,2,0,377
Dauphin,"City--13th Ward, 2nd Precinct",REP 103RD,,DEM,Patty  KIM,401,9,0,0,410
Dauphin,"City--13th Ward, 3rd Precinct",REP 103RD,,DEM,Patty  KIM,521,8,0,0,529
Dauphin,City--14th Ward,REP 103RD,,DEM,Patty  KIM,633,22,1,2,658
Dauphin,City--15th Ward,REP 103RD,,DEM,Patty  KIM,253,3,0,0,256
Dauphin,Highspire Borough,REP 103RD,,DEM,Patty  KIM,493,9,1,0,503
Dauphin,Paxtang Borough,REP 103RD,,DEM,Patty  KIM,524,15,0,0,539
Dauphin,Steelton--1st Ward,REP 103RD,,DEM,Patty  KIM,201,3,1,0,205
Dauphin,Steelton--2nd Ward,REP 103RD,,DEM,Patty  KIM,479,10,0,0,489
Dauphin,Steelton--3rd Ward,REP 103RD,,DEM,Patty  KIM,346,6,0,0,352
Dauphin,Steelton--4th Ward,REP 103RD,,DEM,Patty  KIM,261,0,0,0,261
Dauphin,Swatara Township--1st Precinct,REP 103RD,,DEM,Patty  KIM,517,2,1,0,520
Dauphin,Swatara Township--3rd Precinct,REP 103RD,,DEM,Patty  KIM,709,11,1,0,721
Dauphin,"City--1st Ward, 1st Precinct",REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,"City--1st Ward, 2nd Precinct",REP 103RD,,,Write In  ,2,0,0,0,2
Dauphin,"City--1st Ward, 3rd Precinct",REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,"City--2nd Ward, 1st Precinct",REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,"City--2nd Ward, 2nd Precinct",REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,City--3rd Ward,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,City--4th Ward,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,City--5th Ward,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,City--6th Ward,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,"City--7th Ward, 1st Precinct",REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,"City--7th Ward, 2nd Precinct",REP 103RD,,,Write In  ,1,0,0,0,1
Dauphin,City--8th Ward,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,"City--9th Ward, 1st Precinct",REP 103RD,,,Write In  ,1,0,0,0,1
Dauphin,"City--9th Ward, 2nd Precinct",REP 103RD,,,Write In  ,2,0,0,0,2
Dauphin,"City--9th Ward, 3rd Precinct",REP 103RD,,,Write In  ,1,0,0,0,1
Dauphin,"City--9th Ward, 4th Precinct",REP 103RD,,,Write In  ,1,0,0,0,1
Dauphin,"City--9th Ward, 5th Precinct",REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,"City--10th Ward, 1st Precinct",REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,"City--10th Ward, 2nd Precinct",REP 103RD,,,Write In  ,1,0,0,0,1
Dauphin,"City--10th Ward, 3rd Precinct",REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,"City--10th Ward, 4th Precinct",REP 103RD,,,Write In  ,4,0,0,0,4
Dauphin,City--11th Ward,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,City--12th Ward,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,"City--13th Ward, 1st Precinct",REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,"City--13th Ward, 2nd Precinct",REP 103RD,,,Write In  ,1,0,0,0,1
Dauphin,"City--13th Ward, 3rd Precinct",REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,City--14th Ward,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,City--15th Ward,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,Highspire Borough,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,Paxtang Borough,REP 103RD,,,Write In  ,1,0,0,0,1
Dauphin,Steelton--1st Ward,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,Steelton--2nd Ward,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,Steelton--3rd Ward,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,Steelton--4th Ward,REP 103RD,,,Write In  ,1,0,0,0,1
Dauphin,Swatara Township--1st Precinct,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,Swatara Township--3rd Precinct,REP 103RD,,,Write In  ,0,0,0,0,0
Dauphin,Dauphin Borough,REP 104TH,,DEM,Patty  SMITH,143,2,0,0,145
Dauphin,Halifax Borough,REP 104TH,,DEM,Patty  SMITH,72,1,0,0,73
Dauphin,Millersburg Borough,REP 104TH,,DEM,Patty  SMITH,237,3,0,0,240
Dauphin,Penbrook Borough--1st Ward,REP 104TH,,DEM,Patty  SMITH,143,1,0,0,144
Dauphin,Penbrook Borough--2nd Ward,REP 104TH,,DEM,Patty  SMITH,174,2,0,0,176
Dauphin,Penbrook Borough--3rd Ward,REP 104TH,,DEM,Patty  SMITH,144,2,1,0,147
Dauphin,Penbrook Borough--4th Ward,REP 104TH,,DEM,Patty  SMITH,185,3,0,0,188
Dauphin,East Hanover Township--1st Precinct,REP 104TH,,DEM,Patty  SMITH,398,19,0,0,417
Dauphin,East Hanover Township--2nd Precinct,REP 104TH,,DEM,Patty  SMITH,316,11,0,0,327
Dauphin,Halifax Twp--1st Precinct,REP 104TH,,DEM,Patty  SMITH,143,4,0,0,147
Dauphin,Halifax Twp--2nd Precinct,REP 104TH,,DEM,Patty  SMITH,161,4,0,0,165
Dauphin,Jackson Township,REP 104TH,,DEM,Patty  SMITH,219,6,0,0,225
Dauphin,Jefferson Township,REP 104TH,,DEM,Patty  SMITH,42,1,0,0,43
Dauphin,Middle Paxton Twp--1st Precinct,REP 104TH,,DEM,Patty  SMITH,249,9,0,0,258
Dauphin,Middle Paxton Twp--2nd Precinct,REP 104TH,,DEM,Patty  SMITH,283,19,0,0,302
Dauphin,Middle Paxton Twp--3rd Precinct,REP 104TH,,DEM,Patty  SMITH,267,9,0,0,276
Dauphin,Reed Township,REP 104TH,,DEM,Patty  SMITH,25,0,0,0,25
Dauphin,Rush Township,REP 104TH,,DEM,Patty  SMITH,11,0,0,0,11
Dauphin,Susquehanna Twp--1st Ward,REP 104TH,,DEM,Patty  SMITH,806,48,0,0,854
Dauphin,Susquehanna Twp--2nd Ward,REP 104TH,,DEM,Patty  SMITH,887,46,0,0,933
Dauphin,Susquehanna Twp--3rd Ward,REP 104TH,,DEM,Patty  SMITH,864,27,0,0,891
Dauphin,Susquehanna Twp--4th Ward,REP 104TH,,DEM,Patty  SMITH,705,22,1,0,728
Dauphin,Susquehanna Twp--5th Ward,REP 104TH,,DEM,Patty  SMITH,629,13,1,0,643
Dauphin,Susquehanna Twp--6th Ward,REP 104TH,,DEM,Patty  SMITH,763,19,0,0,782
Dauphin,Susquehanna Twp--7th Ward,REP 104TH,,DEM,Patty  SMITH,901,28,0,0,929
Dauphin,Susquehanna Twp--8th Ward,REP 104TH,,DEM,Patty  SMITH,875,61,4,0,940
Dauphin,Susquehanna Twp--9th Ward,REP 104TH,,DEM,Patty  SMITH,858,27,0,0,885
Dauphin,Swatara Township--4th Precinct,REP 104TH,,DEM,Patty  SMITH,482,12,0,0,494
Dauphin,Swatara Township--7th Precinct,REP 104TH,,DEM,Patty  SMITH,629,16,0,0,645
Dauphin,Upper Paxton Twp--1st Precinct,REP 104TH,,DEM,Patty  SMITH,177,3,0,0,180
Dauphin,Upper Paxton Twp--2nd Precinct,REP 104TH,,DEM,Patty  SMITH,94,7,0,0,101
Dauphin,Wayne Township,REP 104TH,,DEM,Patty  SMITH,130,5,0,0,135
Dauphin,Dauphin Borough,REP 104TH,,REP,Susan C. Sue HELM,200,2,0,0,202
Dauphin,Halifax Borough,REP 104TH,,REP,Susan C. Sue HELM,154,6,0,0,160
Dauphin,Millersburg Borough,REP 104TH,,REP,Susan C. Sue HELM,603,10,0,0,613
Dauphin,Penbrook Borough--1st Ward,REP 104TH,,REP,Susan C. Sue HELM,68,5,0,0,73
Dauphin,Penbrook Borough--2nd Ward,REP 104TH,,REP,Susan C. Sue HELM,76,0,0,0,76
Dauphin,Penbrook Borough--3rd Ward,REP 104TH,,REP,Susan C. Sue HELM,86,2,0,0,88
Dauphin,Penbrook Borough--4th Ward,REP 104TH,,REP,Susan C. Sue HELM,105,1,0,0,106
Dauphin,East Hanover Township--1st Precinct,REP 104TH,,REP,Susan C. Sue HELM,932,33,0,0,965
Dauphin,East Hanover Township--2nd Precinct,REP 104TH,,REP,Susan C. Sue HELM,808,18,0,0,826
Dauphin,Halifax Twp--1st Precinct,REP 104TH,,REP,Susan C. Sue HELM,524,14,1,0,539
Dauphin,Halifax Twp--2nd Precinct,REP 104TH,,REP,Susan C. Sue HELM,551,18,1,0,570
Dauphin,Jackson Township,REP 104TH,,REP,Susan C. Sue HELM,612,7,0,0,619
Dauphin,Jefferson Township,REP 104TH,,REP,Susan C. Sue HELM,140,5,0,0,145
Dauphin,Middle Paxton Twp--1st Precinct,REP 104TH,,REP,Susan C. Sue HELM,526,14,0,0,540
Dauphin,Middle Paxton Twp--2nd Precinct,REP 104TH,,REP,Susan C. Sue HELM,486,18,0,0,504
Dauphin,Middle Paxton Twp--3rd Precinct,REP 104TH,,REP,Susan C. Sue HELM,691,12,0,0,703
Dauphin,Reed Township,REP 104TH,,REP,Susan C. Sue HELM,109,3,0,0,112
Dauphin,Rush Township,REP 104TH,,REP,Susan C. Sue HELM,81,2,0,0,83
Dauphin,Susquehanna Twp--1st Ward,REP 104TH,,REP,Susan C. Sue HELM,442,13,0,0,455
Dauphin,Susquehanna Twp--2nd Ward,REP 104TH,,REP,Susan C. Sue HELM,559,24,0,0,583
Dauphin,Susquehanna Twp--3rd Ward,REP 104TH,,REP,Susan C. Sue HELM,371,16,0,0,387
Dauphin,Susquehanna Twp--4th Ward,REP 104TH,,REP,Susan C. Sue HELM,321,10,0,0,331
Dauphin,Susquehanna Twp--5th Ward,REP 104TH,,REP,Susan C. Sue HELM,389,24,1,0,414
Dauphin,Susquehanna Twp--6th Ward,REP 104TH,,REP,Susan C. Sue HELM,477,11,0,0,488
Dauphin,Susquehanna Twp--7th Ward,REP 104TH,,REP,Susan C. Sue HELM,294,11,0,0,305
Dauphin,Susquehanna Twp--8th Ward,REP 104TH,,REP,Susan C. Sue HELM,557,34,0,0,591
Dauphin,Susquehanna Twp--9th Ward,REP 104TH,,REP,Susan C. Sue HELM,533,10,0,0,543
Dauphin,Swatara Township--4th Precinct,REP 104TH,,REP,Susan C. Sue HELM,388,13,0,0,401
Dauphin,Swatara Township--7th Precinct,REP 104TH,,REP,Susan C. Sue HELM,541,18,0,0,559
Dauphin,Upper Paxton Twp--1st Precinct,REP 104TH,,REP,Susan C. Sue HELM,649,11,0,0,660
Dauphin,Upper Paxton Twp--2nd Precinct,REP 104TH,,REP,Susan C. Sue HELM,475,24,0,0,499
Dauphin,Wayne Township,REP 104TH,,REP,Susan C. Sue HELM,497,8,0,0,505
Dauphin,Dauphin Borough,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Halifax Borough,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Millersburg Borough,REP 104TH,,,Write In  ,1,0,0,0,1
Dauphin,Penbrook Borough--1st Ward,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Penbrook Borough--2nd Ward,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Penbrook Borough--3rd Ward,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Penbrook Borough--4th Ward,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,East Hanover Township--1st Precinct,REP 104TH,,,Write In  ,1,0,0,0,1
Dauphin,East Hanover Township--2nd Precinct,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Halifax Twp--1st Precinct,REP 104TH,,,Write In  ,1,0,0,0,1
Dauphin,Halifax Twp--2nd Precinct,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Jackson Township,REP 104TH,,,Write In  ,1,0,0,0,1
Dauphin,Jefferson Township,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Middle Paxton Twp--1st Precinct,REP 104TH,,,Write In  ,1,0,0,0,1
Dauphin,Middle Paxton Twp--2nd Precinct,REP 104TH,,,Write In  ,1,0,0,0,1
Dauphin,Middle Paxton Twp--3rd Precinct,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Reed Township,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Rush Township,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Susquehanna Twp--1st Ward,REP 104TH,,,Write In  ,1,0,0,0,1
Dauphin,Susquehanna Twp--2nd Ward,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Susquehanna Twp--3rd Ward,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Susquehanna Twp--4th Ward,REP 104TH,,,Write In  ,1,0,0,0,1
Dauphin,Susquehanna Twp--5th Ward,REP 104TH,,,Write In  ,1,0,0,0,1
Dauphin,Susquehanna Twp--6th Ward,REP 104TH,,,Write In  ,1,0,0,0,1
Dauphin,Susquehanna Twp--7th Ward,REP 104TH,,,Write In  ,1,0,0,0,1
Dauphin,Susquehanna Twp--8th Ward,REP 104TH,,,Write In  ,2,0,0,0,2
Dauphin,Susquehanna Twp--9th Ward,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Swatara Township--4th Precinct,REP 104TH,,,Write In  ,1,0,0,0,1
Dauphin,Swatara Township--7th Precinct,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Upper Paxton Twp--1st Precinct,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Upper Paxton Twp--2nd Precinct,REP 104TH,,,Write In  ,1,0,0,0,1
Dauphin,Wayne Township,REP 104TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--1st Precinct,REP 105TH,,REP,Andrew  LEWIS,231,2,1,0,234
Dauphin,Lower Paxton Twp--2nd Precinct,REP 105TH,,REP,Andrew  LEWIS,237,11,0,0,248
Dauphin,Lower Paxton Twp--3rd precinct,REP 105TH,,REP,Andrew  LEWIS,581,16,0,0,597
Dauphin,Lower Paxton Twp--4th Precinct,REP 105TH,,REP,Andrew  LEWIS,563,17,0,0,580
Dauphin,Lower Paxton Twp--5th Precinct,REP 105TH,,REP,Andrew  LEWIS,319,17,0,0,336
Dauphin,Lower Paxton Twp--6th Precinct,REP 105TH,,REP,Andrew  LEWIS,254,23,0,0,277
Dauphin,Lower Paxton Twp--7th Precinct,REP 105TH,,REP,Andrew  LEWIS,454,16,2,0,472
Dauphin,Lower Paxton Twp--8th Precinct,REP 105TH,,REP,Andrew  LEWIS,239,5,0,0,244
Dauphin,Lower Paxton Twp--9th Precinct,REP 105TH,,REP,Andrew  LEWIS,291,11,1,0,303
Dauphin,Lower Paxton Twp--10th Precinct,REP 105TH,,REP,Andrew  LEWIS,129,5,2,0,136
Dauphin,Lower Paxton Twp--11th Precinct,REP 105TH,,REP,Andrew  LEWIS,292,9,1,0,302
Dauphin,Lower Paxton Twp--12th Precinct,REP 105TH,,REP,Andrew  LEWIS,355,25,2,0,382
Dauphin,Lower Paxton Twp--13th Precinct,REP 105TH,,REP,Andrew  LEWIS,420,13,0,0,433
Dauphin,Lower Paxton Twp--14th Precinct,REP 105TH,,REP,Andrew  LEWIS,192,5,0,0,197
Dauphin,Lower Paxton Twp--15th Precinct,REP 105TH,,REP,Andrew  LEWIS,500,11,0,0,511
Dauphin,Lower Paxton Twp--16th Precinct,REP 105TH,,REP,Andrew  LEWIS,636,36,0,0,672
Dauphin,Lower Paxton Twp--17th Precinct,REP 105TH,,REP,Andrew  LEWIS,336,21,0,0,357
Dauphin,Lower Paxton Twp--18th Precinct,REP 105TH,,REP,Andrew  LEWIS,177,8,0,0,185
Dauphin,Lower Paxton Twp--19th Precinct,REP 105TH,,REP,Andrew  LEWIS,499,24,0,0,523
Dauphin,Lower Paxton Twp--20th Precinct,REP 105TH,,REP,Andrew  LEWIS,397,11,0,0,408
Dauphin,Lower Paxton Twp--21st Precinct,REP 105TH,,REP,Andrew  LEWIS,660,27,0,0,687
Dauphin,Lower Paxton Twp--22nd Precinct,REP 105TH,,REP,Andrew  LEWIS,501,29,0,0,530
Dauphin,Lower Paxton Twp--23rd Precinct,REP 105TH,,REP,Andrew  LEWIS,459,22,0,0,481
Dauphin,Lower Paxton Twp--24th Precinct,REP 105TH,,REP,Andrew  LEWIS,418,15,0,0,433
Dauphin,Lower Paxton Twp--25th Precinct,REP 105TH,,REP,Andrew  LEWIS,257,8,0,0,265
Dauphin,Lower Paxton Twp--26th Precinct,REP 105TH,,REP,Andrew  LEWIS,396,8,0,0,404
Dauphin,Lower Paxton Twp--27th Precinct,REP 105TH,,REP,Andrew  LEWIS,393,15,0,0,408
Dauphin,South Hanover Twp--1st Precinct,REP 105TH,,REP,Andrew  LEWIS,504,17,0,0,521
Dauphin,South Hanover Twp--2nd Precinct,REP 105TH,,REP,Andrew  LEWIS,802,25,0,0,827
Dauphin,South Hanover Twp--3rd Precinct,REP 105TH,,REP,Andrew  LEWIS,623,11,0,0,634
Dauphin,West Hanover Twp--1st Precinct,REP 105TH,,REP,Andrew  LEWIS,566,15,0,0,581
Dauphin,West Hanover Twp--2nd Precinct,REP 105TH,,REP,Andrew  LEWIS,436,15,0,0,451
Dauphin,West Hanover Twp--3rd Precinct,REP 105TH,,REP,Andrew  LEWIS,505,16,0,0,521
Dauphin,West Hanover Twp--4th Precinct,REP 105TH,,REP,Andrew  LEWIS,374,14,0,0,388
Dauphin,West Hanover Twp--5th Precinct,REP 105TH,,REP,Andrew  LEWIS,520,16,1,0,537
Dauphin,West Hanover Twp--6th Precinct,REP 105TH,,REP,Andrew  LEWIS,314,6,2,0,322
Dauphin,West Hanover Twp--7th Precinct,REP 105TH,,REP,Andrew  LEWIS,393,8,1,0,402
Dauphin,Lower Paxton Twp--1st Precinct,REP 105TH,,DEM,Eric  EPSTEIN,290,7,0,0,297
Dauphin,Lower Paxton Twp--2nd Precinct,REP 105TH,,DEM,Eric  EPSTEIN,460,7,0,0,467
Dauphin,Lower Paxton Twp--3rd precinct,REP 105TH,,DEM,Eric  EPSTEIN,499,12,0,0,511
Dauphin,Lower Paxton Twp--4th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,448,11,0,0,459
Dauphin,Lower Paxton Twp--5th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,441,14,0,0,455
Dauphin,Lower Paxton Twp--6th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,422,40,0,0,462
Dauphin,Lower Paxton Twp--7th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,499,15,0,0,514
Dauphin,Lower Paxton Twp--8th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,462,8,2,0,472
Dauphin,Lower Paxton Twp--9th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,201,6,0,0,207
Dauphin,Lower Paxton Twp--10th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,429,8,3,0,440
Dauphin,Lower Paxton Twp--11th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,405,11,3,0,419
Dauphin,Lower Paxton Twp--12th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,354,33,0,0,387
Dauphin,Lower Paxton Twp--13th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,347,11,0,0,358
Dauphin,Lower Paxton Twp--14th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,347,9,0,0,356
Dauphin,Lower Paxton Twp--15th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,655,19,0,0,674
Dauphin,Lower Paxton Twp--16th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,598,27,0,0,625
Dauphin,Lower Paxton Twp--17th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,468,8,0,0,476
Dauphin,Lower Paxton Twp--18th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,358,12,0,0,370
Dauphin,Lower Paxton Twp--19th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,528,48,0,0,576
Dauphin,Lower Paxton Twp--20th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,313,13,0,0,326
Dauphin,Lower Paxton Twp--21st Precinct,REP 105TH,,DEM,Eric  EPSTEIN,616,35,0,0,651
Dauphin,Lower Paxton Twp--22nd Precinct,REP 105TH,,DEM,Eric  EPSTEIN,345,14,0,0,359
Dauphin,Lower Paxton Twp--23rd Precinct,REP 105TH,,DEM,Eric  EPSTEIN,377,21,0,0,398
Dauphin,Lower Paxton Twp--24th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,322,13,0,0,335
Dauphin,Lower Paxton Twp--25th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,485,24,0,0,509
Dauphin,Lower Paxton Twp--26th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,446,19,0,0,465
Dauphin,Lower Paxton Twp--27th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,415,20,0,0,435
Dauphin,South Hanover Twp--1st Precinct,REP 105TH,,DEM,Eric  EPSTEIN,244,25,0,0,269
Dauphin,South Hanover Twp--2nd Precinct,REP 105TH,,DEM,Eric  EPSTEIN,553,26,0,0,579
Dauphin,South Hanover Twp--3rd Precinct,REP 105TH,,DEM,Eric  EPSTEIN,464,19,1,0,484
Dauphin,West Hanover Twp--1st Precinct,REP 105TH,,DEM,Eric  EPSTEIN,199,4,0,0,203
Dauphin,West Hanover Twp--2nd Precinct,REP 105TH,,DEM,Eric  EPSTEIN,245,8,0,0,253
Dauphin,West Hanover Twp--3rd Precinct,REP 105TH,,DEM,Eric  EPSTEIN,325,21,0,0,346
Dauphin,West Hanover Twp--4th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,215,9,0,0,224
Dauphin,West Hanover Twp--5th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,332,16,2,0,350
Dauphin,West Hanover Twp--6th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,278,16,1,0,295
Dauphin,West Hanover Twp--7th Precinct,REP 105TH,,DEM,Eric  EPSTEIN,254,17,0,0,271
Dauphin,Lower Paxton Twp--1st Precinct,REP 105TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--2nd Precinct,REP 105TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--3rd precinct,REP 105TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--4th Precinct,REP 105TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--5th Precinct,REP 105TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--6th Precinct,REP 105TH,,,Write In  ,2,0,0,0,2
Dauphin,Lower Paxton Twp--7th Precinct,REP 105TH,,,Write In  ,1,0,0,0,1
Dauphin,Lower Paxton Twp--8th Precinct,REP 105TH,,,Write In  ,1,0,0,0,1
Dauphin,Lower Paxton Twp--9th Precinct,REP 105TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--10th Precinct,REP 105TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--11th Precinct,REP 105TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--12th Precinct,REP 105TH,,,Write In  ,0,0,0,0,0
Dauphin,Lower Paxton Twp--13th Precinct,REP 105TH,,,Write In  ,1,0,0,0,1
Dauphin,Lower Paxton Twp--14th Precinct,REP 105TH,,,Write In  ,0,0,0,0,0
