county,precinct,precinct_name,party,office,district,candidate,votes
Centre,89,89 FERGUSON WEST CENTRAL,,VOTER TURNOUT - TOTAL,,,
Centre,89,89 FERGUSON WEST CENTRAL,DEM,STRAIGHT PARTY,,DEMOCRATIC,372.0
Centre,89,89 FERGUSON WEST CENTRAL,REP,STRAIGHT PARTY,,REPUBLICAN,164.0
Centre,89,89 FERGUSON WEST CENTRAL,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,89,89 FERGUSON WEST CENTRAL,LIB,STRAIGHT PARTY,,LIBERTARIAN,0.0
Centre,89,89 FERGUSON WEST CENTRAL,DEM,U.S. Senate,,"BOB CASEY, JR",676.0
Centre,89,89 FERGUSON WEST CENTRAL,REP,U.S. Senate,,LOU BARLETTA,336.0
Centre,89,89 FERGUSON WEST CENTRAL,GRN,U.S. Senate,,NEAL GALE,5.0
Centre,89,89 FERGUSON WEST CENTRAL,LIB,U.S. Senate,,"DALE R KERNS, JR",7.0
Centre,89,89 FERGUSON WEST CENTRAL,,U.S. Senate,,WRITE-INS,0.0
Centre,89,89 FERGUSON WEST CENTRAL,DEM,Governor,,TOM WOLF,693.0
Centre,89,89 FERGUSON WEST CENTRAL,REP,Governor,,SCOTT R WAGNER,304.0
Centre,89,89 FERGUSON WEST CENTRAL,GRN,Governor,,PAUL GLOVER,7.0
Centre,89,89 FERGUSON WEST CENTRAL,LIB,Governor,,KEN V KRAWCHUK,10.0
Centre,89,89 FERGUSON WEST CENTRAL,,Governor,,WRITE-INS,2.0
Centre,89,89 FERGUSON WEST CENTRAL,DEM,U.S. House,12.0,MARC FRIEDENBERG,681.0
Centre,89,89 FERGUSON WEST CENTRAL,REP,U.S. House,12.0,TOM MARINO,330.0
Centre,89,89 FERGUSON WEST CENTRAL,,U.S. House,12.0,WRITE-INS,1.0
Centre,89,89 FERGUSON WEST CENTRAL,DEM,State Senate,34.0,EZRA NANES,640.0
Centre,89,89 FERGUSON WEST CENTRAL,REP,State Senate,34.0,JACOB D CORMAN III,372.0
Centre,89,89 FERGUSON WEST CENTRAL,,State Senate,34.0,WRITE-INS,1.0
Centre,89,89 FERGUSON WEST CENTRAL,DEM,State House,171.0,ERIN MCCRACKEN,604.0
Centre,89,89 FERGUSON WEST CENTRAL,REP,State House,171.0,KERRY A BENNINGHOFF,408.0
Centre,89,89 FERGUSON WEST CENTRAL,,State House,171.0,WRITE-INS,2.0
Centre,90,90 HALFMOON EAST CENTRAL,,Registered Voters,,,1213.0
Centre,90,90 HALFMOON EAST CENTRAL,,Ballots Cast,,,890.0
Centre,90,90 HALFMOON EAST CENTRAL,,VOTER TURNOUT - TOTAL,,,
Centre,90,90 HALFMOON EAST CENTRAL,DEM,STRAIGHT PARTY,,DEMOCRATIC,182.0
Centre,90,90 HALFMOON EAST CENTRAL,REP,STRAIGHT PARTY,,REPUBLICAN,254.0
Centre,90,90 HALFMOON EAST CENTRAL,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,90,90 HALFMOON EAST CENTRAL,LIB,STRAIGHT PARTY,,LIBERTARIAN,3.0
Centre,90,90 HALFMOON EAST CENTRAL,DEM,U.S. Senate,,"BOB CASEY, JR",420.0
Centre,90,90 HALFMOON EAST CENTRAL,REP,U.S. Senate,,LOU BARLETTA,449.0
Centre,90,90 HALFMOON EAST CENTRAL,GRN,U.S. Senate,,NEAL GALE,7.0
Centre,90,90 HALFMOON EAST CENTRAL,LIB,U.S. Senate,,"DALE R KERNS, JR",14.0
Centre,90,90 HALFMOON EAST CENTRAL,,U.S. Senate,,WRITE-INS,0.0
Centre,90,90 HALFMOON EAST CENTRAL,DEM,Governor,,TOM WOLF,429.0
Centre,90,90 HALFMOON EAST CENTRAL,REP,Governor,,SCOTT R WAGNER,432.0
Centre,90,90 HALFMOON EAST CENTRAL,GRN,Governor,,PAUL GLOVER,6.0
Centre,90,90 HALFMOON EAST CENTRAL,LIB,Governor,,KEN V KRAWCHUK,17.0
Centre,90,90 HALFMOON EAST CENTRAL,,Governor,,WRITE-INS,0.0
Centre,90,90 HALFMOON EAST CENTRAL,DEM,U.S. House,12.0,MARC FRIEDENBERG,396.0
Centre,90,90 HALFMOON EAST CENTRAL,REP,U.S. House,12.0,TOM MARINO,484.0
Centre,90,90 HALFMOON EAST CENTRAL,,U.S. House,12.0,WRITE-INS,1.0
Centre,90,90 HALFMOON EAST CENTRAL,DEM,U.S. House,15.0,SUSAN BOSER,0.0
Centre,90,90 HALFMOON EAST CENTRAL,REP,U.S. House,15.0,GLENN GT THOMPSON,2.0
Centre,90,90 HALFMOON EAST CENTRAL,,U.S. House,15.0,WRITE-INS,0.0
Centre,90,90 HALFMOON EAST CENTRAL,DEM,State Senate,34.0,EZRA NANES,392.0
Centre,90,90 HALFMOON EAST CENTRAL,REP,State Senate,34.0,JACOB D CORMAN III,490.0
Centre,90,90 HALFMOON EAST CENTRAL,,State Senate,34.0,WRITE-INS,1.0
Centre,90,90 HALFMOON EAST CENTRAL,DEM,State House,81.0,RICK ROGERS,350.0
Centre,90,90 HALFMOON EAST CENTRAL,REP,State House,81.0,RICH IRVIN,470.0
Centre,90,90 HALFMOON EAST CENTRAL,LIB,State House,81.0,JOSEPH P SOLOSKI,61.0
Centre,90,90 HALFMOON EAST CENTRAL,,State House,81.0,WRITE-INS,0.0
Centre,91,91 FERGUSON NORTH CENTRAL,,Registered Voters,,,906.0
Centre,91,91 FERGUSON NORTH CENTRAL,,Ballots Cast,,,651.0
Centre,91,91 FERGUSON NORTH CENTRAL,,VOTER TURNOUT - TOTAL,,,
Centre,91,91 FERGUSON NORTH CENTRAL,DEM,STRAIGHT PARTY,,DEMOCRATIC,224.0
Centre,91,91 FERGUSON NORTH CENTRAL,REP,STRAIGHT PARTY,,REPUBLICAN,136.0
Centre,91,91 FERGUSON NORTH CENTRAL,GRN,STRAIGHT PARTY,,GREEN,0.0
Centre,91,91 FERGUSON NORTH CENTRAL,LIB,STRAIGHT PARTY,,LIBERTARIAN,0.0
Centre,91,91 FERGUSON NORTH CENTRAL,DEM,U.S. Senate,,"BOB CASEY, JR",390.0
Centre,91,91 FERGUSON NORTH CENTRAL,REP,U.S. Senate,,LOU BARLETTA,243.0
Centre,91,91 FERGUSON NORTH CENTRAL,GRN,U.S. Senate,,NEAL GALE,3.0
Centre,91,91 FERGUSON NORTH CENTRAL,LIB,U.S. Senate,,"DALE R KERNS, JR",6.0
Centre,91,91 FERGUSON NORTH CENTRAL,,U.S. Senate,,WRITE-INS,1.0
Centre,91,91 FERGUSON NORTH CENTRAL,DEM,Governor,,TOM WOLF,409.0
Centre,91,91 FERGUSON NORTH CENTRAL,REP,Governor,,SCOTT R WAGNER,232.0
Centre,91,91 FERGUSON NORTH CENTRAL,GRN,Governor,,PAUL GLOVER,2.0
Centre,91,91 FERGUSON NORTH CENTRAL,LIB,Governor,,KEN V KRAWCHUK,8.0
Centre,91,91 FERGUSON NORTH CENTRAL,,Governor,,WRITE-INS,0.0
Centre,91,91 FERGUSON NORTH CENTRAL,DEM,U.S. House,12.0,MARC FRIEDENBERG,391.0
Centre,91,91 FERGUSON NORTH CENTRAL,REP,U.S. House,12.0,TOM MARINO,255.0
Centre,91,91 FERGUSON NORTH CENTRAL,,U.S. House,12.0,WRITE-INS,1.0
Centre,91,91 FERGUSON NORTH CENTRAL,DEM,State Senate,34.0,EZRA NANES,374.0
Centre,91,91 FERGUSON NORTH CENTRAL,REP,State Senate,34.0,JACOB D CORMAN III,271.0
Centre,91,91 FERGUSON NORTH CENTRAL,,State Senate,34.0,WRITE-INS,1.0
Centre,91,91 FERGUSON NORTH CENTRAL,DEM,State House,171.0,ERIN MCCRACKEN,369.0
Centre,91,91 FERGUSON NORTH CENTRAL,REP,State House,171.0,KERRY A BENNINGHOFF,279.0
Centre,91,91 FERGUSON NORTH CENTRAL,,State House,171.0,WRITE-INS,1.0
