county,precinct,office,district,party,candidate,votes,absentee,military,ivo,provisional
Luzerne,KINGSTON TWP D 03,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,0,0,3,0
Luzerne,LAFLIN BORO,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,LAKE TWP,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,LARKSVILLE BORO W 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,0,0,3,0
Luzerne,LARKSVILLE BORO W 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,LARKSVILLE BORO W 03,Governor,,GRN,GLOVER / BOWSER-BOSTICK,1,0,0,1,0
Luzerne,LAUREL RUN BORO,Governor,,GRN,GLOVER / BOWSER-BOSTICK,0,0,0,0,0
Luzerne,LEHMAN TWP D 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,LEHMAN TWP D 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,7,0,0,7,0
Luzerne,LEHMAN TWP D 03,Governor,,GRN,GLOVER / BOWSER-BOSTICK,5,0,0,5,0
Luzerne,LUZERNE BORO W 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,LUZERNE BORO W 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,5,0,0,5,0
Luzerne,NANTICOKE CITY W 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,5,0,0,5,0
Luzerne,NANTICOKE CITY W 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,7,0,0,7,0
Luzerne,NANTICOKE CITY W 03,Governor,,GRN,GLOVER / BOWSER-BOSTICK,11,0,0,11,0
Luzerne,NANTICOKE CITY W 04,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,NANTICOKE CITY W 05,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,NANTICOKE CITY W 06,Governor,,GRN,GLOVER / BOWSER-BOSTICK,1,0,0,1,0
Luzerne,NESCOPECK BORO,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,0,0,3,0
Luzerne,NESCOPECK TWP,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,0,0,3,0
Luzerne,NEW COLUMBUS BORO,Governor,,GRN,GLOVER / BOWSER-BOSTICK,0,0,0,0,0
Luzerne,NEWPORT TWP W 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,5,1,0,4,0
Luzerne,NEWPORT TWP W 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,NEWPORT TWP W 03,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,0,0,3,0
Luzerne,NUANGOLA BORO,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,PENN LAKE PARK BORO,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,PITTSTON CITY W 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,PITTSTON CITY W 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,6,0,0,6,0
Luzerne,PITTSTON CITY W 03,Governor,,GRN,GLOVER / BOWSER-BOSTICK,5,0,0,5,0
Luzerne,PITTSTON CITY W 04,Governor,,GRN,GLOVER / BOWSER-BOSTICK,5,0,0,5,0
Luzerne,PITTSTON TWP D 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,0,0,0,0,0
Luzerne,PITTSTON TWP D 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,0,0,0,0,0
Luzerne,PLAINS TWP W 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,7,0,0,7,0
Luzerne,PLAINS TWP W 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,5,0,0,5,0
Luzerne,PLAINS TWP W 03,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,PLAINS TWP W 04,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,1,0,2,0
Luzerne,PLAINS TWP W 05,Governor,,GRN,GLOVER / BOWSER-BOSTICK,5,0,0,5,0
Luzerne,PLYMOUTH BORO W 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,5,0,0,5,0
Luzerne,PLYMOUTH BORO W 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,5,0,0,5,0
Luzerne,PLYMOUTH BORO W 03,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,0,0,3,0
Luzerne,PLYMOUTH TWP,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,0,0,3,0
Luzerne,PRINGLE BORO,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,0,0,3,0
Luzerne,RICE TWP,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,ROSS TWP,Governor,,GRN,GLOVER / BOWSER-BOSTICK,10,1,0,9,0
Luzerne,SALEM TWP D 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,1,0,0,1,0
Luzerne,SALEM TWP D 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,5,0,0,5,0
Luzerne,SHICKSHINNY BORO,Governor,,GRN,GLOVER / BOWSER-BOSTICK,1,0,0,1,0
Luzerne,SLOCUM TWP,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,SUGAR NOTCH BORO,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,SUGARLOAF TWP,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,0,0,3,0
Luzerne,SWOYERSVILLE BORO W 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,10,0,0,10,0
Luzerne,SWOYERSVILLE BORO W 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,1,0,2,0
Luzerne,SWOYERSVILLE BORO W 03,Governor,,GRN,GLOVER / BOWSER-BOSTICK,1,0,0,1,0
Luzerne,UNION TWP,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,WARRIOR RUN BORO,Governor,,GRN,GLOVER / BOWSER-BOSTICK,1,0,0,1,0
Luzerne,WEST HAZLETON BORO W 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,WEST HAZLETON BORO W 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,1,0,0,1,0
Luzerne,WEST PITTSTON BORO W 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,1,0,0,1,0
Luzerne,WEST PITTSTON BORO W 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,1,0,0,1,0
Luzerne,WEST PITTSTON BORO W 03,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,1,0,3,0
Luzerne,WEST WYOMING BORO W 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,WEST WYOMING BORO W 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,WHITE HAVEN BORO,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,0,0,3,0
Luzerne,WILKES BARRE CITY W 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,WILKES BARRE CITY W 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,1,0,2,0
Luzerne,WILKES BARRE CITY W 03,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,WILKES BARRE CITY W 04,Governor,,GRN,GLOVER / BOWSER-BOSTICK,5,0,0,5,0
Luzerne,WILKES BARRE CITY W 05,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,WILKES BARRE CITY W 06,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,1,0,2,0
Luzerne,WILKES BARRE CITY W 07,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,0,0,3,0
Luzerne,WILKES BARRE CITY W 08,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,WILKES BARRE CITY W 09,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,WILKES BARRE CITY W 10,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,0,0,3,0
Luzerne,WILKES BARRE CITY W 11,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,WILKES BARRE CITY W 12,Governor,,GRN,GLOVER / BOWSER-BOSTICK,8,0,0,8,0
Luzerne,WILKES BARRE CITY W 13,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,WILKES BARRE CITY W 14,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,WILKES BARRE CITY W 15,Governor,,GRN,GLOVER / BOWSER-BOSTICK,0,0,0,0,0
Luzerne,WILKES BARRE CITY W 16,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,WILKES BARRE CITY W 17,Governor,,GRN,GLOVER / BOWSER-BOSTICK,3,0,0,3,0
Luzerne,WILKES BARRE CITY W 18,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,WILKES BARRE CITY W 19,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,WILKES BARRE CITY W 20,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,WILKES BARRE TWP W 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,5,0,0,5,0
Luzerne,WILKES BARRE TWP W 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,0,0,4,0
Luzerne,WRIGHT TWP D 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,1,0,0,1,0
Luzerne,WRIGHT TWP D 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,9,1,0,8,0
Luzerne,WYOMING BORO W 01,Governor,,GRN,GLOVER / BOWSER-BOSTICK,1,0,0,1,0
Luzerne,WYOMING BORO W 02,Governor,,GRN,GLOVER / BOWSER-BOSTICK,4,1,0,3,0
Luzerne,WYOMING BORO W 03,Governor,,GRN,GLOVER / BOWSER-BOSTICK,2,0,0,2,0
Luzerne,YATESVILLE BORO,Governor,,GRN,GLOVER / BOWSER-BOSTICK,0,0,0,0,0
Luzerne,ASHLEY BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,ASHLEY BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,6,0,0,6,0
Luzerne,AVOCA BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,AVOCA BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,AVOCA BORO W 03,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,BEAR CREEK TWP D 01,Governor,,LIB,KRAWCHUK / SMITH,3,1,0,2,0
Luzerne,BEAR CREEK TWP D 02,Governor,,LIB,KRAWCHUK / SMITH,6,0,0,6,0
Luzerne,BEAR CREEK TWP D 03,Governor,,LIB,KRAWCHUK / SMITH,0,0,0,0,0
Luzerne,BEAR CREEK VLG BORO,Governor,,LIB,KRAWCHUK / SMITH,4,0,0,4,0
Luzerne,BLACK CREEK TWP D 01,Governor,,LIB,KRAWCHUK / SMITH,4,0,0,4,0
Luzerne,BLACK CREEK TWP D 02,Governor,,LIB,KRAWCHUK / SMITH,0,0,0,0,0
Luzerne,BUCK TWP,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,BUTLER TWP D 01,Governor,,LIB,KRAWCHUK / SMITH,6,1,0,5,0
Luzerne,BUTLER TWP D 02,Governor,,LIB,KRAWCHUK / SMITH,8,1,0,7,0
Luzerne,BUTLER TWP D 03,Governor,,LIB,KRAWCHUK / SMITH,4,0,0,4,0
Luzerne,BUTLER TWP D 04,Governor,,LIB,KRAWCHUK / SMITH,8,1,0,7,0
Luzerne,CONYNGHAM BORO,Governor,,LIB,KRAWCHUK / SMITH,4,0,0,4,0
Luzerne,CONYNGHAM TWP,Governor,,LIB,KRAWCHUK / SMITH,0,0,0,0,0
Luzerne,COURTDALE BORO,Governor,,LIB,KRAWCHUK / SMITH,0,0,0,0,0
Luzerne,DALLAS BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,8,0,0,8,0
Luzerne,DALLAS BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,DALLAS TWP D 01,Governor,,LIB,KRAWCHUK / SMITH,9,0,0,9,0
Luzerne,DALLAS TWP D 02,Governor,,LIB,KRAWCHUK / SMITH,17,1,0,16,0
Luzerne,DALLAS TWP D 03,Governor,,LIB,KRAWCHUK / SMITH,13,0,0,13,0
Luzerne,DENNISON TWP,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,DORRANCE TWP,Governor,,LIB,KRAWCHUK / SMITH,4,1,0,3,0
Luzerne,DUPONT BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,9,0,0,9,0
Luzerne,DUPONT BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,DURYEA BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,DURYEA BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,5,0,0,5,0
Luzerne,DURYEA BORO W 03,Governor,,LIB,KRAWCHUK / SMITH,5,0,0,5,0
Luzerne,EDWARDSVILLE BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,4,0,0,4,0
Luzerne,EDWARDSVILLE BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,EXETER BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,0,0,0,0,0
Luzerne,EXETER BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,4,0,0,4,0
Luzerne,EXETER BORO W 03,Governor,,LIB,KRAWCHUK / SMITH,8,0,1,7,0
Luzerne,EXETER TWP,Governor,,LIB,KRAWCHUK / SMITH,7,0,0,7,0
Luzerne,FAIRMOUNT TWP,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,FAIRVIEW TWP,Governor,,LIB,KRAWCHUK / SMITH,9,0,0,9,0
Luzerne,FORTY FORT BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,9,1,0,8,0
Luzerne,FORTY FORT BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,6,0,0,6,0
Luzerne,FORTY FORT BORO W 03,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,FOSTER TWP D 01,Governor,,LIB,KRAWCHUK / SMITH,1,0,0,1,0
Luzerne,FOSTER TWP D 02,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,FRANKLIN TWP,Governor,,LIB,KRAWCHUK / SMITH,9,0,0,9,0
Luzerne,FREELAND BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,5,0,0,5,0
Luzerne,FREELAND BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,HANOVER TWP W 01,Governor,,LIB,KRAWCHUK / SMITH,8,1,0,7,0
Luzerne,HANOVER TWP W 02,Governor,,LIB,KRAWCHUK / SMITH,7,0,0,7,0
Luzerne,HANOVER TWP W 03,Governor,,LIB,KRAWCHUK / SMITH,8,0,0,8,0
Luzerne,HANOVER TWP W 04,Governor,,LIB,KRAWCHUK / SMITH,4,0,0,4,0
Luzerne,HANOVER TWP W 05,Governor,,LIB,KRAWCHUK / SMITH,8,1,0,7,0
Luzerne,HANOVER TWP W 06,Governor,,LIB,KRAWCHUK / SMITH,4,0,0,4,0
Luzerne,HARVEYS LAKE BORO,Governor,,LIB,KRAWCHUK / SMITH,11,0,0,11,0
Luzerne,HAZLE TWP D 01,Governor,,LIB,KRAWCHUK / SMITH,1,0,0,1,0
Luzerne,HAZLE TWP D 02,Governor,,LIB,KRAWCHUK / SMITH,1,0,0,1,0
Luzerne,HAZLE TWP D 03,Governor,,LIB,KRAWCHUK / SMITH,0,0,0,0,0
Luzerne,HAZLE TWP D 04,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,HAZLE TWP D 05,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,HAZLETON CITY W 01,Governor,,LIB,KRAWCHUK / SMITH,5,0,0,5,0
Luzerne,HAZLETON CITY W 02,Governor,,LIB,KRAWCHUK / SMITH,1,0,0,1,0
Luzerne,HAZLETON CITY W 03,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,HAZLETON CITY W 04,Governor,,LIB,KRAWCHUK / SMITH,0,0,0,0,0
Luzerne,HAZLETON CITY W 05,Governor,,LIB,KRAWCHUK / SMITH,6,0,0,6,0
Luzerne,HAZLETON CITY W 06,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,HAZLETON CITY W 07,Governor,,LIB,KRAWCHUK / SMITH,1,0,0,1,0
Luzerne,HAZLETON CITY W 08,Governor,,LIB,KRAWCHUK / SMITH,0,0,0,0,0
Luzerne,HAZLETON CITY W 09,Governor,,LIB,KRAWCHUK / SMITH,8,0,0,8,0
Luzerne,HAZLETON CITY W 10,Governor,,LIB,KRAWCHUK / SMITH,0,0,0,0,0
Luzerne,HAZLETON CITY W 11,Governor,,LIB,KRAWCHUK / SMITH,0,0,0,0,0
Luzerne,HOLLENBACK TWP,Governor,,LIB,KRAWCHUK / SMITH,6,1,0,5,0
Luzerne,HUGHESTOWN BORO,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,HUNLOCK TWP,Governor,,LIB,KRAWCHUK / SMITH,10,0,0,10,0
Luzerne,HUNTINGTON TWP,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,JACKSON TWP,Governor,,LIB,KRAWCHUK / SMITH,7,1,0,6,0
Luzerne,JEDDO BORO,Governor,,LIB,KRAWCHUK / SMITH,0,0,0,0,0
Luzerne,JENKINS TWP D 01,Governor,,LIB,KRAWCHUK / SMITH,4,0,0,4,0
Luzerne,JENKINS TWP D 02,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,JENKINS TWP D 03,Governor,,LIB,KRAWCHUK / SMITH,8,0,0,8,0
Luzerne,KINGSTON BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,6,0,0,6,0
Luzerne,KINGSTON BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,KINGSTON BORO W 03,Governor,,LIB,KRAWCHUK / SMITH,9,1,0,8,0
Luzerne,KINGSTON BORO W 04,Governor,,LIB,KRAWCHUK / SMITH,7,0,0,7,0
Luzerne,KINGSTON BORO W 05,Governor,,LIB,KRAWCHUK / SMITH,9,1,0,8,0
Luzerne,KINGSTON BORO W 06,Governor,,LIB,KRAWCHUK / SMITH,8,0,0,8,0
Luzerne,KINGSTON BORO W 07,Governor,,LIB,KRAWCHUK / SMITH,6,0,0,6,0
Luzerne,KINGSTON BORO W 08,Governor,,LIB,KRAWCHUK / SMITH,8,1,0,7,0
Luzerne,KINGSTON TWP D 01,Governor,,LIB,KRAWCHUK / SMITH,5,0,0,5,0
Luzerne,KINGSTON TWP D 02,Governor,,LIB,KRAWCHUK / SMITH,7,0,0,7,0
Luzerne,KINGSTON TWP D 03,Governor,,LIB,KRAWCHUK / SMITH,14,0,0,14,0
Luzerne,LAFLIN BORO,Governor,,LIB,KRAWCHUK / SMITH,10,2,0,8,0
Luzerne,LAKE TWP,Governor,,LIB,KRAWCHUK / SMITH,5,0,0,5,0
Luzerne,LARKSVILLE BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,5,0,0,5,0
Luzerne,LARKSVILLE BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,LARKSVILLE BORO W 03,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,LAUREL RUN BORO,Governor,,LIB,KRAWCHUK / SMITH,1,0,0,1,0
Luzerne,LEHMAN TWP D 01,Governor,,LIB,KRAWCHUK / SMITH,0,0,0,0,0
Luzerne,LEHMAN TWP D 02,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,LEHMAN TWP D 03,Governor,,LIB,KRAWCHUK / SMITH,1,0,0,1,0
Luzerne,LUZERNE BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,4,0,0,4,0
Luzerne,LUZERNE BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,5,0,0,5,0
Luzerne,NANTICOKE CITY W 01,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,NANTICOKE CITY W 02,Governor,,LIB,KRAWCHUK / SMITH,6,0,0,6,0
Luzerne,NANTICOKE CITY W 03,Governor,,LIB,KRAWCHUK / SMITH,8,0,0,8,0
Luzerne,NANTICOKE CITY W 04,Governor,,LIB,KRAWCHUK / SMITH,9,0,0,9,0
Luzerne,NANTICOKE CITY W 05,Governor,,LIB,KRAWCHUK / SMITH,6,0,0,6,0
Luzerne,NANTICOKE CITY W 06,Governor,,LIB,KRAWCHUK / SMITH,5,1,0,4,0
Luzerne,NESCOPECK BORO,Governor,,LIB,KRAWCHUK / SMITH,7,0,0,7,0
Luzerne,NESCOPECK TWP,Governor,,LIB,KRAWCHUK / SMITH,1,0,0,1,0
Luzerne,NEW COLUMBUS BORO,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,NEWPORT TWP W 01,Governor,,LIB,KRAWCHUK / SMITH,5,0,0,5,0
Luzerne,NEWPORT TWP W 02,Governor,,LIB,KRAWCHUK / SMITH,5,2,0,3,0
Luzerne,NEWPORT TWP W 03,Governor,,LIB,KRAWCHUK / SMITH,0,0,0,0,0
Luzerne,NUANGOLA BORO,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,PENN LAKE PARK BORO,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,PITTSTON CITY W 01,Governor,,LIB,KRAWCHUK / SMITH,6,0,0,6,0
Luzerne,PITTSTON CITY W 02,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,PITTSTON CITY W 03,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,PITTSTON CITY W 04,Governor,,LIB,KRAWCHUK / SMITH,5,0,0,5,0
Luzerne,PITTSTON TWP D 01,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,PITTSTON TWP D 02,Governor,,LIB,KRAWCHUK / SMITH,1,0,0,1,0
Luzerne,PLAINS TWP W 01,Governor,,LIB,KRAWCHUK / SMITH,11,0,0,11,0
Luzerne,PLAINS TWP W 02,Governor,,LIB,KRAWCHUK / SMITH,5,0,0,5,0
Luzerne,PLAINS TWP W 03,Governor,,LIB,KRAWCHUK / SMITH,7,0,0,7,0
Luzerne,PLAINS TWP W 04,Governor,,LIB,KRAWCHUK / SMITH,6,0,0,6,0
Luzerne,PLAINS TWP W 05,Governor,,LIB,KRAWCHUK / SMITH,4,0,0,4,0
Luzerne,PLYMOUTH BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,PLYMOUTH BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,6,0,0,6,0
Luzerne,PLYMOUTH BORO W 03,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,PLYMOUTH TWP,Governor,,LIB,KRAWCHUK / SMITH,1,0,0,1,0
Luzerne,PRINGLE BORO,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,RICE TWP,Governor,,LIB,KRAWCHUK / SMITH,11,1,0,10,0
Luzerne,ROSS TWP,Governor,,LIB,KRAWCHUK / SMITH,13,1,0,12,0
Luzerne,SALEM TWP D 01,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,SALEM TWP D 02,Governor,,LIB,KRAWCHUK / SMITH,5,0,0,5,0
Luzerne,SHICKSHINNY BORO,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,SLOCUM TWP,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,SUGAR NOTCH BORO,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,SUGARLOAF TWP,Governor,,LIB,KRAWCHUK / SMITH,17,2,0,15,0
Luzerne,SWOYERSVILLE BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,9,0,0,9,0
Luzerne,SWOYERSVILLE BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,6,0,0,6,0
Luzerne,SWOYERSVILLE BORO W 03,Governor,,LIB,KRAWCHUK / SMITH,1,0,0,1,0
Luzerne,UNION TWP,Governor,,LIB,KRAWCHUK / SMITH,9,0,0,9,0
Luzerne,WARRIOR RUN BORO,Governor,,LIB,KRAWCHUK / SMITH,1,0,0,1,0
Luzerne,WEST HAZLETON BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,WEST HAZLETON BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,5,1,0,4,0
Luzerne,WEST PITTSTON BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,WEST PITTSTON BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,WEST PITTSTON BORO W 03,Governor,,LIB,KRAWCHUK / SMITH,4,0,0,4,0
Luzerne,WEST WYOMING BORO W 01,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,WEST WYOMING BORO W 02,Governor,,LIB,KRAWCHUK / SMITH,1,0,0,1,0
Luzerne,WHITE HAVEN BORO,Governor,,LIB,KRAWCHUK / SMITH,9,0,0,9,0
Luzerne,WILKES BARRE CITY W 01,Governor,,LIB,KRAWCHUK / SMITH,7,0,0,7,0
Luzerne,WILKES BARRE CITY W 02,Governor,,LIB,KRAWCHUK / SMITH,8,1,0,7,0
Luzerne,WILKES BARRE CITY W 03,Governor,,LIB,KRAWCHUK / SMITH,4,0,0,4,0
Luzerne,WILKES BARRE CITY W 04,Governor,,LIB,KRAWCHUK / SMITH,8,1,0,7,0
Luzerne,WILKES BARRE CITY W 05,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,WILKES BARRE CITY W 06,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,WILKES BARRE CITY W 07,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,WILKES BARRE CITY W 08,Governor,,LIB,KRAWCHUK / SMITH,2,0,0,2,0
Luzerne,WILKES BARRE CITY W 09,Governor,,LIB,KRAWCHUK / SMITH,5,1,0,4,0
Luzerne,WILKES BARRE CITY W 10,Governor,,LIB,KRAWCHUK / SMITH,0,0,0,0,0
Luzerne,WILKES BARRE CITY W 11,Governor,,LIB,KRAWCHUK / SMITH,7,0,0,7,0
Luzerne,WILKES BARRE CITY W 12,Governor,,LIB,KRAWCHUK / SMITH,3,0,0,3,0
Luzerne,WILKES BARRE CITY W 13,Governor,,LIB,KRAWCHUK / SMITH,3,1,0,2,0
Luzerne,WILKES BARRE CITY W 14,Governor,,LIB,KRAWCHUK / SMITH,4,0,1,3,0
Luzerne,WILKES BARRE CITY W 15,Governor,,LIB,KRAWCHUK / SMITH,4,0,0,4,0
Luzerne,WILKES BARRE CITY W 16,Governor,,LIB,KRAWCHUK / SMITH,6,0,0,6,0
