county,precinct,office,district,party,candidate,election_day,mail_in,votes
Delaware,CHESTER CITY 1W 4P,U.S. House,5,REP,Write-in,4,0,4
Delaware,CHESTER CITY 1W 4P,State Senate,9,DEM,Brett Burman,80,27,107
Delaware,CHESTER CITY 1W 4P,State Senate,9,DEM,John I. Kane,97,20,117
Delaware,CHESTER CITY 1W 4P,State Senate,9,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 4P,State Senate,9,REP,Thomas H. Killion,16,12,28
Delaware,CHESTER CITY 1W 4P,State Senate,9,REP,Write-in,5,0,5
Delaware,CHESTER CITY 1W 4P,General Assembly,159,DEM,Angela Renee Prattis,50,20,70
Delaware,CHESTER CITY 1W 4P,General Assembly,159,DEM,Brian Kirkland,132,27,159
Delaware,CHESTER CITY 1W 4P,General Assembly,159,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 4P,General Assembly,159,REP,Ruth Moton,14,10,24
Delaware,CHESTER CITY 1W 4P,General Assembly,159,REP,Write-in,5,0,5
Delaware,CHESTER CITY 1W 5P,President,,DEM,Bernie Sanders,17,5,22
Delaware,CHESTER CITY 1W 5P,President,,DEM,Joseph R. Biden,119,12,131
Delaware,CHESTER CITY 1W 5P,President,,DEM,Tulsi Gabbard,1,1,2
Delaware,CHESTER CITY 1W 5P,President,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 5P,President,,REP,Donald J. Trump,3,0,3
Delaware,CHESTER CITY 1W 5P,President,,REP,Roque Rocky De La Fuente,2,0,2
Delaware,CHESTER CITY 1W 5P,President,,REP,Billy Weld,1,0,1
Delaware,CHESTER CITY 1W 5P,President,,REP,Write-in,6,1,7
Delaware,CHESTER CITY 1W 5P,Attorney General,,DEM,Josh Shapiro,81,14,95
Delaware,CHESTER CITY 1W 5P,Attorney General,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 5P,Attorney General,,REP,Heather Heidelbaugh,11,0,11
Delaware,CHESTER CITY 1W 5P,Attorney General,,REP,Write-in,0,0,0
Delaware,CHESTER CITY 1W 5P,Auditor General,,DEM,H. Scott Conklin,3,0,3
Delaware,CHESTER CITY 1W 5P,Auditor General,,DEM,Michael Lamb,3,1,4
Delaware,CHESTER CITY 1W 5P,Auditor General,,DEM,Tracie Fountain,16,5,21
Delaware,CHESTER CITY 1W 5P,Auditor General,,DEM,Rose Rosie Marie Davis,7,0,7
Delaware,CHESTER CITY 1W 5P,Auditor General,,DEM,Nina Ahmad,84,10,94
Delaware,CHESTER CITY 1W 5P,Auditor General,,DEM,Christina M. Hartman,1,2,3
Delaware,CHESTER CITY 1W 5P,Auditor General,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 5P,Auditor General,,REP,Timothy Defoor,9,0,9
Delaware,CHESTER CITY 1W 5P,Auditor General,,REP,Write-in,1,0,1
Delaware,CHESTER CITY 1W 5P,State Treasurer,,DEM,Joe Torsella,88,15,103
Delaware,CHESTER CITY 1W 5P,State Treasurer,,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 5P,State Treasurer,,REP,Stacy L. Garrity,9,0,9
Delaware,CHESTER CITY 1W 5P,State Treasurer,,REP,Write-in,1,0,1
Delaware,CHESTER CITY 1W 5P,U.S. House,5,DEM,Mary Gay Scanlon,106,15,121
Delaware,CHESTER CITY 1W 5P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 5P,U.S. House,5,REP,Rob Jordan,5,0,5
Delaware,CHESTER CITY 1W 5P,U.S. House,5,REP,Dasha Pruett,6,0,6
Delaware,CHESTER CITY 1W 5P,U.S. House,5,REP,Write-in,0,0,0
Delaware,CHESTER CITY 1W 5P,State Senate,9,DEM,Brett Burman,86,10,96
Delaware,CHESTER CITY 1W 5P,State Senate,9,DEM,John I. Kane,45,6,51
Delaware,CHESTER CITY 1W 5P,State Senate,9,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 5P,State Senate,9,REP,Thomas H. Killion,12,0,12
Delaware,CHESTER CITY 1W 5P,State Senate,9,REP,Write-in,0,0,0
Delaware,CHESTER CITY 1W 5P,General Assembly,159,DEM,Angela Renee Prattis,59,7,66
Delaware,CHESTER CITY 1W 5P,General Assembly,159,DEM,Brian Kirkland,75,11,86
Delaware,CHESTER CITY 1W 5P,General Assembly,159,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 5P,General Assembly,159,REP,Ruth Moton,10,0,10
Delaware,CHESTER CITY 1W 5P,General Assembly,159,REP,Write-in,1,1,2
Delaware,CHESTER CITY 1W 6P,President,,DEM,Bernie Sanders,5,0,5
Delaware,CHESTER CITY 1W 6P,President,,DEM,Joseph R. Biden,105,36,141
Delaware,CHESTER CITY 1W 6P,President,,DEM,Tulsi Gabbard,1,0,1
Delaware,CHESTER CITY 1W 6P,President,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 6P,President,,REP,Donald J. Trump,7,5,12
Delaware,CHESTER CITY 1W 6P,President,,REP,Roque Rocky De La Fuente,6,0,6
Delaware,CHESTER CITY 1W 6P,President,,REP,Billy Weld,0,1,1
Delaware,CHESTER CITY 1W 6P,President,,REP,Write-in,6,1,7
Delaware,CHESTER CITY 1W 6P,Attorney General,,DEM,Josh Shapiro,87,30,117
Delaware,CHESTER CITY 1W 6P,Attorney General,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 6P,Attorney General,,REP,Heather Heidelbaugh,12,4,16
Delaware,CHESTER CITY 1W 6P,Attorney General,,REP,Write-in,3,0,3
Delaware,CHESTER CITY 1W 6P,Auditor General,,DEM,H. Scott Conklin,3,0,3
Delaware,CHESTER CITY 1W 6P,Auditor General,,DEM,Michael Lamb,1,1,2
Delaware,CHESTER CITY 1W 6P,Auditor General,,DEM,Tracie Fountain,11,3,14
Delaware,CHESTER CITY 1W 6P,Auditor General,,DEM,Rose Rosie Marie Davis,4,0,4
Delaware,CHESTER CITY 1W 6P,Auditor General,,DEM,Nina Ahmad,76,26,102
Delaware,CHESTER CITY 1W 6P,Auditor General,,DEM,Christina M. Hartman,5,4,9
Delaware,CHESTER CITY 1W 6P,Auditor General,,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 6P,Auditor General,,REP,Timothy Defoor,12,4,16
Delaware,CHESTER CITY 1W 6P,Auditor General,,REP,Write-in,5,0,5
Delaware,CHESTER CITY 1W 6P,State Treasurer,,DEM,Joe Torsella,73,31,104
Delaware,CHESTER CITY 1W 6P,State Treasurer,,DEM,Write-in,3,0,3
Delaware,CHESTER CITY 1W 6P,State Treasurer,,REP,Stacy L. Garrity,14,4,18
Delaware,CHESTER CITY 1W 6P,State Treasurer,,REP,Write-in,2,0,2
Delaware,CHESTER CITY 1W 6P,U.S. House,5,DEM,Mary Gay Scanlon,90,34,124
Delaware,CHESTER CITY 1W 6P,U.S. House,5,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 6P,U.S. House,5,REP,Rob Jordan,5,2,7
Delaware,CHESTER CITY 1W 6P,U.S. House,5,REP,Dasha Pruett,12,3,15
Delaware,CHESTER CITY 1W 6P,U.S. House,5,REP,Write-in,2,0,2
Delaware,CHESTER CITY 1W 6P,State Senate,9,DEM,Brett Burman,76,17,93
Delaware,CHESTER CITY 1W 6P,State Senate,9,DEM,John I. Kane,34,19,53
Delaware,CHESTER CITY 1W 6P,State Senate,9,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 6P,State Senate,9,REP,Thomas H. Killion,20,6,26
Delaware,CHESTER CITY 1W 6P,State Senate,9,REP,Write-in,2,0,2
Delaware,CHESTER CITY 1W 6P,General Assembly,159,DEM,Angela Renee Prattis,41,13,54
Delaware,CHESTER CITY 1W 6P,General Assembly,159,DEM,Brian Kirkland,70,21,91
Delaware,CHESTER CITY 1W 6P,General Assembly,159,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 6P,General Assembly,159,REP,Ruth Moton,13,5,18
Delaware,CHESTER CITY 1W 6P,General Assembly,159,REP,Write-in,4,0,4
Delaware,CHESTER CITY 1W 7P,President,,DEM,Bernie Sanders,13,1,14
Delaware,CHESTER CITY 1W 7P,President,,DEM,Joseph R. Biden,107,23,130
Delaware,CHESTER CITY 1W 7P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,CHESTER CITY 1W 7P,President,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 7P,President,,REP,Donald J. Trump,17,0,17
Delaware,CHESTER CITY 1W 7P,President,,REP,Roque Rocky De La Fuente,0,0,0
Delaware,CHESTER CITY 1W 7P,President,,REP,Billy Weld,5,2,7
Delaware,CHESTER CITY 1W 7P,President,,REP,Write-in,7,0,7
Delaware,CHESTER CITY 1W 7P,Attorney General,,DEM,Josh Shapiro,78,18,96
Delaware,CHESTER CITY 1W 7P,Attorney General,,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 7P,Attorney General,,REP,Heather Heidelbaugh,24,1,25
Delaware,CHESTER CITY 1W 7P,Attorney General,,REP,Write-in,0,1,1
Delaware,CHESTER CITY 1W 7P,Auditor General,,DEM,H. Scott Conklin,4,1,5
Delaware,CHESTER CITY 1W 7P,Auditor General,,DEM,Michael Lamb,2,0,2
Delaware,CHESTER CITY 1W 7P,Auditor General,,DEM,Tracie Fountain,9,0,9
Delaware,CHESTER CITY 1W 7P,Auditor General,,DEM,Rose Rosie Marie Davis,3,0,3
Delaware,CHESTER CITY 1W 7P,Auditor General,,DEM,Nina Ahmad,83,20,103
Delaware,CHESTER CITY 1W 7P,Auditor General,,DEM,Christina M. Hartman,3,1,4
Delaware,CHESTER CITY 1W 7P,Auditor General,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 7P,Auditor General,,REP,Timothy Defoor,22,2,24
Delaware,CHESTER CITY 1W 7P,Auditor General,,REP,Write-in,2,0,2
Delaware,CHESTER CITY 1W 7P,State Treasurer,,DEM,Joe Torsella,73,18,91
Delaware,CHESTER CITY 1W 7P,State Treasurer,,DEM,Write-in,2,0,2
Delaware,CHESTER CITY 1W 7P,State Treasurer,,REP,Stacy L. Garrity,25,1,26
Delaware,CHESTER CITY 1W 7P,State Treasurer,,REP,Write-in,0,1,1
Delaware,CHESTER CITY 1W 7P,U.S. House,5,DEM,Mary Gay Scanlon,91,22,113
Delaware,CHESTER CITY 1W 7P,U.S. House,5,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 1W 7P,U.S. House,5,REP,Rob Jordan,9,0,9
Delaware,CHESTER CITY 1W 7P,U.S. House,5,REP,Dasha Pruett,17,1,18
Delaware,CHESTER CITY 1W 7P,U.S. House,5,REP,Write-in,0,1,1
Delaware,CHESTER CITY 1W 7P,State Senate,9,DEM,Brett Burman,74,12,86
Delaware,CHESTER CITY 1W 7P,State Senate,9,DEM,John I. Kane,38,9,47
Delaware,CHESTER CITY 1W 7P,State Senate,9,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 7P,State Senate,9,REP,Thomas H. Killion,29,1,30
Delaware,CHESTER CITY 1W 7P,State Senate,9,REP,Write-in,3,1,4
Delaware,CHESTER CITY 1W 7P,General Assembly,159,DEM,Angela Renee Prattis,52,7,59
Delaware,CHESTER CITY 1W 7P,General Assembly,159,DEM,Brian Kirkland,67,14,81
Delaware,CHESTER CITY 1W 7P,General Assembly,159,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 7P,General Assembly,159,REP,Ruth Moton,26,1,27
Delaware,CHESTER CITY 1W 7P,General Assembly,159,REP,Write-in,2,1,3
Delaware,CHESTER CITY 1W 8P,President,,DEM,Bernie Sanders,16,5,21
Delaware,CHESTER CITY 1W 8P,President,,DEM,Joseph R. Biden,113,24,137
Delaware,CHESTER CITY 1W 8P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,CHESTER CITY 1W 8P,President,,DEM,Write-in,0,1,1
Delaware,CHESTER CITY 1W 8P,President,,REP,Donald J. Trump,7,3,10
Delaware,CHESTER CITY 1W 8P,President,,REP,Roque Rocky De La Fuente,5,0,5
Delaware,CHESTER CITY 1W 8P,President,,REP,Billy Weld,3,1,4
Delaware,CHESTER CITY 1W 8P,President,,REP,Write-in,3,1,4
Delaware,CHESTER CITY 1W 8P,Attorney General,,DEM,Josh Shapiro,74,26,100
Delaware,CHESTER CITY 1W 8P,Attorney General,,DEM,Write-in,2,0,2
Delaware,CHESTER CITY 1W 8P,Attorney General,,REP,Heather Heidelbaugh,14,6,20
Delaware,CHESTER CITY 1W 8P,Attorney General,,REP,Write-in,1,1,2
Delaware,CHESTER CITY 1W 8P,Auditor General,,DEM,H. Scott Conklin,5,1,6
Delaware,CHESTER CITY 1W 8P,Auditor General,,DEM,Michael Lamb,3,2,5
Delaware,CHESTER CITY 1W 8P,Auditor General,,DEM,Tracie Fountain,15,2,17
Delaware,CHESTER CITY 1W 8P,Auditor General,,DEM,Rose Rosie Marie Davis,6,3,9
Delaware,CHESTER CITY 1W 8P,Auditor General,,DEM,Nina Ahmad,72,18,90
Delaware,CHESTER CITY 1W 8P,Auditor General,,DEM,Christina M. Hartman,3,2,5
Delaware,CHESTER CITY 1W 8P,Auditor General,,DEM,Write-in,2,1,3
Delaware,CHESTER CITY 1W 8P,Auditor General,,REP,Timothy Defoor,13,6,19
Delaware,CHESTER CITY 1W 8P,Auditor General,,REP,Write-in,0,0,0
Delaware,CHESTER CITY 1W 8P,State Treasurer,,DEM,Joe Torsella,76,24,100
Delaware,CHESTER CITY 1W 8P,State Treasurer,,DEM,Write-in,2,0,2
Delaware,CHESTER CITY 1W 8P,State Treasurer,,REP,Stacy L. Garrity,15,5,20
Delaware,CHESTER CITY 1W 8P,State Treasurer,,REP,Write-in,0,1,1
Delaware,CHESTER CITY 1W 8P,U.S. House,5,DEM,Mary Gay Scanlon,101,28,129
Delaware,CHESTER CITY 1W 8P,U.S. House,5,DEM,Write-in,2,1,3
Delaware,CHESTER CITY 1W 8P,U.S. House,5,REP,Rob Jordan,6,1,7
Delaware,CHESTER CITY 1W 8P,U.S. House,5,REP,Dasha Pruett,13,4,17
Delaware,CHESTER CITY 1W 8P,U.S. House,5,REP,Write-in,0,1,1
Delaware,CHESTER CITY 1W 8P,State Senate,9,DEM,Brett Burman,75,19,94
Delaware,CHESTER CITY 1W 8P,State Senate,9,DEM,John I. Kane,46,10,56
Delaware,CHESTER CITY 1W 8P,State Senate,9,DEM,Write-in,2,1,3
Delaware,CHESTER CITY 1W 8P,State Senate,9,REP,Thomas H. Killion,18,8,26
Delaware,CHESTER CITY 1W 8P,State Senate,9,REP,Write-in,0,1,1
Delaware,CHESTER CITY 1W 8P,General Assembly,159,DEM,Angela Renee Prattis,54,11,65
Delaware,CHESTER CITY 1W 8P,General Assembly,159,DEM,Brian Kirkland,71,19,90
Delaware,CHESTER CITY 1W 8P,General Assembly,159,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 1W 8P,General Assembly,159,REP,Ruth Moton,17,5,22
Delaware,CHESTER CITY 1W 8P,General Assembly,159,REP,Write-in,0,1,1
Delaware,CHESTER CITY 2W 1P,President,,DEM,Bernie Sanders,4,1,5
Delaware,CHESTER CITY 2W 1P,President,,DEM,Joseph R. Biden,63,9,72
Delaware,CHESTER CITY 2W 1P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,CHESTER CITY 2W 1P,President,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 1P,President,,REP,Donald J. Trump,3,1,4
Delaware,CHESTER CITY 2W 1P,President,,REP,Roque Rocky De La Fuente,0,0,0
Delaware,CHESTER CITY 2W 1P,President,,REP,Billy Weld,0,0,0
Delaware,CHESTER CITY 2W 1P,President,,REP,Write-in,2,0,2
Delaware,CHESTER CITY 2W 1P,Attorney General,,DEM,Josh Shapiro,39,9,48
Delaware,CHESTER CITY 2W 1P,Attorney General,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 1P,Attorney General,,REP,Heather Heidelbaugh,7,0,7
Delaware,CHESTER CITY 2W 1P,Attorney General,,REP,Write-in,1,0,1
Delaware,CHESTER CITY 2W 1P,Auditor General,,DEM,H. Scott Conklin,4,0,4
Delaware,CHESTER CITY 2W 1P,Auditor General,,DEM,Michael Lamb,0,0,0
Delaware,CHESTER CITY 2W 1P,Auditor General,,DEM,Tracie Fountain,7,0,7
Delaware,CHESTER CITY 2W 1P,Auditor General,,DEM,Rose Rosie Marie Davis,3,0,3
Delaware,CHESTER CITY 2W 1P,Auditor General,,DEM,Nina Ahmad,34,9,43
Delaware,CHESTER CITY 2W 1P,Auditor General,,DEM,Christina M. Hartman,4,0,4
Delaware,CHESTER CITY 2W 1P,Auditor General,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 1P,Auditor General,,REP,Timothy Defoor,7,0,7
Delaware,CHESTER CITY 2W 1P,Auditor General,,REP,Write-in,0,0,0
Delaware,CHESTER CITY 2W 1P,State Treasurer,,DEM,Joe Torsella,38,9,47
Delaware,CHESTER CITY 2W 1P,State Treasurer,,DEM,Write-in,2,0,2
Delaware,CHESTER CITY 2W 1P,State Treasurer,,REP,Stacy L. Garrity,7,0,7
Delaware,CHESTER CITY 2W 1P,State Treasurer,,REP,Write-in,0,0,0
Delaware,CHESTER CITY 2W 1P,U.S. House,5,DEM,Mary Gay Scanlon,45,9,54
Delaware,CHESTER CITY 2W 1P,U.S. House,5,DEM,Write-in,2,0,2
Delaware,CHESTER CITY 2W 1P,U.S. House,5,REP,Rob Jordan,1,0,1
Delaware,CHESTER CITY 2W 1P,U.S. House,5,REP,Dasha Pruett,5,1,6
Delaware,CHESTER CITY 2W 1P,U.S. House,5,REP,Write-in,0,0,0
Delaware,CHESTER CITY 2W 1P,State Senate,9,DEM,Brett Burman,28,8,36
Delaware,CHESTER CITY 2W 1P,State Senate,9,DEM,John I. Kane,34,2,36
Delaware,CHESTER CITY 2W 1P,State Senate,9,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 1P,State Senate,9,REP,Thomas H. Killion,8,1,9
Delaware,CHESTER CITY 2W 1P,State Senate,9,REP,Write-in,0,0,0
Delaware,CHESTER CITY 2W 1P,General Assembly,159,DEM,Angela Renee Prattis,21,3,24
Delaware,CHESTER CITY 2W 1P,General Assembly,159,DEM,Brian Kirkland,43,6,49
Delaware,CHESTER CITY 2W 1P,General Assembly,159,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 1P,General Assembly,159,REP,Ruth Moton,7,0,7
Delaware,CHESTER CITY 2W 1P,General Assembly,159,REP,Write-in,0,0,0
Delaware,CHESTER CITY 2W 2P,President,,DEM,Bernie Sanders,12,3,15
Delaware,CHESTER CITY 2W 2P,President,,DEM,Joseph R. Biden,52,13,65
Delaware,CHESTER CITY 2W 2P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,CHESTER CITY 2W 2P,President,,DEM,Write-in,1,1,2
Delaware,CHESTER CITY 2W 2P,President,,REP,Donald J. Trump,10,8,18
Delaware,CHESTER CITY 2W 2P,President,,REP,Roque Rocky De La Fuente,2,1,3
Delaware,CHESTER CITY 2W 2P,President,,REP,Billy Weld,0,0,0
Delaware,CHESTER CITY 2W 2P,President,,REP,Write-in,0,0,0
Delaware,CHESTER CITY 2W 2P,Attorney General,,DEM,Josh Shapiro,51,12,63
Delaware,CHESTER CITY 2W 2P,Attorney General,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 2P,Attorney General,,REP,Heather Heidelbaugh,11,8,19
Delaware,CHESTER CITY 2W 2P,Attorney General,,REP,Write-in,0,0,0
Delaware,CHESTER CITY 2W 2P,Auditor General,,DEM,H. Scott Conklin,0,0,0
Delaware,CHESTER CITY 2W 2P,Auditor General,,DEM,Michael Lamb,4,0,4
Delaware,CHESTER CITY 2W 2P,Auditor General,,DEM,Tracie Fountain,18,1,19
Delaware,CHESTER CITY 2W 2P,Auditor General,,DEM,Rose Rosie Marie Davis,2,0,2
Delaware,CHESTER CITY 2W 2P,Auditor General,,DEM,Nina Ahmad,33,13,46
Delaware,CHESTER CITY 2W 2P,Auditor General,,DEM,Christina M. Hartman,1,1,2
Delaware,CHESTER CITY 2W 2P,Auditor General,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 2P,Auditor General,,REP,Timothy Defoor,11,8,19
Delaware,CHESTER CITY 2W 2P,Auditor General,,REP,Write-in,0,0,0
Delaware,CHESTER CITY 2W 2P,State Treasurer,,DEM,Joe Torsella,47,10,57
Delaware,CHESTER CITY 2W 2P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 2P,State Treasurer,,REP,Stacy L. Garrity,11,8,19
Delaware,CHESTER CITY 2W 2P,State Treasurer,,REP,Write-in,0,0,0
Delaware,CHESTER CITY 2W 2P,U.S. House,5,DEM,Mary Gay Scanlon,55,16,71
Delaware,CHESTER CITY 2W 2P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 2P,U.S. House,5,REP,Rob Jordan,6,4,10
Delaware,CHESTER CITY 2W 2P,U.S. House,5,REP,Dasha Pruett,5,7,12
Delaware,CHESTER CITY 2W 2P,U.S. House,5,REP,Write-in,0,0,0
Delaware,CHESTER CITY 2W 2P,State Senate,9,DEM,Brett Burman,33,12,45
Delaware,CHESTER CITY 2W 2P,State Senate,9,DEM,John I. Kane,29,5,34
Delaware,CHESTER CITY 2W 2P,State Senate,9,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 2P,State Senate,9,REP,Thomas H. Killion,11,11,22
Delaware,CHESTER CITY 2W 2P,State Senate,9,REP,Write-in,0,0,0
Delaware,CHESTER CITY 2W 2P,General Assembly,159,DEM,Angela Renee Prattis,21,10,31
Delaware,CHESTER CITY 2W 2P,General Assembly,159,DEM,Brian Kirkland,44,7,51
Delaware,CHESTER CITY 2W 2P,General Assembly,159,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 2P,General Assembly,159,REP,Ruth Moton,9,8,17
Delaware,CHESTER CITY 2W 2P,General Assembly,159,REP,Write-in,1,0,1
Delaware,CHESTER CITY 2W 3P,President,,DEM,Bernie Sanders,6,1,7
Delaware,CHESTER CITY 2W 3P,President,,DEM,Joseph R. Biden,56,13,69
Delaware,CHESTER CITY 2W 3P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,CHESTER CITY 2W 3P,President,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 3P,President,,REP,Donald J. Trump,1,0,1
Delaware,CHESTER CITY 2W 3P,President,,REP,Roque Rocky De La Fuente,1,0,1
Delaware,CHESTER CITY 2W 3P,President,,REP,Billy Weld,2,0,2
Delaware,CHESTER CITY 2W 3P,President,,REP,Write-in,1,0,1
Delaware,CHESTER CITY 2W 3P,Attorney General,,DEM,Josh Shapiro,51,12,63
Delaware,CHESTER CITY 2W 3P,Attorney General,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 3P,Attorney General,,REP,Heather Heidelbaugh,2,0,2
Delaware,CHESTER CITY 2W 3P,Attorney General,,REP,Write-in,2,0,2
Delaware,CHESTER CITY 2W 3P,Auditor General,,DEM,H. Scott Conklin,3,1,4
Delaware,CHESTER CITY 2W 3P,Auditor General,,DEM,Michael Lamb,4,0,4
Delaware,CHESTER CITY 2W 3P,Auditor General,,DEM,Tracie Fountain,6,2,8
Delaware,CHESTER CITY 2W 3P,Auditor General,,DEM,Rose Rosie Marie Davis,3,0,3
Delaware,CHESTER CITY 2W 3P,Auditor General,,DEM,Nina Ahmad,32,10,42
Delaware,CHESTER CITY 2W 3P,Auditor General,,DEM,Christina M. Hartman,2,0,2
Delaware,CHESTER CITY 2W 3P,Auditor General,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 3P,Auditor General,,REP,Timothy Defoor,5,0,5
Delaware,CHESTER CITY 2W 3P,Auditor General,,REP,Write-in,1,0,1
Delaware,CHESTER CITY 2W 3P,State Treasurer,,DEM,Joe Torsella,48,11,59
Delaware,CHESTER CITY 2W 3P,State Treasurer,,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 2W 3P,State Treasurer,,REP,Stacy L. Garrity,4,0,4
Delaware,CHESTER CITY 2W 3P,State Treasurer,,REP,Write-in,1,0,1
Delaware,CHESTER CITY 2W 3P,U.S. House,5,DEM,Mary Gay Scanlon,57,11,68
Delaware,CHESTER CITY 2W 3P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 3P,U.S. House,5,REP,Rob Jordan,0,0,0
Delaware,CHESTER CITY 2W 3P,U.S. House,5,REP,Dasha Pruett,4,0,4
Delaware,CHESTER CITY 2W 3P,U.S. House,5,REP,Write-in,1,0,1
Delaware,CHESTER CITY 2W 3P,State Senate,9,DEM,Brett Burman,27,8,35
Delaware,CHESTER CITY 2W 3P,State Senate,9,DEM,John I. Kane,29,4,33
Delaware,CHESTER CITY 2W 3P,State Senate,9,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 3P,State Senate,9,REP,Thomas H. Killion,6,0,6
Delaware,CHESTER CITY 2W 3P,State Senate,9,REP,Write-in,1,0,1
Delaware,CHESTER CITY 2W 3P,General Assembly,159,DEM,Angela Renee Prattis,25,6,31
Delaware,CHESTER CITY 2W 3P,General Assembly,159,DEM,Brian Kirkland,36,8,44
Delaware,CHESTER CITY 2W 3P,General Assembly,159,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 3P,General Assembly,159,REP,Ruth Moton,4,0,4
Delaware,CHESTER CITY 2W 3P,General Assembly,159,REP,Write-in,1,0,1
Delaware,CHESTER CITY 2W 4P,President,,DEM,Bernie Sanders,8,0,8
Delaware,CHESTER CITY 2W 4P,President,,DEM,Joseph R. Biden,51,8,59
Delaware,CHESTER CITY 2W 4P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,CHESTER CITY 2W 4P,President,,DEM,Write-in,2,0,2
Delaware,CHESTER CITY 2W 4P,President,,REP,Donald J. Trump,4,0,4
Delaware,CHESTER CITY 2W 4P,President,,REP,Roque Rocky De La Fuente,0,0,0
Delaware,CHESTER CITY 2W 4P,President,,REP,Billy Weld,2,0,2
Delaware,CHESTER CITY 2W 4P,President,,REP,Write-in,3,1,4
Delaware,CHESTER CITY 2W 4P,Attorney General,,DEM,Josh Shapiro,43,6,49
Delaware,CHESTER CITY 2W 4P,Attorney General,,DEM,Write-in,1,0,1
Delaware,CHESTER CITY 2W 4P,Attorney General,,REP,Heather Heidelbaugh,6,0,6
Delaware,CHESTER CITY 2W 4P,Attorney General,,REP,Write-in,0,0,0
Delaware,CHESTER CITY 2W 4P,Auditor General,,DEM,H. Scott Conklin,4,0,4
Delaware,CHESTER CITY 2W 4P,Auditor General,,DEM,Michael Lamb,2,2,4
Delaware,CHESTER CITY 2W 4P,Auditor General,,DEM,Tracie Fountain,6,1,7
Delaware,CHESTER CITY 2W 4P,Auditor General,,DEM,Rose Rosie Marie Davis,6,0,6
Delaware,CHESTER CITY 2W 4P,Auditor General,,DEM,Nina Ahmad,31,5,36
Delaware,CHESTER CITY 2W 4P,Auditor General,,DEM,Christina M. Hartman,3,0,3
Delaware,CHESTER CITY 2W 4P,Auditor General,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 4P,Auditor General,,REP,Timothy Defoor,5,0,5
Delaware,CHESTER CITY 2W 4P,Auditor General,,REP,Write-in,0,0,0
Delaware,CHESTER CITY 2W 4P,State Treasurer,,DEM,Joe Torsella,37,4,41
Delaware,CHESTER CITY 2W 4P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,CHESTER CITY 2W 4P,State Treasurer,,REP,Stacy L. Garrity,5,0,5
Delaware,CHESTER CITY 2W 4P,State Treasurer,,REP,Write-in,1,0,1
