county,precinct,office,district,party,candidate,election_day,absentee,provisional,military,votes
PERRY,WHEATFIELD TOWNSHIP,Attorney General,,DEM,Write-In,2,0,0,1,3
PERRY,WHEATFIELD TOWNSHIP,Attorney General,,REP,Heather Heidelbaugh,437,0,0,134,571
PERRY,WHEATFIELD TOWNSHIP,Attorney General,,REP,Write-In,0,0,0,2,2
PERRY,WHEATFIELD TOWNSHIP,Auditor General,,DEM,H Scott Conklin,10,0,0,34,44
PERRY,WHEATFIELD TOWNSHIP,Auditor General,,DEM,Michael Lamb,3,0,0,18,21
PERRY,WHEATFIELD TOWNSHIP,Auditor General,,DEM,Tracie Fountain,23,0,0,52,75
PERRY,WHEATFIELD TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,3,0,0,1,4
PERRY,WHEATFIELD TOWNSHIP,Auditor General,,DEM,Nina Ahmad,7,0,0,12,19
PERRY,WHEATFIELD TOWNSHIP,Auditor General,,DEM,Christina M Hartman,9,0,0,18,27
PERRY,WHEATFIELD TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
PERRY,WHEATFIELD TOWNSHIP,Auditor General,,REP,Timothy Defoor,444,0,0,136,580
PERRY,WHEATFIELD TOWNSHIP,Auditor General,,REP,Write-In,1,0,0,3,4
PERRY,WHEATFIELD TOWNSHIP,State Treasurer,,DEM,Joe Torsella,47,0,0,126,173
PERRY,WHEATFIELD TOWNSHIP,State Treasurer,,DEM,Write-In,1,0,0,1,2
PERRY,WHEATFIELD TOWNSHIP,State Treasurer,,REP,Stacy L Garrity,435,0,0,139,574
PERRY,WHEATFIELD TOWNSHIP,State Treasurer,,REP,Write-In,1,0,0,0,1
PERRY,WHEATFIELD TOWNSHIP,U.S. House,12,DEM,Lee Griffin,45,0,0,122,167
PERRY,WHEATFIELD TOWNSHIP,U.S. House,12,DEM,Write-In,2,0,0,3,5
PERRY,WHEATFIELD TOWNSHIP,U.S. House,12,REP,Fred Keller,462,0,0,135,597
PERRY,WHEATFIELD TOWNSHIP,U.S. House,12,REP,Write-In,0,0,0,2,2
PERRY,WHEATFIELD TOWNSHIP,State Senate,15,DEM,George Scott,37,0,0,115,152
PERRY,WHEATFIELD TOWNSHIP,State Senate,15,DEM,Alvin Q Taylor,17,0,0,22,39
PERRY,WHEATFIELD TOWNSHIP,State Senate,15,DEM,Write-In,0,0,0,0,0
PERRY,WHEATFIELD TOWNSHIP,State Senate,15,REP,John Disanto,465,0,0,140,605
PERRY,WHEATFIELD TOWNSHIP,State Senate,15,REP,Write-In,1,0,0,0,1
PERRY,WHEATFIELD TOWNSHIP,General Assembly,86,DEM,Write-In,5,0,0,20,25
PERRY,WHEATFIELD TOWNSHIP,General Assembly,86,REP,Jed Nessinger,127,0,0,19,146
PERRY,WHEATFIELD TOWNSHIP,General Assembly,86,REP,William Bill Benner,46,0,0,16,62
PERRY,WHEATFIELD TOWNSHIP,General Assembly,86,REP,Perry Stambaugh,315,0,0,117,432
PERRY,WHEATFIELD TOWNSHIP,General Assembly,86,REP,Write-In,2,0,0,0,2
