county,precinct,office,district,party,candidate,election_day,mail_in,absentee,provisional,votes
Westmoreland,N Huntingdon Township - 3-1,President,,DEM,Write-in,6,1,1,0,8
Westmoreland,N Huntingdon Township - 3-2,President,,DEM,Write-in,7,2,1,0,10
Westmoreland,N Huntingdon Township - 4-1,President,,DEM,Write-in,4,2,1,0,7
Westmoreland,N Huntingdon Township - 4-2,President,,DEM,Write-in,10,3,2,0,15
Westmoreland,N Huntingdon Township - 4-3,President,,DEM,Write-in,3,1,0,0,4
Westmoreland,N Huntingdon Township - 4-4,President,,DEM,Write-in,1,0,0,0,1
Westmoreland,N Huntingdon Township - 5-1,President,,DEM,Write-in,1,3,0,0,4
Westmoreland,N Huntingdon Township - 5-2,President,,DEM,Write-in,9,9,1,0,19
Westmoreland,N Huntingdon Township - 5-3,President,,DEM,Write-in,0,2,2,0,4
Westmoreland,N Huntingdon Township - 6-1,President,,DEM,Write-in,2,0,0,0,2
Westmoreland,N Huntingdon Township - 6-2,President,,DEM,Write-in,5,1,0,0,6
Westmoreland,N Huntingdon Township - 6-3,President,,DEM,Write-in,3,1,0,0,4
Westmoreland,N Huntingdon Township - 6-4,President,,DEM,Write-in,2,6,0,0,8
Westmoreland,N Huntingdon Township - 7-1,President,,DEM,Write-in,4,1,1,0,6
Westmoreland,N Huntingdon Township - 7-2,President,,DEM,Write-in,4,2,0,0,6
Westmoreland,N Huntingdon Township - 7-3,President,,DEM,Write-in,5,1,1,0,7
Westmoreland,N Huntingdon Township - 7-4,President,,DEM,Write-in,3,2,1,0,6
Westmoreland,N Irwin Borough,President,,DEM,Write-in,1,1,1,0,3
Westmoreland,Oklahoma Borough,President,,DEM,Write-in,7,1,0,0,8
Westmoreland,Penn Borough,President,,DEM,Write-in,3,0,0,0,3
Westmoreland,Penn Township - 1-1,President,,DEM,Write-in,0,4,2,1,7
Westmoreland,Penn Township - 1-2,President,,DEM,Write-in,1,5,0,0,6
Westmoreland,Penn Township - 2-1,President,,DEM,Write-in,2,5,1,1,9
Westmoreland,Penn Township - 2-2,President,,DEM,Write-in,7,6,1,0,14
Westmoreland,Penn Township - 3-1,President,,DEM,Write-in,10,3,1,0,14
Westmoreland,Penn Township - 3-2,President,,DEM,Write-in,3,4,0,0,7
Westmoreland,Penn Township - 3-3,President,,DEM,Write-in,1,3,0,0,4
Westmoreland,Penn Township - 4-1,President,,DEM,Write-in,5,7,2,0,14
Westmoreland,Penn Township - 4-2,President,,DEM,Write-in,5,2,1,0,8
Westmoreland,Penn Township - 5-1,President,,DEM,Write-in,4,2,0,0,6
Westmoreland,Penn Township - 5-2,President,,DEM,Write-in,9,3,2,1,15
Westmoreland,Penn Township - 5-3,President,,DEM,Write-in,1,0,0,0,1
Westmoreland,Rostraver Township - Collinsburg,President,,DEM,Write-in,7,1,1,0,9
Westmoreland,Rostraver Township - Concord,President,,DEM,Write-in,10,4,5,0,19
Westmoreland,Rostraver Township - Crossroads,President,,DEM,Write-in,5,3,0,0,8
Westmoreland,Rostraver Township - Fellsburg,President,,DEM,Write-in,12,4,0,0,16
Westmoreland,Rostraver Township - Lynnwood,President,,DEM,Write-in,2,0,0,0,2
Westmoreland,Rostraver Township - Pricedale,President,,DEM,Write-in,2,4,1,0,7
Westmoreland,Rostraver Township - Van Meter,President,,DEM,Write-in,1,0,0,0,1
Westmoreland,Rostraver Township - Webster,President,,DEM,Write-in,6,3,0,0,9
Westmoreland,Salem Township - Five Points,President,,DEM,Write-in,8,1,0,0,9
Westmoreland,Salem Township - Hugus,President,,DEM,Write-in,2,0,0,0,2
Westmoreland,Salem Township - Mechlings,President,,DEM,Write-in,2,0,0,0,2
Westmoreland,Salem Township - New Salem,President,,DEM,Write-in,6,6,1,0,13
Westmoreland,Salem Township - Slickville,President,,DEM,Write-in,4,0,2,0,6
Westmoreland,Salem Township - Steeles,President,,DEM,Write-in,4,3,0,0,7
Westmoreland,Salem Township - Trees Mills,President,,DEM,Write-in,6,0,0,0,6
Westmoreland,Scottdale Borough - 1St Ward,President,,DEM,Write-in,2,1,0,0,3
Westmoreland,Scottdale Borough - 2Nd Ward,President,,DEM,Write-in,6,1,0,0,7
Westmoreland,Scottdale Borough - 3Rd Ward,President,,DEM,Write-in,0,0,0,0,0
Westmoreland,Scottdale Borough - 4Th Ward,President,,DEM,Write-in,3,2,0,0,5
Westmoreland,Seward Borough,President,,DEM,Write-in,7,0,0,0,7
Westmoreland,Sewickley Township - East Herminie,President,,DEM,Write-in,6,0,0,0,6
Westmoreland,Sewickley Township - Lowber,President,,DEM,Write-in,13,1,1,0,15
Westmoreland,Sewickley Township - Rillton,President,,DEM,Write-in,5,3,0,0,8
Westmoreland,Sewickley Township - Sewickley,President,,DEM,Write-in,11,0,0,0,11
Westmoreland,Sewickley Township - West Herminie,President,,DEM,Write-in,3,0,0,0,3
Westmoreland,Sewickley Township - Whyel,President,,DEM,Write-in,3,3,0,0,6
Westmoreland,Smithton Borough,President,,DEM,Write-in,4,2,0,0,6
Westmoreland,S Greensburg Borough - #1,President,,DEM,Write-in,6,1,0,0,7
Westmoreland,S Greensburg Borough - #2,President,,DEM,Write-in,6,1,0,0,7
Westmoreland,South Huntingdon Township - Hixon,President,,DEM,Write-in,6,0,0,0,6
Westmoreland,South Huntingdon Township - Jacobs Creek,President,,DEM,Write-in,1,0,0,0,1
Westmoreland,South Huntingdon Township - Mineral,President,,DEM,Write-in,2,0,0,0,2
Westmoreland,South Huntingdon Township - Port Royal,President,,DEM,Write-in,2,0,0,0,2
Westmoreland,South Huntingdon Township - South Huntingdon,President,,DEM,Write-in,2,2,1,0,5
Westmoreland,South Huntingdon Township - Wayne,President,,DEM,Write-in,10,1,1,0,12
Westmoreland,South Huntingdon Township - Wyano,President,,DEM,Write-in,6,0,0,0,6
Westmoreland,South Huntingdon Township - Yukon,President,,DEM,Write-in,0,0,0,0,0
Westmoreland,Sw Greensburg Borough - #1,President,,DEM,Write-in,5,3,0,0,8
Westmoreland,Sw Greensburg Borough - #2,President,,DEM,Write-in,1,0,0,0,1
Westmoreland,St Clair Township - - Seward,President,,DEM,Write-in,4,3,0,0,7
Westmoreland,St Clair Township - - St Clair,President,,DEM,Write-in,2,0,0,0,2
Westmoreland,Sutersville Borough,President,,DEM,Write-in,0,1,1,1,3
Westmoreland,Trafford Borough - #1,President,,DEM,Write-in,7,1,1,0,9
Westmoreland,Trafford Borough - #2,President,,DEM,Write-in,1,2,2,0,5
Westmoreland,Unity Township - Baggaley,President,,DEM,Write-in,7,1,1,0,9
Westmoreland,Unity Township - Beatty,President,,DEM,Write-in,2,4,0,0,6
Westmoreland,Unity Township - Crabtree,President,,DEM,Write-in,5,0,0,0,5
Westmoreland,Unity Township - Dennison,President,,DEM,Write-in,5,9,5,0,19
Westmoreland,Unity Township - Dorothy,President,,DEM,Write-in,3,2,0,0,5
Westmoreland,Unity Township - Gravel Hill,President,,DEM,Write-in,3,3,1,0,7
Westmoreland,Unity Township - Kuhns,President,,DEM,Write-in,4,1,0,0,5
Westmoreland,Unity Township - Lloydsville,President,,DEM,Write-in,4,0,0,0,4
Westmoreland,Unity Township - Marguerite,President,,DEM,Write-in,10,4,2,0,16
Westmoreland,Unity Township - Mutual,President,,DEM,Write-in,5,1,0,0,6
Westmoreland,Unity Township - Pleasant Unity,President,,DEM,Write-in,8,3,0,0,11
Westmoreland,Unity Township - Roble,President,,DEM,Write-in,3,5,0,0,8
Westmoreland,Unity Township - Whitney,President,,DEM,Write-in,6,1,1,0,8
Westmoreland,Upper Burrell Township - # 1,President,,DEM,Write-in,3,2,2,0,7
Westmoreland,Upper Burrell Township - # 2,President,,DEM,Write-in,2,5,1,0,8
Westmoreland,Vandergrift Borough - 1St Ward,President,,DEM,Write-in,1,0,0,0,1
Westmoreland,Vandergrift Borough - 2Nd Ward,President,,DEM,Write-in,2,0,0,0,2
Westmoreland,Vandergrift Borough - 3Rd Ward,President,,DEM,Write-in,1,0,0,0,1
Westmoreland,Vandergrift Borough - 4Th Ward,President,,DEM,Write-in,4,1,0,0,5
Westmoreland,Vandergrift Borough - 5Th Ward,President,,DEM,Write-in,3,5,1,0,9
Westmoreland,Vandergrift Borough - 6Th Ward,President,,DEM,Write-in,6,1,0,0,7
Westmoreland,Washington Township - Beamers,President,,DEM,Write-in,5,7,0,0,12
Westmoreland,Washington Township - North Washington,President,,DEM,Write-in,1,1,0,0,2
Westmoreland,Washington Township - Oakland Cross Roads,President,,DEM,Write-in,0,1,0,0,1
Westmoreland,Washington Township - Paulton,President,,DEM,Write-in,2,1,0,2,5
Westmoreland,W Leechburg Borough,President,,DEM,Write-in,3,4,0,1,8
Westmoreland,W Newton Borough - 1St Ward,President,,DEM,Write-in,6,4,0,0,10
Westmoreland,W Newton Borough - 2Nd Ward,President,,DEM,Write-in,1,1,1,0,3
Westmoreland,W Newton Borough - 3Rd Ward,President,,DEM,Write-in,5,1,0,0,6
Westmoreland,Youngstown Borough,President,,DEM,Write-in,1,0,0,0,1
Westmoreland,Youngwood Borough - 1St Ward,President,,DEM,Write-in,4,2,0,0,6
Westmoreland,Youngwood Borough - 2Nd Ward,President,,DEM,Write-in,2,2,0,0,4
Westmoreland,Youngwood Borough - 3Rd Ward,President,,DEM,Write-in,3,0,0,0,3
Westmoreland,Adamsburg Borough,Attorney General,,DEM,Josh Shapiro,4,4,2,0,10
Westmoreland,Allegheny Township #1 Shearers,Attorney General,,DEM,Josh Shapiro,66,197,35,4,302
Westmoreland,Allegheny Township #2 Mckees,Attorney General,,DEM,Josh Shapiro,30,40,6,1,77
Westmoreland,Allegheny Township #3 Sobers,Attorney General,,DEM,Josh Shapiro,74,135,12,3,224
Westmoreland,Allegheny Township #4 Stewarts,Attorney General,,DEM,Josh Shapiro,39,58,8,1,106
Westmoreland,Allegheny Township #5 Bellvue,Attorney General,,DEM,Josh Shapiro,28,62,11,0,101
Westmoreland,City Of Arnold - 1-1,Attorney General,,DEM,Josh Shapiro,30,15,3,0,48
Westmoreland,City Of Arnold - 1-2,Attorney General,,DEM,Josh Shapiro,32,19,6,0,57
Westmoreland,City Of Arnold - 2-1,Attorney General,,DEM,Josh Shapiro,38,54,11,0,103
Westmoreland,City Of Arnold - 2-2,Attorney General,,DEM,Josh Shapiro,54,78,17,1,150
Westmoreland,City Of Arnold - 2-3,Attorney General,,DEM,Josh Shapiro,64,57,9,7,137
Westmoreland,Arona Borough,Attorney General,,DEM,Josh Shapiro,14,6,1,0,21
Westmoreland,Avonmore Borough,Attorney General,,DEM,Josh Shapiro,46,58,7,1,112
Westmoreland,Bell Township - Perrysville,Attorney General,,DEM,Josh Shapiro,34,57,5,3,99
Westmoreland,Bell Township - Roaring Run,Attorney General,,DEM,Josh Shapiro,30,29,7,0,66
Westmoreland,Bell Township - Salina,Attorney General,,DEM,Josh Shapiro,20,11,3,1,35
Westmoreland,Bolivar Borough,Attorney General,,DEM,Josh Shapiro,25,12,5,0,42
Westmoreland,Cook Township,Attorney General,,DEM,Josh Shapiro,50,71,15,0,136
Westmoreland,Delmont Borough,Attorney General,,DEM,Josh Shapiro,76,140,27,6,249
Westmoreland,Derry Borough - 1St Ward,Attorney General,,DEM,Josh Shapiro,35,40,5,1,81
Westmoreland,Derry Borough - 2Nd Ward,Attorney General,,DEM,Josh Shapiro,17,21,5,0,43
Westmoreland,Derry Borough - 3Rd Ward,Attorney General,,DEM,Josh Shapiro,17,12,2,0,31
Westmoreland,Derry Borough - 4Th Ward,Attorney General,,DEM,Josh Shapiro,25,22,5,1,53
Westmoreland,Derry Township - Alters,Attorney General,,DEM,Josh Shapiro,35,65,8,1,109
Westmoreland,Derry Township - Bradenville,Attorney General,,DEM,Josh Shapiro,51,48,13,0,112
Westmoreland,Derry Township - Cokeville,Attorney General,,DEM,Josh Shapiro,45,33,7,1,86
Westmoreland,Derry Township - Cooperstown,Attorney General,,DEM,Josh Shapiro,75,117,15,0,207
Westmoreland,Derry Township - Kingston,Attorney General,,DEM,Josh Shapiro,35,30,3,2,70
Westmoreland,Derry Township - Loyalhanna,Attorney General,,DEM,Josh Shapiro,39,74,9,1,123
Westmoreland,Derry Township - Millwood,Attorney General,,DEM,Josh Shapiro,39,45,14,0,98
Westmoreland,Derry Township - New Derry,Attorney General,,DEM,Josh Shapiro,63,81,12,1,157
Westmoreland,Derry Township - Peanut,Attorney General,,DEM,Josh Shapiro,37,50,11,8,106
Westmoreland,Derry Township - Saxman,Attorney General,,DEM,Josh Shapiro,45,92,19,1,157
Westmoreland,Derry Township - Scalp Level,Attorney General,,DEM,Josh Shapiro,27,32,10,0,69
Westmoreland,Derry Township - Simpsons,Attorney General,,DEM,Josh Shapiro,15,32,7,1,55
Westmoreland,Derry Township - Torrance,Attorney General,,DEM,Josh Shapiro,5,13,2,0,20
Westmoreland,Donegal Borough,Attorney General,,DEM,Josh Shapiro,9,3,2,0,14
Westmoreland,Donegal Township - Four Mile Run,Attorney General,,DEM,Josh Shapiro,37,69,10,0,116
Westmoreland,Donegal Township - Indian Creek,Attorney General,,DEM,Josh Shapiro,20,19,6,1,46
Westmoreland,East Huntingdon Township Bessemer #1,Attorney General,,DEM,Josh Shapiro,32,36,6,0,74
Westmoreland,East Huntingdon Township Bessemer #2,Attorney General,,DEM,Josh Shapiro,56,48,16,1,121
Westmoreland,E Huntingdon Township - Ruffssale,Attorney General,,DEM,Josh Shapiro,58,53,9,1,121
Westmoreland,E Huntingdon Township - Stoners,Attorney General,,DEM,Josh Shapiro,31,11,6,0,48
Westmoreland,E Huntingdon Township - Strohms,Attorney General,,DEM,Josh Shapiro,42,33,6,0,81
Westmoreland,E Huntingdon Township - Whites,Attorney General,,DEM,Josh Shapiro,35,79,22,1,137
Westmoreland,E Vandergrift Borough,Attorney General,,DEM,Josh Shapiro,44,29,6,0,79
Westmoreland,Export Borough,Attorney General,,DEM,Josh Shapiro,35,29,11,0,75
Westmoreland,Fairfield Township - Fairfield,Attorney General,,DEM,Josh Shapiro,16,20,1,0,37
Westmoreland,Fairfield Township - N Fairfield,Attorney General,,DEM,Josh Shapiro,24,9,2,0,35
Westmoreland,Fairfield Township - S Fairfield,Attorney General,,DEM,Josh Shapiro,30,22,4,1,57
Westmoreland,City Of Greensburg - 1-1,Attorney General,,DEM,Josh Shapiro,10,36,7,0,53
Westmoreland,City Of Greensburg - 1-2,Attorney General,,DEM,Josh Shapiro,53,139,39,3,234
Westmoreland,City Of Greensburg - 2-1,Attorney General,,DEM,Josh Shapiro,4,18,5,1,28
Westmoreland,City Of Greensburg - 2-2,Attorney General,,DEM,Josh Shapiro,25,58,20,0,103
Westmoreland,City Of Greensburg - 2-3,Attorney General,,DEM,Josh Shapiro,43,104,14,2,163
Westmoreland,City Of Greensburg - 2-4,Attorney General,,DEM,Josh Shapiro,88,228,45,3,364
Westmoreland,City Of Greensburg - 3,Attorney General,,DEM,Josh Shapiro,13,16,5,0,34
Westmoreland,City Of Greensburg - 4-1,Attorney General,,DEM,Josh Shapiro,22,42,6,0,70
Westmoreland,City Of Greensburg - 5-1,Attorney General,,DEM,Josh Shapiro,53,43,14,4,114
Westmoreland,City Of Greensburg - 5-2,Attorney General,,DEM,Josh Shapiro,24,25,8,0,57
Westmoreland,City Of Greensburg - 6,Attorney General,,DEM,Josh Shapiro,19,14,5,0,38
Westmoreland,City Of Greensburg - 7-1,Attorney General,,DEM,Josh Shapiro,72,106,29,3,210
Westmoreland,City Of Greensburg - 7-2,Attorney General,,DEM,Josh Shapiro,32,82,17,0,131
Westmoreland,City Of Greensburg - 8-1,Attorney General,,DEM,Josh Shapiro,27,70,5,0,102
Westmoreland,City Of Greensburg - 8-2,Attorney General,,DEM,Josh Shapiro,38,63,6,1,108
Westmoreland,Hempfield Township - #1 Foxhill,Attorney General,,DEM,Josh Shapiro,66,165,27,1,259
Westmoreland,Hempfield Township - #2 Alwine,Attorney General,,DEM,Josh Shapiro,102,232,39,0,373
Westmoreland,Hempfield Township - #3 Maplewood,Attorney General,,DEM,Josh Shapiro,83,140,32,4,259
Westmoreland,Hempfield Township - #4 Carbon,Attorney General,,DEM,Josh Shapiro,104,285,56,1,446
Westmoreland,Hempfield Township - #5 Wendel-Herminie,Attorney General,,DEM,Josh Shapiro,40,81,16,2,139
Westmoreland,Hempfield Township - #6 Luxor,Attorney General,,DEM,Josh Shapiro,20,18,4,0,42
Westmoreland,Hempfield Township - #7 Hannastown,Attorney General,,DEM,Josh Shapiro,18,13,3,1,35
Westmoreland,Hempfield Township - #8 Bovard,Attorney General,,DEM,Josh Shapiro,43,37,8,2,90
Westmoreland,Hempfield Township - East Adamsburg,Attorney General,,DEM,Josh Shapiro,77,115,26,2,220
Westmoreland,Hempfield Township - Eastview,Attorney General,,DEM,Josh Shapiro,33,72,16,3,124
Westmoreland,Hempfield Township - Fort Allen,Attorney General,,DEM,Josh Shapiro,70,168,33,2,273
Westmoreland,Hempfield Township - Gayville,Attorney General,,DEM,Josh Shapiro,14,50,3,0,67
Westmoreland,Hempfield Township - Grapeville,Attorney General,,DEM,Josh Shapiro,44,37,8,2,91
Westmoreland,Hempfield Township - Haydenville,Attorney General,,DEM,Josh Shapiro,51,53,25,1,130
Westmoreland,Hempfield Township - High Park,Attorney General,,DEM,Josh Shapiro,18,24,6,0,48
Westmoreland,Hempfield Township - Lincoln Heights East,Attorney General,,DEM,Josh Shapiro,55,122,28,0,205
Westmoreland,Hempfield Township - Lincoln Heights West,Attorney General,,DEM,Josh Shapiro,37,62,11,1,111
Westmoreland,Hempfield Township - Middletown,Attorney General,,DEM,Josh Shapiro,24,40,9,0,73
Westmoreland,Hempfield Township - New Stanton,Attorney General,,DEM,Josh Shapiro,16,40,3,2,61
Westmoreland,Hempfield Township - North Carbon,Attorney General,,DEM,Josh Shapiro,39,50,10,0,99
Westmoreland,Hempfield Township - Sibel,Attorney General,,DEM,Josh Shapiro,11,16,1,0,28
Westmoreland,Hempfield Township - Todd,Attorney General,,DEM,Josh Shapiro,52,166,29,1,248
Westmoreland,Hempfield Township - University,Attorney General,,DEM,Josh Shapiro,37,59,11,0,107
Westmoreland,Hempfield Township - Valley,Attorney General,,DEM,Josh Shapiro,80,144,34,2,260
Westmoreland,Hempfield Township - Weaver'S Old Stand,Attorney General,,DEM,Josh Shapiro,44,113,14,0,171
Westmoreland,Hempfield Township - Wegley,Attorney General,,DEM,Josh Shapiro,18,27,7,0,52
Westmoreland,Hempfield Township - West Hempfield,Attorney General,,DEM,Josh Shapiro,84,131,19,3,237
Westmoreland,Hempfield Township - West Point,Attorney General,,DEM,Josh Shapiro,71,254,43,0,368
Westmoreland,Hunker Borough,Attorney General,,DEM,Josh Shapiro,18,16,1,0,35
Westmoreland,Hyde Park Borough,Attorney General,,DEM,Josh Shapiro,25,29,3,0,57
Westmoreland,Irwin Borough - 1St Ward,Attorney General,,DEM,Josh Shapiro,17,18,4,1,40
Westmoreland,Irwin Borough - 2Nd Ward,Attorney General,,DEM,Josh Shapiro,15,20,6,0,41
Westmoreland,Irwin Borough - 3Rd Ward,Attorney General,,DEM,Josh Shapiro,20,23,14,2,59
Westmoreland,Irwin Borough - 4Th Ward,Attorney General,,DEM,Josh Shapiro,18,31,0,0,49
Westmoreland,Irwin Borough - 5Th Ward,Attorney General,,DEM,Josh Shapiro,14,32,8,0,54
Westmoreland,Irwin Borough - 6Th Ward,Attorney General,,DEM,Josh Shapiro,13,57,5,1,76
Westmoreland,Irwin Borough - 7Th Ward,Attorney General,,DEM,Josh Shapiro,24,68,7,1,100
Westmoreland,City Of Jeannette - 1,Attorney General,,DEM,Josh Shapiro,30,11,1,0,42
Westmoreland,City Of Jeannette - 2-1,Attorney General,,DEM,Josh Shapiro,30,14,2,0,46
Westmoreland,City Of Jeannette - 2-2,Attorney General,,DEM,Josh Shapiro,29,49,9,3,90
Westmoreland,City Of Jeannette - 3,Attorney General,,DEM,Josh Shapiro,63,63,19,1,146
Westmoreland,City Of Jeannette - 4,Attorney General,,DEM,Josh Shapiro,27,9,2,1,39
Westmoreland,City Of Jeannette - 5-1,Attorney General,,DEM,Josh Shapiro,51,51,8,0,110
Westmoreland,City Of Jeannette - 5-2,Attorney General,,DEM,Josh Shapiro,63,111,34,2,210
Westmoreland,City Of Jeannette - 6,Attorney General,,DEM,Josh Shapiro,96,117,21,1,235
Westmoreland,City Of Latrobe - 1St Ward,Attorney General,,DEM,Josh Shapiro,63,143,22,2,230
Westmoreland,City Of Latrobe - 2Nd Ward,Attorney General,,DEM,Josh Shapiro,37,63,8,2,110
Westmoreland,City Of Latrobe - 3Rd Ward,Attorney General,,DEM,Josh Shapiro,73,76,19,1,169
Westmoreland,City Of Latrobe - 4Th Ward,Attorney General,,DEM,Josh Shapiro,66,80,12,2,160
Westmoreland,City Of Latrobe - 5Th Ward,Attorney General,,DEM,Josh Shapiro,51,59,11,0,121
Westmoreland,City Of Latrobe - 6Th Ward,Attorney General,,DEM,Josh Shapiro,36,55,11,0,102
Westmoreland,Laurel Mountain Borough,Attorney General,,DEM,Josh Shapiro,10,11,2,1,24
Westmoreland,Ligonier Borough,Attorney General,,DEM,Josh Shapiro,54,134,17,2,207
Westmoreland,Ligonier Township - Idle Park,Attorney General,,DEM,Josh Shapiro,37,72,9,2,120
Westmoreland,Ligonier Township - Laughlintown,Attorney General,,DEM,Josh Shapiro,20,23,7,1,51
Westmoreland,Ligonier Township - North Ligonier,Attorney General,,DEM,Josh Shapiro,51,116,24,0,191
Westmoreland,Ligonier Township - South Ligonier,Attorney General,,DEM,Josh Shapiro,20,32,5,0,57
Westmoreland,Ligonier Township - Waterford,Attorney General,,DEM,Josh Shapiro,30,41,13,0,84
Westmoreland,Ligonier Township - Wilpen,Attorney General,,DEM,Josh Shapiro,18,13,3,0,34
Westmoreland,City Of Lower Burrell - 1-1,Attorney General,,DEM,Josh Shapiro,72,124,26,0,222
Westmoreland,City Of Lower Burrell - 1-2,Attorney General,,DEM,Josh Shapiro,114,183,31,7,335
Westmoreland,City Of Lower Burrell - 2-1,Attorney General,,DEM,Josh Shapiro,49,83,16,1,149
Westmoreland,City Of Lower Burrell - 2-2,Attorney General,,DEM,Josh Shapiro,34,57,10,0,101
Westmoreland,City Of Lower Burrell - 2-3,Attorney General,,DEM,Josh Shapiro,35,46,9,3,93
Westmoreland,City Of Lower Burrell - 3-1,Attorney General,,DEM,Josh Shapiro,56,106,28,2,192
Westmoreland,City Of Lower Burrell - 3-2,Attorney General,,DEM,Josh Shapiro,33,35,9,1,78
Westmoreland,City Of Lower Burrell - 4-1,Attorney General,,DEM,Josh Shapiro,38,61,18,2,119
Westmoreland,City Of Lower Burrell - 4-2,Attorney General,,DEM,Josh Shapiro,40,101,14,4,159
Westmoreland,Loyalhanna Township - #1,Attorney General,,DEM,Josh Shapiro,55,62,12,0,129
Westmoreland,Loyalhanna Township - #2,Attorney General,,DEM,Josh Shapiro,16,22,1,0,39
Westmoreland,Madison Borough,Attorney General,,DEM,Josh Shapiro,23,16,6,0,45
Westmoreland,Manor Borough,Attorney General,,DEM,Josh Shapiro,92,217,41,3,353
Westmoreland,City Of Monessen - 1-1,Attorney General,,DEM,Josh Shapiro,26,34,12,0,72
Westmoreland,City Of Monessen - 1-2,Attorney General,,DEM,Josh Shapiro,20,17,7,1,45
Westmoreland,City Of Monessen - 1-3,Attorney General,,DEM,Josh Shapiro,18,11,8,1,38
Westmoreland,City Of Monessen - 1-4,Attorney General,,DEM,Josh Shapiro,56,62,12,3,133
Westmoreland,City Of Monessen - 1-5,Attorney General,,DEM,Josh Shapiro,66,95,16,3,180
Westmoreland,City Of Monessen - 2-1,Attorney General,,DEM,Josh Shapiro,24,4,5,0,33
Westmoreland,City Of Monessen - 2-2,Attorney General,,DEM,Josh Shapiro,28,18,5,2,53
Westmoreland,City Of Monessen - 2-3,Attorney General,,DEM,Josh Shapiro,15,3,1,1,20
Westmoreland,City Of Monessen - 3-2,Attorney General,,DEM,Josh Shapiro,26,14,3,0,43
Westmoreland,City Of Monessen - 3-3,Attorney General,,DEM,Josh Shapiro,26,11,11,2,50
Westmoreland,City Of Monessen - 3-4,Attorney General,,DEM,Josh Shapiro,30,30,9,1,70
