county,precinct,office,district,party,candidate,votes,,,,,,,,,,,,,,,,,
York,Windsor Borough,State Treasurer,,REP,Stacy L. Garrity,349,,,,,,,,,,,,,,,,,
York,Winterstown Borough,State Treasurer,,REP,Stacy L. Garrity,254,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 1,State Treasurer,,REP,Stacy L. Garrity,196,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 2,State Treasurer,,REP,Stacy L. Garrity,217,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 3,State Treasurer,,REP,Stacy L. Garrity,289,,,,,,,,,,,,,,,,,
York,Yoe Borough,State Treasurer,,REP,Stacy L. Garrity,264,,,,,,,,,,,,,,,,,
York,Yorkana Borough,State Treasurer,,REP,Stacy L. Garrity,95,,,,,,,,,,,,,,,,,
York,York Haven Borough,State Treasurer,,REP,Stacy L. Garrity,172,,,,,,,,,,,,,,,,,
York,York City 1-0,State Treasurer,,REP,Stacy L. Garrity,107,,,,,,,,,,,,,,,,,
York,York City 5-0,State Treasurer,,REP,Stacy L. Garrity,228,,,,,,,,,,,,,,,,,
York,York City 6-0,State Treasurer,,REP,Stacy L. Garrity,105,,,,,,,,,,,,,,,,,
York,York City 7-0,State Treasurer,,REP,Stacy L. Garrity,161,,,,,,,,,,,,,,,,,
York,York City 8-0,State Treasurer,,REP,Stacy L. Garrity,157,,,,,,,,,,,,,,,,,
York,York City 9-1,State Treasurer,,REP,Stacy L. Garrity,160,,,,,,,,,,,,,,,,,
York,York City 9-2,State Treasurer,,REP,Stacy L. Garrity,98,,,,,,,,,,,,,,,,,
York,York City 11-0,State Treasurer,,REP,Stacy L. Garrity,347,,,,,,,,,,,,,,,,,
York,York City 12-1,State Treasurer,,REP,Stacy L. Garrity,188,,,,,,,,,,,,,,,,,
York,York City 12-2,State Treasurer,,REP,Stacy L. Garrity,145,,,,,,,,,,,,,,,,,
York,York City 12-3,State Treasurer,,REP,Stacy L. Garrity,196,,,,,,,,,,,,,,,,,
York,York City 12-4,State Treasurer,,REP,Stacy L. Garrity,261,,,,,,,,,,,,,,,,,
York,York City 13-0,State Treasurer,,REP,Stacy L. Garrity,134,,,,,,,,,,,,,,,,,
York,York City 14-1,State Treasurer,,REP,Stacy L. Garrity,244,,,,,,,,,,,,,,,,,
York,York City 14-2,State Treasurer,,REP,Stacy L. Garrity,311,,,,,,,,,,,,,,,,,
York,York City 14-3,State Treasurer,,REP,Stacy L. Garrity,432,,,,,,,,,,,,,,,,,
York,York City 15-0,State Treasurer,,REP,Stacy L. Garrity,236,,,,,,,,,,,,,,,,,
York,Carroll Township,State Treasurer,,LIB,Joe Soloski,91,,,,,,,,,,,,,,,,,
York,Chanceford Township 1,State Treasurer,,LIB,Joe Soloski,55,,,,,,,,,,,,,,,,,
York,Chanceford Township 2,State Treasurer,,LIB,Joe Soloski,6,,,,,,,,,,,,,,,,,
York,Chanceford Township 3,State Treasurer,,LIB,Joe Soloski,20,,,,,,,,,,,,,,,,,
York,Codorus Township 1,State Treasurer,,LIB,Joe Soloski,24,,,,,,,,,,,,,,,,,
York,Codorus Township 2,State Treasurer,,LIB,Joe Soloski,17,,,,,,,,,,,,,,,,,
York,Codorus Township 3,State Treasurer,,LIB,Joe Soloski,13,,,,,,,,,,,,,,,,,
York,Conewago Township 1,State Treasurer,,LIB,Joe Soloski,62,,,,,,,,,,,,,,,,,
York,Conewago Township 2,State Treasurer,,LIB,Joe Soloski,47,,,,,,,,,,,,,,,,,
York,Dover Township 1,State Treasurer,,LIB,Joe Soloski,82,,,,,,,,,,,,,,,,,
York,Dover Township 2,State Treasurer,,LIB,Joe Soloski,86,,,,,,,,,,,,,,,,,
York,Dover Township 3,State Treasurer,,LIB,Joe Soloski,64,,,,,,,,,,,,,,,,,
York,Dover Township 4,State Treasurer,,LIB,Joe Soloski,52,,,,,,,,,,,,,,,,,
York,East Hopewell Township,State Treasurer,,LIB,Joe Soloski,34,,,,,,,,,,,,,,,,,
York,East Manchester Township,State Treasurer,,LIB,Joe Soloski,108,,,,,,,,,,,,,,,,,
York,Fairview Township 1,State Treasurer,,LIB,Joe Soloski,50,,,,,,,,,,,,,,,,,
York,Fairview Township 2,State Treasurer,,LIB,Joe Soloski,56,,,,,,,,,,,,,,,,,
York,Fairview Township 3,State Treasurer,,LIB,Joe Soloski,104,,,,,,,,,,,,,,,,,
York,Fairview Township 4,State Treasurer,,LIB,Joe Soloski,36,,,,,,,,,,,,,,,,,
York,Fawn Township,State Treasurer,,LIB,Joe Soloski,27,,,,,,,,,,,,,,,,,
York,Franklin Township,State Treasurer,,LIB,Joe Soloski,57,,,,,,,,,,,,,,,,,
York,Heidelberg Township,State Treasurer,,LIB,Joe Soloski,25,,,,,,,,,,,,,,,,,
York,Hellam Township 1,State Treasurer,,LIB,Joe Soloski,39,,,,,,,,,,,,,,,,,
York,Hellam Township 2,State Treasurer,,LIB,Joe Soloski,38,,,,,,,,,,,,,,,,,
York,Hopewell Township,State Treasurer,,LIB,Joe Soloski,87,,,,,,,,,,,,,,,,,
York,Jackson Township 1,State Treasurer,,LIB,Joe Soloski,43,,,,,,,,,,,,,,,,,
York,Jackson Township 2,State Treasurer,,LIB,Joe Soloski,51,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 1,State Treasurer,,LIB,Joe Soloski,11,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 2,State Treasurer,,LIB,Joe Soloski,21,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 1,State Treasurer,,LIB,Joe Soloski,14,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 2,State Treasurer,,LIB,Joe Soloski,32,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 3,State Treasurer,,LIB,Joe Soloski,37,,,,,,,,,,,,,,,,,
York,Manchester Township 1,State Treasurer,,LIB,Joe Soloski,32,,,,,,,,,,,,,,,,,
York,Manchester Township 2,State Treasurer,,LIB,Joe Soloski,20,,,,,,,,,,,,,,,,,
York,Manchester Township 3,State Treasurer,,LIB,Joe Soloski,49,,,,,,,,,,,,,,,,,
York,Manchester Township 4,State Treasurer,,LIB,Joe Soloski,31,,,,,,,,,,,,,,,,,
York,Manchester Township 5,State Treasurer,,LIB,Joe Soloski,36,,,,,,,,,,,,,,,,,
York,Manchester Township 6,State Treasurer,,LIB,Joe Soloski,41,,,,,,,,,,,,,,,,,
York,Manchester Township 7,State Treasurer,,LIB,Joe Soloski,24,,,,,,,,,,,,,,,,,
York,Manheim Township,State Treasurer,,LIB,Joe Soloski,46,,,,,,,,,,,,,,,,,
York,Monaghan Township,State Treasurer,,LIB,Joe Soloski,37,,,,,,,,,,,,,,,,,
York,Newberry Township 1,State Treasurer,,LIB,Joe Soloski,74,,,,,,,,,,,,,,,,,
York,Newberry Township 2,State Treasurer,,LIB,Joe Soloski,63,,,,,,,,,,,,,,,,,
York,Newberry Township 3,State Treasurer,,LIB,Joe Soloski,73,,,,,,,,,,,,,,,,,
York,North Codorus Township 1,State Treasurer,,LIB,Joe Soloski,88,,,,,,,,,,,,,,,,,
York,North Codorus Township 2,State Treasurer,,LIB,Joe Soloski,46,,,,,,,,,,,,,,,,,
York,North Hopewell Township,State Treasurer,,LIB,Joe Soloski,42,,,,,,,,,,,,,,,,,
York,Paradise Township,State Treasurer,,LIB,Joe Soloski,49,,,,,,,,,,,,,,,,,
York,Peach Bottom Township,State Treasurer,,LIB,Joe Soloski,76,,,,,,,,,,,,,,,,,
York,Penn Township 1,State Treasurer,,LIB,Joe Soloski,35,,,,,,,,,,,,,,,,,
York,Penn Township 2,State Treasurer,,LIB,Joe Soloski,75,,,,,,,,,,,,,,,,,
York,Penn Township 3,State Treasurer,,LIB,Joe Soloski,45,,,,,,,,,,,,,,,,,
York,Penn Township 4,State Treasurer,,LIB,Joe Soloski,73,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 1,State Treasurer,,LIB,Joe Soloski,54,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 2,State Treasurer,,LIB,Joe Soloski,65,,,,,,,,,,,,,,,,,
York,Springettsbury Township 1,State Treasurer,,LIB,Joe Soloski,36,,,,,,,,,,,,,,,,,
York,Springettsbury Township 2,State Treasurer,,LIB,Joe Soloski,61,,,,,,,,,,,,,,,,,
York,Springettsbury Township 3,State Treasurer,,LIB,Joe Soloski,67,,,,,,,,,,,,,,,,,
York,Springettsbury Township 4,State Treasurer,,LIB,Joe Soloski,44,,,,,,,,,,,,,,,,,
York,Springettsbury Township 5,State Treasurer,,LIB,Joe Soloski,27,,,,,,,,,,,,,,,,,
York,Springettsbury Township 6,State Treasurer,,LIB,Joe Soloski,28,,,,,,,,,,,,,,,,,
York,Springettsbury Township 7,State Treasurer,,LIB,Joe Soloski,37,,,,,,,,,,,,,,,,,
York,Springettsbury Township 8,State Treasurer,,LIB,Joe Soloski,52,,,,,,,,,,,,,,,,,
York,Springfield Township,State Treasurer,,LIB,Joe Soloski,73,,,,,,,,,,,,,,,,,
York,Spring Garden Township 1,State Treasurer,,LIB,Joe Soloski,43,,,,,,,,,,,,,,,,,
York,Spring Garden Township 2,State Treasurer,,LIB,Joe Soloski,38,,,,,,,,,,,,,,,,,
York,Spring Garden Township 3,State Treasurer,,LIB,Joe Soloski,29,,,,,,,,,,,,,,,,,
York,Spring Garden Township 4,State Treasurer,,LIB,Joe Soloski,53,,,,,,,,,,,,,,,,,
York,Spring Garden Township 5,State Treasurer,,LIB,Joe Soloski,44,,,,,,,,,,,,,,,,,
York,Warrington Township,State Treasurer,,LIB,Joe Soloski,54,,,,,,,,,,,,,,,,,
York,Washington Township,State Treasurer,,LIB,Joe Soloski,18,,,,,,,,,,,,,,,,,
York,West Manchester Township 1,State Treasurer,,LIB,Joe Soloski,45,,,,,,,,,,,,,,,,,
York,West Manchester Township 2,State Treasurer,,LIB,Joe Soloski,77,,,,,,,,,,,,,,,,,
York,West Manchester Township 3,State Treasurer,,LIB,Joe Soloski,45,,,,,,,,,,,,,,,,,
York,West Manchester Township 4,State Treasurer,,LIB,Joe Soloski,41,,,,,,,,,,,,,,,,,
York,West Manchester Township 5,State Treasurer,,LIB,Joe Soloski,50,,,,,,,,,,,,,,,,,
York,West Manheim Township 1,State Treasurer,,LIB,Joe Soloski,33,,,,,,,,,,,,,,,,,
York,West Manheim Township 2,State Treasurer,,LIB,Joe Soloski,31,,,,,,,,,,,,,,,,,
York,West Manheim Township 3,State Treasurer,,LIB,Joe Soloski,38,,,,,,,,,,,,,,,,,
York,Windsor Township 1,State Treasurer,,LIB,Joe Soloski,68,,,,,,,,,,,,,,,,,
York,Windsor Township 2,State Treasurer,,LIB,Joe Soloski,45,,,,,,,,,,,,,,,,,
York,Windsor Township 3,State Treasurer,,LIB,Joe Soloski,68,,,,,,,,,,,,,,,,,
York,Windsor Township 4,State Treasurer,,LIB,Joe Soloski,70,,,,,,,,,,,,,,,,,
York,York Township 1-1,State Treasurer,,LIB,Joe Soloski,18,,,,,,,,,,,,,,,,,
York,York Township 1-2,State Treasurer,,LIB,Joe Soloski,25,,,,,,,,,,,,,,,,,
York,York Township 1-3,State Treasurer,,LIB,Joe Soloski,36,,,,,,,,,,,,,,,,,
York,York Township 2-1,State Treasurer,,LIB,Joe Soloski,13,,,,,,,,,,,,,,,,,
York,York Township 2-2,State Treasurer,,LIB,Joe Soloski,21,,,,,,,,,,,,,,,,,
York,York Township 2-3,State Treasurer,,LIB,Joe Soloski,41,,,,,,,,,,,,,,,,,
York,York Township 3-1,State Treasurer,,LIB,Joe Soloski,19,,,,,,,,,,,,,,,,,
York,York Township 3-2,State Treasurer,,LIB,Joe Soloski,24,,,,,,,,,,,,,,,,,
York,York Township 3-3,State Treasurer,,LIB,Joe Soloski,27,,,,,,,,,,,,,,,,,
York,York Township 4-1,State Treasurer,,LIB,Joe Soloski,25,,,,,,,,,,,,,,,,,
York,York Township 4-2,State Treasurer,,LIB,Joe Soloski,22,,,,,,,,,,,,,,,,,
York,York Township 4-3,State Treasurer,,LIB,Joe Soloski,32,,,,,,,,,,,,,,,,,
York,York Township 5-1,State Treasurer,,LIB,Joe Soloski,31,,,,,,,,,,,,,,,,,
York,York Township 5-2,State Treasurer,,LIB,Joe Soloski,30,,,,,,,,,,,,,,,,,
York,York Township 5-3,State Treasurer,,LIB,Joe Soloski,35,,,,,,,,,,,,,,,,,
York,Cross Roads Borough,State Treasurer,,LIB,Joe Soloski,13,,,,,,,,,,,,,,,,,
York,Dallastown Borough 1,State Treasurer,,LIB,Joe Soloski,42,,,,,,,,,,,,,,,,,
York,Dallastown Borough 2,State Treasurer,,LIB,Joe Soloski,41,,,,,,,,,,,,,,,,,
York,Delta Borough,State Treasurer,,LIB,Joe Soloski,17,,,,,,,,,,,,,,,,,
York,Dillsburg Borough,State Treasurer,,LIB,Joe Soloski,41,,,,,,,,,,,,,,,,,
York,Dover Borough,State Treasurer,,LIB,Joe Soloski,38,,,,,,,,,,,,,,,,,
York,East Prospect Borough,State Treasurer,,LIB,Joe Soloski,27,,,,,,,,,,,,,,,,,
York,Fawn Grove Borough,State Treasurer,,LIB,Joe Soloski,9,,,,,,,,,,,,,,,,,
York,Felton Borough,State Treasurer,,LIB,Joe Soloski,3,,,,,,,,,,,,,,,,,
York,Franklintown Borough,State Treasurer,,LIB,Joe Soloski,9,,,,,,,,,,,,,,,,,
York,Glen Rock Borough,State Treasurer,,LIB,Joe Soloski,50,,,,,,,,,,,,,,,,,
York,Goldsboro Borough,State Treasurer,,LIB,Joe Soloski,14,,,,,,,,,,,,,,,,,
York,Hallam Borough,State Treasurer,,LIB,Joe Soloski,48,,,,,,,,,,,,,,,,,
York,Hanover Borough 1,State Treasurer,,LIB,Joe Soloski,45,,,,,,,,,,,,,,,,,
York,Hanover Borough 2,State Treasurer,,LIB,Joe Soloski,34,,,,,,,,,,,,,,,,,
York,Hanover Borough 3,State Treasurer,,LIB,Joe Soloski,43,,,,,,,,,,,,,,,,,
York,Hanover Borough 4,State Treasurer,,LIB,Joe Soloski,48,,,,,,,,,,,,,,,,,
York,Hanover Borough 5,State Treasurer,,LIB,Joe Soloski,38,,,,,,,,,,,,,,,,,
York,Jacobus Borough,State Treasurer,,LIB,Joe Soloski,37,,,,,,,,,,,,,,,,,
York,Jefferson Borough,State Treasurer,,LIB,Joe Soloski,15,,,,,,,,,,,,,,,,,
York,Lewisberry Borough,State Treasurer,,LIB,Joe Soloski,11,,,,,,,,,,,,,,,,,
York,Loganville Borough,State Treasurer,,LIB,Joe Soloski,25,,,,,,,,,,,,,,,,,
York,Manchester Borough,State Treasurer,,LIB,Joe Soloski,38,,,,,,,,,,,,,,,,,
York,Mount Wolf Borough,State Treasurer,,LIB,Joe Soloski,20,,,,,,,,,,,,,,,,,
York,New Freedom Borough,State Treasurer,,LIB,Joe Soloski,91,,,,,,,,,,,,,,,,,
York,New Salem Borough,State Treasurer,,LIB,Joe Soloski,10,,,,,,,,,,,,,,,,,
York,North York Borough,State Treasurer,,LIB,Joe Soloski,26,,,,,,,,,,,,,,,,,
York,Railroad Borough,State Treasurer,,LIB,Joe Soloski,4,,,,,,,,,,,,,,,,,
York,Red Lion Borough 1,State Treasurer,,LIB,Joe Soloski,35,,,,,,,,,,,,,,,,,
York,Red Lion Borough 2,State Treasurer,,LIB,Joe Soloski,42,,,,,,,,,,,,,,,,,
York,Red Lion Borough 3,State Treasurer,,LIB,Joe Soloski,49,,,,,,,,,,,,,,,,,
York,Seven Valleys Borough,State Treasurer,,LIB,Joe Soloski,8,,,,,,,,,,,,,,,,,
York,Shrewsbury Borough,State Treasurer,,LIB,Joe Soloski,49,,,,,,,,,,,,,,,,,
York,Spring Grove Borough,State Treasurer,,LIB,Joe Soloski,25,,,,,,,,,,,,,,,,,
York,Stewartstown Borough,State Treasurer,,LIB,Joe Soloski,50,,,,,,,,,,,,,,,,,
York,Wellsville Borough,State Treasurer,,LIB,Joe Soloski,3,,,,,,,,,,,,,,,,,
York,West York Borough 1,State Treasurer,,LIB,Joe Soloski,17,,,,,,,,,,,,,,,,,
York,West York Borough 2,State Treasurer,,LIB,Joe Soloski,46,,,,,,,,,,,,,,,,,
York,Windsor Borough,State Treasurer,,LIB,Joe Soloski,28,,,,,,,,,,,,,,,,,
York,Winterstown Borough,State Treasurer,,LIB,Joe Soloski,6,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 1,State Treasurer,,LIB,Joe Soloski,7,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 2,State Treasurer,,LIB,Joe Soloski,18,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 3,State Treasurer,,LIB,Joe Soloski,14,,,,,,,,,,,,,,,,,
York,Yoe Borough,State Treasurer,,LIB,Joe Soloski,29,,,,,,,,,,,,,,,,,
York,Yorkana Borough,State Treasurer,,LIB,Joe Soloski,5,,,,,,,,,,,,,,,,,
York,York Haven Borough,State Treasurer,,LIB,Joe Soloski,10,,,,,,,,,,,,,,,,,
York,York City 1-0,State Treasurer,,LIB,Joe Soloski,15,,,,,,,,,,,,,,,,,
York,York City 5-0,State Treasurer,,LIB,Joe Soloski,31,,,,,,,,,,,,,,,,,
York,York City 6-0,State Treasurer,,LIB,Joe Soloski,13,,,,,,,,,,,,,,,,,
York,York City 7-0,State Treasurer,,LIB,Joe Soloski,15,,,,,,,,,,,,,,,,,
York,York City 8-0,State Treasurer,,LIB,Joe Soloski,19,,,,,,,,,,,,,,,,,
York,York City 9-1,State Treasurer,,LIB,Joe Soloski,13,,,,,,,,,,,,,,,,,
York,York City 9-2,State Treasurer,,LIB,Joe Soloski,10,,,,,,,,,,,,,,,,,
York,York City 11-0,State Treasurer,,LIB,Joe Soloski,31,,,,,,,,,,,,,,,,,
York,York City 12-1,State Treasurer,,LIB,Joe Soloski,21,,,,,,,,,,,,,,,,,
York,York City 12-2,State Treasurer,,LIB,Joe Soloski,16,,,,,,,,,,,,,,,,,
York,York City 12-3,State Treasurer,,LIB,Joe Soloski,13,,,,,,,,,,,,,,,,,
York,York City 12-4,State Treasurer,,LIB,Joe Soloski,34,,,,,,,,,,,,,,,,,
York,York City 13-0,State Treasurer,,LIB,Joe Soloski,17,,,,,,,,,,,,,,,,,
York,York City 14-1,State Treasurer,,LIB,Joe Soloski,16,,,,,,,,,,,,,,,,,
York,York City 14-2,State Treasurer,,LIB,Joe Soloski,15,,,,,,,,,,,,,,,,,
York,York City 14-3,State Treasurer,,LIB,Joe Soloski,25,,,,,,,,,,,,,,,,,
York,York City 15-0,State Treasurer,,LIB,Joe Soloski,22,,,,,,,,,,,,,,,,,
York,Carroll Township,State Treasurer,,GRN,Timothy Runkle,40,,,,,,,,,,,,,,,,,
York,Chanceford Township 1,State Treasurer,,GRN,Timothy Runkle,26,,,,,,,,,,,,,,,,,
York,Chanceford Township 2,State Treasurer,,GRN,Timothy Runkle,4,,,,,,,,,,,,,,,,,
York,Chanceford Township 3,State Treasurer,,GRN,Timothy Runkle,24,,,,,,,,,,,,,,,,,
York,Codorus Township 1,State Treasurer,,GRN,Timothy Runkle,10,,,,,,,,,,,,,,,,,
York,Codorus Township 2,State Treasurer,,GRN,Timothy Runkle,16,,,,,,,,,,,,,,,,,
York,Codorus Township 3,State Treasurer,,GRN,Timothy Runkle,10,,,,,,,,,,,,,,,,,
York,Conewago Township 1,State Treasurer,,GRN,Timothy Runkle,42,,,,,,,,,,,,,,,,,
York,Conewago Township 2,State Treasurer,,GRN,Timothy Runkle,17,,,,,,,,,,,,,,,,,
York,Dover Township 1,State Treasurer,,GRN,Timothy Runkle,50,,,,,,,,,,,,,,,,,
York,Dover Township 2,State Treasurer,,GRN,Timothy Runkle,49,,,,,,,,,,,,,,,,,
York,Dover Township 3,State Treasurer,,GRN,Timothy Runkle,25,,,,,,,,,,,,,,,,,
York,Dover Township 4,State Treasurer,,GRN,Timothy Runkle,31,,,,,,,,,,,,,,,,,
York,East Hopewell Township,State Treasurer,,GRN,Timothy Runkle,10,,,,,,,,,,,,,,,,,
York,East Manchester Township,State Treasurer,,GRN,Timothy Runkle,42,,,,,,,,,,,,,,,,,
York,Fairview Township 1,State Treasurer,,GRN,Timothy Runkle,18,,,,,,,,,,,,,,,,,
York,Fairview Township 2,State Treasurer,,GRN,Timothy Runkle,27,,,,,,,,,,,,,,,,,
York,Fairview Township 3,State Treasurer,,GRN,Timothy Runkle,38,,,,,,,,,,,,,,,,,
York,Fairview Township 4,State Treasurer,,GRN,Timothy Runkle,21,,,,,,,,,,,,,,,,,
York,Fawn Township,State Treasurer,,GRN,Timothy Runkle,26,,,,,,,,,,,,,,,,,
York,Franklin Township,State Treasurer,,GRN,Timothy Runkle,26,,,,,,,,,,,,,,,,,
York,Heidelberg Township,State Treasurer,,GRN,Timothy Runkle,24,,,,,,,,,,,,,,,,,
York,Hellam Township 1,State Treasurer,,GRN,Timothy Runkle,27,,,,,,,,,,,,,,,,,
York,Hellam Township 2,State Treasurer,,GRN,Timothy Runkle,14,,,,,,,,,,,,,,,,,
York,Hopewell Township,State Treasurer,,GRN,Timothy Runkle,47,,,,,,,,,,,,,,,,,
York,Jackson Township 1,State Treasurer,,GRN,Timothy Runkle,27,,,,,,,,,,,,,,,,,
York,Jackson Township 2,State Treasurer,,GRN,Timothy Runkle,28,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 1,State Treasurer,,GRN,Timothy Runkle,10,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 2,State Treasurer,,GRN,Timothy Runkle,18,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 1,State Treasurer,,GRN,Timothy Runkle,10,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 2,State Treasurer,,GRN,Timothy Runkle,19,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 3,State Treasurer,,GRN,Timothy Runkle,18,,,,,,,,,,,,,,,,,
York,Manchester Township 1,State Treasurer,,GRN,Timothy Runkle,12,,,,,,,,,,,,,,,,,
York,Manchester Township 2,State Treasurer,,GRN,Timothy Runkle,19,,,,,,,,,,,,,,,,,
York,Manchester Township 3,State Treasurer,,GRN,Timothy Runkle,31,,,,,,,,,,,,,,,,,
York,Manchester Township 4,State Treasurer,,GRN,Timothy Runkle,14,,,,,,,,,,,,,,,,,
York,Manchester Township 5,State Treasurer,,GRN,Timothy Runkle,38,,,,,,,,,,,,,,,,,
York,Manchester Township 6,State Treasurer,,GRN,Timothy Runkle,20,,,,,,,,,,,,,,,,,
York,Manchester Township 7,State Treasurer,,GRN,Timothy Runkle,15,,,,,,,,,,,,,,,,,
York,Manheim Township,State Treasurer,,GRN,Timothy Runkle,26,,,,,,,,,,,,,,,,,
York,Monaghan Township,State Treasurer,,GRN,Timothy Runkle,15,,,,,,,,,,,,,,,,,
York,Newberry Township 1,State Treasurer,,GRN,Timothy Runkle,41,,,,,,,,,,,,,,,,,
York,Newberry Township 2,State Treasurer,,GRN,Timothy Runkle,25,,,,,,,,,,,,,,,,,
York,Newberry Township 3,State Treasurer,,GRN,Timothy Runkle,31,,,,,,,,,,,,,,,,,
York,North Codorus Township 1,State Treasurer,,GRN,Timothy Runkle,46,,,,,,,,,,,,,,,,,
York,North Codorus Township 2,State Treasurer,,GRN,Timothy Runkle,16,,,,,,,,,,,,,,,,,
York,North Hopewell Township,State Treasurer,,GRN,Timothy Runkle,21,,,,,,,,,,,,,,,,,
York,Paradise Township,State Treasurer,,GRN,Timothy Runkle,26,,,,,,,,,,,,,,,,,
York,Peach Bottom Township,State Treasurer,,GRN,Timothy Runkle,40,,,,,,,,,,,,,,,,,
York,Penn Township 1,State Treasurer,,GRN,Timothy Runkle,26,,,,,,,,,,,,,,,,,
York,Penn Township 2,State Treasurer,,GRN,Timothy Runkle,45,,,,,,,,,,,,,,,,,
York,Penn Township 3,State Treasurer,,GRN,Timothy Runkle,16,,,,,,,,,,,,,,,,,
York,Penn Township 4,State Treasurer,,GRN,Timothy Runkle,56,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 1,State Treasurer,,GRN,Timothy Runkle,22,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 2,State Treasurer,,GRN,Timothy Runkle,27,,,,,,,,,,,,,,,,,
York,Springettsbury Township 1,State Treasurer,,GRN,Timothy Runkle,13,,,,,,,,,,,,,,,,,
York,Springettsbury Township 2,State Treasurer,,GRN,Timothy Runkle,25,,,,,,,,,,,,,,,,,
York,Springettsbury Township 3,State Treasurer,,GRN,Timothy Runkle,44,,,,,,,,,,,,,,,,,
York,Springettsbury Township 4,State Treasurer,,GRN,Timothy Runkle,20,,,,,,,,,,,,,,,,,
York,Springettsbury Township 5,State Treasurer,,GRN,Timothy Runkle,18,,,,,,,,,,,,,,,,,
York,Springettsbury Township 6,State Treasurer,,GRN,Timothy Runkle,17,,,,,,,,,,,,,,,,,
York,Springettsbury Township 7,State Treasurer,,GRN,Timothy Runkle,15,,,,,,,,,,,,,,,,,
York,Springettsbury Township 8,State Treasurer,,GRN,Timothy Runkle,28,,,,,,,,,,,,,,,,,
York,Springfield Township,State Treasurer,,GRN,Timothy Runkle,47,,,,,,,,,,,,,,,,,
York,Spring Garden Township 1,State Treasurer,,GRN,Timothy Runkle,16,,,,,,,,,,,,,,,,,
York,Spring Garden Township 2,State Treasurer,,GRN,Timothy Runkle,20,,,,,,,,,,,,,,,,,
York,Spring Garden Township 3,State Treasurer,,GRN,Timothy Runkle,17,,,,,,,,,,,,,,,,,
York,Spring Garden Township 4,State Treasurer,,GRN,Timothy Runkle,23,,,,,,,,,,,,,,,,,
York,Spring Garden Township 5,State Treasurer,,GRN,Timothy Runkle,31,,,,,,,,,,,,,,,,,
York,Warrington Township,State Treasurer,,GRN,Timothy Runkle,19,,,,,,,,,,,,,,,,,
York,Washington Township,State Treasurer,,GRN,Timothy Runkle,11,,,,,,,,,,,,,,,,,
York,West Manchester Township 1,State Treasurer,,GRN,Timothy Runkle,21,,,,,,,,,,,,,,,,,
York,West Manchester Township 2,State Treasurer,,GRN,Timothy Runkle,30,,,,,,,,,,,,,,,,,
York,West Manchester Township 3,State Treasurer,,GRN,Timothy Runkle,31,,,,,,,,,,,,,,,,,
York,West Manchester Township 4,State Treasurer,,GRN,Timothy Runkle,18,,,,,,,,,,,,,,,,,
York,West Manchester Township 5,State Treasurer,,GRN,Timothy Runkle,52,,,,,,,,,,,,,,,,,
York,West Manheim Township 1,State Treasurer,,GRN,Timothy Runkle,24,,,,,,,,,,,,,,,,,
York,West Manheim Township 2,State Treasurer,,GRN,Timothy Runkle,16,,,,,,,,,,,,,,,,,
York,West Manheim Township 3,State Treasurer,,GRN,Timothy Runkle,18,,,,,,,,,,,,,,,,,
York,Windsor Township 1,State Treasurer,,GRN,Timothy Runkle,40,,,,,,,,,,,,,,,,,
York,Windsor Township 2,State Treasurer,,GRN,Timothy Runkle,35,,,,,,,,,,,,,,,,,
York,Windsor Township 3,State Treasurer,,GRN,Timothy Runkle,30,,,,,,,,,,,,,,,,,
York,Windsor Township 4,State Treasurer,,GRN,Timothy Runkle,27,,,,,,,,,,,,,,,,,
York,York Township 1-1,State Treasurer,,GRN,Timothy Runkle,8,,,,,,,,,,,,,,,,,
York,York Township 1-2,State Treasurer,,GRN,Timothy Runkle,16,,,,,,,,,,,,,,,,,
York,York Township 1-3,State Treasurer,,GRN,Timothy Runkle,14,,,,,,,,,,,,,,,,,
York,York Township 2-1,State Treasurer,,GRN,Timothy Runkle,12,,,,,,,,,,,,,,,,,
York,York Township 2-2,State Treasurer,,GRN,Timothy Runkle,7,,,,,,,,,,,,,,,,,
York,York Township 2-3,State Treasurer,,GRN,Timothy Runkle,20,,,,,,,,,,,,,,,,,
York,York Township 3-1,State Treasurer,,GRN,Timothy Runkle,9,,,,,,,,,,,,,,,,,
