county,precinct,office,district,party,candidate,votes,mail,election_day,provisional
Westmoreland,Rostraver Township - Fellsburg,President,,LIB,Jo Jorgensen,12,3,9,0
Westmoreland,Rostraver Township - Lynnwood,President,,LIB,Jo Jorgensen,3,0,3,0
Westmoreland,Rostraver Township - Pricedale,President,,LIB,Jo Jorgensen,7,0,7,0
Westmoreland,Rostraver Township - Van Meter,President,,LIB,Jo Jorgensen,0,0,0,0
Westmoreland,Rostraver Township - Webster,President,,LIB,Jo Jorgensen,5,0,5,0
Westmoreland,Salem Township - Five Points,President,,LIB,Jo Jorgensen,13,4,7,2
Westmoreland,Salem Township - Hugus,President,,LIB,Jo Jorgensen,3,0,3,0
Westmoreland,Salem Township - Mechlings,President,,LIB,Jo Jorgensen,6,2,4,0
Westmoreland,Salem Township - New Salem,President,,LIB,Jo Jorgensen,9,4,5,0
Westmoreland,Salem Township - Slickville,President,,LIB,Jo Jorgensen,3,1,2,0
Westmoreland,Salem Township - Steeles,President,,LIB,Jo Jorgensen,4,1,3,0
Westmoreland,Salem Township - Trees Mills,President,,LIB,Jo Jorgensen,3,0,3,0
Westmoreland,Scottdale Borough - 1St Ward,President,,LIB,Jo Jorgensen,5,1,4,0
Westmoreland,Scottdale Borough - 2Nd Ward,President,,LIB,Jo Jorgensen,9,3,6,0
Westmoreland,Scottdale Borough - 3Rd Ward,President,,LIB,Jo Jorgensen,12,4,8,0
Westmoreland,Scottdale Borough - 4Th Ward,President,,LIB,Jo Jorgensen,6,0,6,0
Westmoreland,Seward Borough,President,,LIB,Jo Jorgensen,4,1,3,0
Westmoreland,Sewickley Township - East Herminie,President,,LIB,Jo Jorgensen,3,0,3,0
Westmoreland,Sewickley Township - Lowber,President,,LIB,Jo Jorgensen,4,0,4,0
Westmoreland,Sewickley Township - Rillton,President,,LIB,Jo Jorgensen,9,0,9,0
Westmoreland,Sewickley Township - Sewickley,President,,LIB,Jo Jorgensen,7,1,6,0
Westmoreland,Sewickley Township - West Herminie,President,,LIB,Jo Jorgensen,5,2,3,0
Westmoreland,Sewickley Township - Whyel,President,,LIB,Jo Jorgensen,2,1,1,0
Westmoreland,Smithton Borough,President,,LIB,Jo Jorgensen,0,0,0,0
Westmoreland,S Greensburg Borough - #1,President,,LIB,Jo Jorgensen,6,1,5,0
Westmoreland,S Greensburg Borough - #2,President,,LIB,Jo Jorgensen,7,1,6,0
Westmoreland,South Huntingdon Township - Hixon,President,,LIB,Jo Jorgensen,5,1,4,0
Westmoreland,South Huntingdon Township - Jacobs Creek,President,,LIB,Jo Jorgensen,2,0,2,0
Westmoreland,South Huntingdon Township - Mineral,President,,LIB,Jo Jorgensen,6,0,6,0
Westmoreland,South Huntingdon Township - Port Royal,President,,LIB,Jo Jorgensen,0,0,0,0
Westmoreland,South Huntingdon Township - South Huntingdon,President,,LIB,Jo Jorgensen,8,3,5,0
Westmoreland,South Huntingdon Township - Wayne,President,,LIB,Jo Jorgensen,6,1,5,0
Westmoreland,South Huntingdon Township - Wyano,President,,LIB,Jo Jorgensen,2,0,2,0
Westmoreland,South Huntingdon Township - Yukon,President,,LIB,Jo Jorgensen,2,0,2,0
Westmoreland,Sw Greensburg Borough - #1,President,,LIB,Jo Jorgensen,18,4,14,0
Westmoreland,Sw Greensburg Borough - #2,President,,LIB,Jo Jorgensen,7,3,4,0
Westmoreland,St Clair Township - - Seward,President,,LIB,Jo Jorgensen,3,0,3,0
Westmoreland,St Clair Township - - St Clair,President,,LIB,Jo Jorgensen,3,1,2,0
Westmoreland,Sutersville Borough,President,,LIB,Jo Jorgensen,4,1,3,0
Westmoreland,Trafford Borough - #1,President,,LIB,Jo Jorgensen,15,5,10,0
Westmoreland,Trafford Borough - #2,President,,LIB,Jo Jorgensen,3,0,2,1
Westmoreland,Unity Township - Baggaley,President,,LIB,Jo Jorgensen,9,3,6,0
Westmoreland,Unity Township - Beatty,President,,LIB,Jo Jorgensen,17,5,11,1
Westmoreland,Unity Township - Crabtree,President,,LIB,Jo Jorgensen,2,1,1,0
Westmoreland,Unity Township - Dennison,President,,LIB,Jo Jorgensen,33,11,22,0
Westmoreland,Unity Township - Dorothy,President,,LIB,Jo Jorgensen,10,2,8,0
Westmoreland,Unity Township - Gravel Hill,President,,LIB,Jo Jorgensen,9,0,9,0
Westmoreland,Unity Township - Kuhns,President,,LIB,Jo Jorgensen,2,0,2,0
Westmoreland,Unity Township - Lloydsville,President,,LIB,Jo Jorgensen,5,0,5,0
Westmoreland,Unity Township - Marguerite,President,,LIB,Jo Jorgensen,17,9,8,0
Westmoreland,Unity Township - Mutual,President,,LIB,Jo Jorgensen,4,0,3,1
Westmoreland,Unity Township - Pleasant Unity,President,,LIB,Jo Jorgensen,5,1,4,0
Westmoreland,Unity Township - Roble,President,,LIB,Jo Jorgensen,14,4,10,0
Westmoreland,Unity Township - Whitney,President,,LIB,Jo Jorgensen,9,1,8,0
Westmoreland,Upper Burrell Township - # 1,President,,LIB,Jo Jorgensen,4,1,3,0
Westmoreland,Upper Burrell Township - # 2,President,,LIB,Jo Jorgensen,5,2,3,0
Westmoreland,Vandergrift Borough - 1St Ward,President,,LIB,Jo Jorgensen,6,1,5,0
Westmoreland,Vandergrift Borough - 2Nd Ward,President,,LIB,Jo Jorgensen,9,2,7,0
Westmoreland,Vandergrift Borough - 3Rd Ward,President,,LIB,Jo Jorgensen,7,2,4,1
Westmoreland,Vandergrift Borough - 4Th Ward,President,,LIB,Jo Jorgensen,7,2,4,1
Westmoreland,Vandergrift Borough - 5Th Ward,President,,LIB,Jo Jorgensen,6,1,5,0
Westmoreland,Vandergrift Borough - 6Th Ward,President,,LIB,Jo Jorgensen,12,3,9,0
Westmoreland,Washington Township - Beamers,President,,LIB,Jo Jorgensen,16,8,7,1
Westmoreland,Washington Township - North Washington,President,,LIB,Jo Jorgensen,18,8,10,0
Westmoreland,Washington Township - Oakland Cross Roads,President,,LIB,Jo Jorgensen,9,0,7,2
Westmoreland,Washington Township - Paulton,President,,LIB,Jo Jorgensen,8,3,5,0
Westmoreland,W Leechburg Borough,President,,LIB,Jo Jorgensen,10,0,9,1
Westmoreland,W Newton Borough - 1St Ward,President,,LIB,Jo Jorgensen,7,2,5,0
Westmoreland,W Newton Borough - 2Nd Ward,President,,LIB,Jo Jorgensen,4,1,3,0
Westmoreland,W Newton Borough - 3Rd Ward,President,,LIB,Jo Jorgensen,5,0,5,0
Westmoreland,Youngstown Borough,President,,LIB,Jo Jorgensen,2,0,2,0
Westmoreland,Youngwood Borough - 1St Ward,President,,LIB,Jo Jorgensen,14,6,7,1
Westmoreland,Youngwood Borough - 2Nd Ward,President,,LIB,Jo Jorgensen,3,2,1,0
Westmoreland,Youngwood Borough - 3Rd Ward,President,,LIB,Jo Jorgensen,9,3,6,0
Westmoreland,Adamsburg Borough,President,,,Write-ins,0,0,0,0
Westmoreland,Allegheny Township #1 Shearers,President,,,Write-ins,0,0,0,0
Westmoreland,Allegheny Township #2 Mckees,President,,,Write-ins,0,0,0,0
Westmoreland,Allegheny Township #3 Sobers,President,,,Write-ins,1,1,0,0
Westmoreland,Allegheny Township #4 Stewarts,President,,,Write-ins,1,0,1,0
Westmoreland,Allegheny Township #5 Bellvue,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Arnold - 1-1,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Arnold - 1-2,President,,,Write-ins,1,0,1,0
Westmoreland,City Of Arnold - 2-1,President,,,Write-ins,2,0,2,0
Westmoreland,City Of Arnold - 2-2,President,,,Write-ins,5,1,4,0
Westmoreland,City Of Arnold - 2-3,President,,,Write-ins,1,0,1,0
Westmoreland,Arona Borough,President,,,Write-ins,0,0,0,0
Westmoreland,Avonmore Borough,President,,,Write-ins,1,1,0,0
Westmoreland,Bell Township - Perrysville,President,,,Write-ins,1,1,0,0
Westmoreland,Bell Township - Roaring Run,President,,,Write-ins,0,0,0,0
Westmoreland,Bell Township - Salina,President,,,Write-ins,0,0,0,0
Westmoreland,Bolivar Borough,President,,,Write-ins,0,0,0,0
Westmoreland,Cook Township,President,,,Write-ins,5,0,4,1
Westmoreland,Delmont Borough,President,,,Write-ins,10,2,8,0
Westmoreland,Derry Borough - 1St Ward,President,,,Write-ins,2,1,1,0
Westmoreland,Derry Borough - 2Nd Ward,President,,,Write-ins,0,0,0,0
Westmoreland,Derry Borough - 3Rd Ward,President,,,Write-ins,0,0,0,0
Westmoreland,Derry Borough - 4Th Ward,President,,,Write-ins,1,0,1,0
Westmoreland,Derry Township - Alters,President,,,Write-ins,1,0,1,0
Westmoreland,Derry Township - Bradenville,President,,,Write-ins,0,0,0,0
Westmoreland,Derry Township - Cokeville,President,,,Write-ins,2,2,0,0
Westmoreland,Derry Township - Cooperstown,President,,,Write-ins,2,1,1,0
Westmoreland,Derry Township - Kingston,President,,,Write-ins,2,0,2,0
Westmoreland,Derry Township - Loyalhanna,President,,,Write-ins,1,1,0,0
Westmoreland,Derry Township - Millwood,President,,,Write-ins,3,0,3,0
Westmoreland,Derry Township - New Derry,President,,,Write-ins,0,0,0,0
Westmoreland,Derry Township - Peanut,President,,,Write-ins,3,3,0,0
Westmoreland,Derry Township - Saxman,President,,,Write-ins,0,0,0,0
Westmoreland,Derry Township - Scalp Level,President,,,Write-ins,1,1,0,0
Westmoreland,Derry Township - Simpsons,President,,,Write-ins,1,1,0,0
Westmoreland,Derry Township - Torrance,President,,,Write-ins,0,0,0,0
Westmoreland,Donegal Borough,President,,,Write-ins,0,0,0,0
Westmoreland,Donegal Township - Four Mile Run,President,,,Write-ins,1,1,0,0
Westmoreland,Donegal Township - Indian Creek,President,,,Write-ins,0,0,0,0
Westmoreland,East Huntingdon Township Bessemer #1,President,,,Write-ins,2,0,2,0
Westmoreland,East Huntingdon Township Bessemer #2,President,,,Write-ins,3,1,2,0
Westmoreland,E Huntingdon Township - Ruffssale,President,,,Write-ins,1,0,1,0
Westmoreland,E Huntingdon Township - Stoners,President,,,Write-ins,0,0,0,0
Westmoreland,E Huntingdon Township - Strohms,President,,,Write-ins,0,0,0,0
Westmoreland,E Huntingdon Township - Whites,President,,,Write-ins,0,0,0,0
Westmoreland,E Vandergrift Borough,President,,,Write-ins,1,0,1,0
Westmoreland,Export Borough,President,,,Write-ins,2,1,1,0
Westmoreland,Fairfield Township - Fairfield,President,,,Write-ins,2,1,1,0
Westmoreland,Fairfield Township - N Fairfield,President,,,Write-ins,0,0,0,0
Westmoreland,Fairfield Township - S Fairfield,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Greensburg - 1-1,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Greensburg - 1-2,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Greensburg - 2-1,President,,,Write-ins,2,2,0,0
Westmoreland,City Of Greensburg - 2-2,President,,,Write-ins,1,1,0,0
Westmoreland,City Of Greensburg - 2-3,President,,,Write-ins,2,0,2,0
Westmoreland,City Of Greensburg - 2-4,President,,,Write-ins,6,5,1,0
Westmoreland,City Of Greensburg - 3,President,,,Write-ins,2,1,1,0
Westmoreland,City Of Greensburg - 4-1,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Greensburg - 5-1,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Greensburg - 5-2,President,,,Write-ins,1,1,0,0
Westmoreland,City Of Greensburg - 6,President,,,Write-ins,2,1,1,0
Westmoreland,City Of Greensburg - 7-1,President,,,Write-ins,6,4,2,0
Westmoreland,City Of Greensburg - 7-2,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Greensburg - 8-1,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Greensburg - 8-2,President,,,Write-ins,0,0,0,0
Westmoreland,Hempfield Township - #1 Foxhill,President,,,Write-ins,6,4,2,0
Westmoreland,Hempfield Township - #2 Alwine,President,,,Write-ins,4,4,0,0
Westmoreland,Hempfield Township - #3 Maplewood,President,,,Write-ins,5,1,4,0
Westmoreland,Hempfield Township - #4 Carbon,President,,,Write-ins,7,3,4,0
Westmoreland,Hempfield Township - #5 Wendel-Herminie,President,,,Write-ins,4,2,2,0
Westmoreland,Hempfield Township - #6 Luxor,President,,,Write-ins,1,0,1,0
Westmoreland,Hempfield Township - #7 Hannastown,President,,,Write-ins,2,0,2,0
Westmoreland,Hempfield Township - #8 Bovard,President,,,Write-ins,2,0,2,0
Westmoreland,Hempfield Township - East Adamsburg,President,,,Write-ins,1,0,1,0
Westmoreland,Hempfield Township - Eastview,President,,,Write-ins,0,0,0,0
Westmoreland,Hempfield Township - Fort Allen,President,,,Write-ins,3,3,0,0
Westmoreland,Hempfield Township - Gayville,President,,,Write-ins,2,1,1,0
Westmoreland,Hempfield Township - Grapeville,President,,,Write-ins,1,0,1,0
Westmoreland,Hempfield Township - Haydenville,President,,,Write-ins,0,0,0,0
Westmoreland,Hempfield Township - High Park,President,,,Write-ins,1,0,1,0
Westmoreland,Hempfield Township - Lincoln Heights East,President,,,Write-ins,2,0,2,0
Westmoreland,Hempfield Township - Lincoln Heights West,President,,,Write-ins,2,0,2,0
Westmoreland,Hempfield Township - Middletown,President,,,Write-ins,3,2,1,0
Westmoreland,Hempfield Township - New Stanton,President,,,Write-ins,0,0,0,0
Westmoreland,Hempfield Township - North Carbon,President,,,Write-ins,2,1,1,0
Westmoreland,Hempfield Township - Sibel,President,,,Write-ins,2,1,1,0
Westmoreland,Hempfield Township - Todd,President,,,Write-ins,2,2,0,0
Westmoreland,Hempfield Township - University,President,,,Write-ins,2,1,1,0
Westmoreland,Hempfield Township - Valley,President,,,Write-ins,1,0,1,0
Westmoreland,Hempfield Township - Weaver'S Old Stand,President,,,Write-ins,1,1,0,0
Westmoreland,Hempfield Township - Wegley,President,,,Write-ins,0,0,0,0
Westmoreland,Hempfield Township - West Hempfield,President,,,Write-ins,4,1,3,0
Westmoreland,Hempfield Township - West Point,President,,,Write-ins,11,10,1,0
Westmoreland,Hunker Borough,President,,,Write-ins,1,0,1,0
Westmoreland,Hyde Park Borough,President,,,Write-ins,0,0,0,0
Westmoreland,Irwin Borough - 1St Ward,President,,,Write-ins,1,0,1,0
Westmoreland,Irwin Borough - 2Nd Ward,President,,,Write-ins,0,0,0,0
Westmoreland,Irwin Borough - 3Rd Ward,President,,,Write-ins,0,0,0,0
Westmoreland,Irwin Borough - 4Th Ward,President,,,Write-ins,0,0,0,0
Westmoreland,Irwin Borough - 5Th Ward,President,,,Write-ins,1,0,1,0
Westmoreland,Irwin Borough - 6Th Ward,President,,,Write-ins,1,0,1,0
Westmoreland,Irwin Borough - 7Th Ward,President,,,Write-ins,1,0,1,0
Westmoreland,City Of Jeannette - 1,President,,,Write-ins,1,0,1,0
Westmoreland,City Of Jeannette - 2-1,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Jeannette - 2-2,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Jeannette - 3,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Jeannette - 4,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Jeannette - 5-1,President,,,Write-ins,1,1,0,0
Westmoreland,City Of Jeannette - 5-2,President,,,Write-ins,1,0,1,0
Westmoreland,City Of Jeannette - 6,President,,,Write-ins,2,1,1,0
Westmoreland,City Of Latrobe - 1St Ward,President,,,Write-ins,5,1,4,0
Westmoreland,City Of Latrobe - 2Nd Ward,President,,,Write-ins,3,1,2,0
Westmoreland,City Of Latrobe - 3Rd Ward,President,,,Write-ins,8,3,5,0
Westmoreland,City Of Latrobe - 4Th Ward,President,,,Write-ins,1,0,1,0
Westmoreland,City Of Latrobe - 5Th Ward,President,,,Write-ins,2,1,1,0
Westmoreland,City Of Latrobe - 6Th Ward,President,,,Write-ins,1,0,1,0
Westmoreland,Laurel Mountain Borough,President,,,Write-ins,1,0,1,0
Westmoreland,Ligonier Borough,President,,,Write-ins,1,0,1,0
Westmoreland,Ligonier Township - Idle Park,President,,,Write-ins,3,1,2,0
Westmoreland,Ligonier Township - Laughlintown,President,,,Write-ins,1,1,0,0
Westmoreland,Ligonier Township - North Ligonier,President,,,Write-ins,0,0,0,0
Westmoreland,Ligonier Township - South Ligonier,President,,,Write-ins,2,0,2,0
Westmoreland,Ligonier Township - Waterford,President,,,Write-ins,2,0,2,0
Westmoreland,Ligonier Township - Wilpen,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Lower Burrell - 1-1,President,,,Write-ins,3,3,0,0
Westmoreland,City Of Lower Burrell - 1-2,President,,,Write-ins,5,1,4,0
Westmoreland,City Of Lower Burrell - 2-1,President,,,Write-ins,1,0,1,0
Westmoreland,City Of Lower Burrell - 2-2,President,,,Write-ins,1,0,1,0
Westmoreland,City Of Lower Burrell - 2-3,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Lower Burrell - 3-1,President,,,Write-ins,2,1,1,0
Westmoreland,City Of Lower Burrell - 3-2,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Lower Burrell - 4-1,President,,,Write-ins,2,1,1,0
Westmoreland,City Of Lower Burrell - 4-2,President,,,Write-ins,3,0,3,0
Westmoreland,Loyalhanna Township - #1,President,,,Write-ins,1,0,1,0
Westmoreland,Loyalhanna Township - #2,President,,,Write-ins,1,0,1,0
Westmoreland,Madison Borough,President,,,Write-ins,0,0,0,0
Westmoreland,Manor Borough,President,,,Write-ins,7,3,4,0
Westmoreland,City Of Monessen - 1-1,President,,,Write-ins,2,0,2,0
Westmoreland,City Of Monessen - 1-2,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Monessen - 1-3,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Monessen - 1-4,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Monessen - 1-5,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Monessen - 2-1,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Monessen - 2-2,President,,,Write-ins,1,0,1,0
Westmoreland,City Of Monessen - 2-3,President,,,Write-ins,0,0,0,0
Westmoreland,City Of Monessen - 3-2,President,,,Write-ins,2,1,1,0
Westmoreland,City Of Monessen - 3-3,President,,,Write-ins,1,0,1,0
Westmoreland,City Of Monessen - 3-4,President,,,Write-ins,2,0,2,0
Westmoreland,City Of Monessen - 4-2,President,,,Write-ins,2,2,0,0
Westmoreland,City Of Monessen - 4-3,President,,,Write-ins,1,1,0,0
Westmoreland,Mt. Pleasant Borough 1St Ward,President,,,Write-ins,1,1,0,0
Westmoreland,Mt. Pleasant Borough 2Nd Ward,President,,,Write-ins,1,0,1,0
Westmoreland,Mt. Pleasant Borough 3Rd Ward,President,,,Write-ins,2,0,2,0
Westmoreland,Mt. Pleasant Township - Bridgeport,President,,,Write-ins,0,0,0,0
Westmoreland,Mt. Pleasant Township - Duncan,President,,,Write-ins,0,0,0,0
Westmoreland,Mt. Pleasant Township - Heccla,President,,,Write-ins,2,2,0,0
Westmoreland,Mt. Pleasant Township - Laurel Run,President,,,Write-ins,1,0,1,0
Westmoreland,Mt. Pleasant Township - Mammoth,President,,,Write-ins,1,0,1,0
Westmoreland,Mt. Pleasant Township - Pleasant Valley,President,,,Write-ins,0,0,0,0
Westmoreland,Mt. Pleasant Township - Ridgeview,President,,,Write-ins,0,0,0,0
Westmoreland,Mt. Pleasant Township - Spring Garden,President,,,Write-ins,1,0,1,0
Westmoreland,Mt. Pleasant Township - United,President,,,Write-ins,2,2,0,0
Westmoreland,Mt. Pleasant Township - Westmoreland Homesteads,President,,,Write-ins,5,3,2,0
Westmoreland,Municipality Of Murrysville - East Manordale,President,,,Write-ins,5,2,3,0
Westmoreland,Municipality Of Murrysville - East Murrysville,President,,,Write-ins,6,2,4,0
Westmoreland,Municipality Of Murrysville - Manordale,President,,,Write-ins,2,1,0,1
Westmoreland,Municipality Of Murrysville - Newlonsburg #1,President,,,Write-ins,4,3,1,0
Westmoreland,Municipality Of Murrysville - Newlonsburg #2,President,,,Write-ins,3,3,0,0
Westmoreland,Municipality Of Murrysville - Sardis #1,President,,,Write-ins,5,2,3,0
Westmoreland,Municipality Of Murrysville - Sardis #2,President,,,Write-ins,2,1,1,0
Westmoreland,Municipality Of Murrysville - South Murrysville,President,,,Write-ins,5,1,4,0
Westmoreland,Municipality Of Murrysville - West Murrysville,President,,,Write-ins,4,3,1,0
Westmoreland,New Alexandria Borough,President,,,Write-ins,1,0,1,0
Westmoreland,New Florence Borough,President,,,Write-ins,0,0,0,0
Westmoreland,City Of New Kensington - 2,President,,,Write-ins,1,0,1,0
Westmoreland,City Of New Kensington - 3-1,President,,,Write-ins,4,1,3,0
Westmoreland,City Of New Kensington - 3-2,President,,,Write-ins,1,0,1,0
Westmoreland,City Of New Kensington - 3-3,President,,,Write-ins,1,0,0,1
Westmoreland,City Of New Kensington - 3-4,President,,,Write-ins,2,1,0,1
Westmoreland,City Of New Kensington - 4-1,President,,,Write-ins,3,1,2,0
Westmoreland,City Of New Kensington - 4-2,President,,,Write-ins,3,2,1,0
Westmoreland,City Of New Kensington - 4-3,President,,,Write-ins,2,1,1,0
Westmoreland,City Of New Kensington - 4-4,President,,,Write-ins,1,1,0,0
Westmoreland,City Of New Kensington - 4-5,President,,,Write-ins,2,0,2,0
Westmoreland,City Of New Kensington - 5,President,,,Write-ins,1,1,0,0
Westmoreland,City Of New Kensington - 6,President,,,Write-ins,0,0,0,0
Westmoreland,City Of New Kensington - 7-1,President,,,Write-ins,0,0,0,0
Westmoreland,City Of New Kensington - 7-2,President,,,Write-ins,2,1,1,0
Westmoreland,New Stanton Borough,President,,,Write-ins,2,0,2,0
Westmoreland,North Belle Vernon - #1,President,,,Write-ins,0,0,0,0
Westmoreland,North Belle Vernon - #2,President,,,Write-ins,1,0,1,0
Westmoreland,N Huntingdon Township - 1-1,President,,,Write-ins,1,1,0,0
Westmoreland,N Huntingdon Township - 1-2,President,,,Write-ins,0,0,0,0
Westmoreland,N Huntingdon Township - 1-3,President,,,Write-ins,5,4,1,0
Westmoreland,N Huntingdon Township - 1-4,President,,,Write-ins,0,0,0,0
Westmoreland,N Huntingdon Township - 2-1,President,,,Write-ins,0,0,0,0
Westmoreland,N Huntingdon Township - 2-2,President,,,Write-ins,3,2,1,0
Westmoreland,N Huntingdon Township - 2-3,President,,,Write-ins,0,0,0,0
Westmoreland,N Huntingdon Township - 3-1,President,,,Write-ins,1,1,0,0
Westmoreland,N Huntingdon Township - 3-2,President,,,Write-ins,3,3,0,0
Westmoreland,N Huntingdon Township - 4-1,President,,,Write-ins,1,1,0,0
Westmoreland,N Huntingdon Township - 4-2,President,,,Write-ins,3,3,0,0
