county,precinct,office,district,party,candidate,election_day,absentee,provisional,military,votes
Washington,STOCKDALE,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,STOCKDALE,General Assembly,49,REP,Bud Cook,17,2,0,0,19
Washington,STOCKDALE,General Assembly,49,REP,Tony Bottino,13,0,0,0,13
Washington,STOCKDALE,General Assembly,49,REP,Write-In,0,0,0,0,0
Washington,TWILIGHT,Registered Voters,,,,,,,,122
Washington,TWILIGHT,Registered Voters,,DEM,,,,,,76
Washington,TWILIGHT,Registered Voters,,REP,,,,,,46
Washington,TWILIGHT,Ballots Cast,,,,43,18,0,0,61
Washington,TWILIGHT,Ballots Cast,,DEM,,19,15,0,0,34
Washington,TWILIGHT,Ballots Cast,,REP,,24,3,0,0,27
Washington,TWILIGHT,President,,DEM,Bernie Sanders,2,3,0,0,5
Washington,TWILIGHT,President,,DEM,Joseph R Biden,12,11,0,0,23
Washington,TWILIGHT,President,,DEM,Tulsi Gabbard,2,0,0,0,2
Washington,TWILIGHT,President,,DEM,Write-In,2,1,0,0,3
Washington,TWILIGHT,Attorney General,,DEM,Josh Shapiro,16,13,0,0,29
Washington,TWILIGHT,Attorney General,,DEM,Write-In,0,0,0,0,0
Washington,TWILIGHT,Auditor General,,DEM,H Scott Conklin,0,0,0,0,0
Washington,TWILIGHT,Auditor General,,DEM,Michael Lamb,15,12,0,0,27
Washington,TWILIGHT,Auditor General,,DEM,Tracie Fountain,0,0,0,0,0
Washington,TWILIGHT,Auditor General,,DEM,Rose Rosie Marie Davis,0,1,0,0,1
Washington,TWILIGHT,Auditor General,,DEM,Nina Ahmad,3,1,0,0,4
Washington,TWILIGHT,Auditor General,,DEM,Christina M Hartman,0,0,0,0,0
Washington,TWILIGHT,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,TWILIGHT,State Treasurer,,DEM,Joe Torsella,17,13,0,0,30
Washington,TWILIGHT,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,TWILIGHT,U.S. House,14,DEM,Bill Marx,18,13,0,0,31
Washington,TWILIGHT,U.S. House,14,DEM,Write-In,0,0,0,0,0
Washington,TWILIGHT,General Assembly,49,DEM,Randy J Barli,18,13,0,0,31
Washington,TWILIGHT,General Assembly,49,DEM,Write-In,0,0,0,0,0
Washington,TWILIGHT,President,,REP,Donald J Trump,24,2,0,0,26
Washington,TWILIGHT,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Washington,TWILIGHT,President,,REP,Bill Weld,0,0,0,0,0
Washington,TWILIGHT,President,,REP,Write-In,0,1,0,0,1
Washington,TWILIGHT,Attorney General,,REP,Heather Heidelbaugh,20,1,0,0,21
Washington,TWILIGHT,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,TWILIGHT,Auditor General,,REP,Timothy Defoor,18,2,0,0,20
Washington,TWILIGHT,Auditor General,,REP,Write-In,0,1,0,0,1
Washington,TWILIGHT,State Treasurer,,REP,Stacy L Garrity,20,2,0,0,22
Washington,TWILIGHT,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,TWILIGHT,U.S. House,14,REP,Guy Reschenthaler,24,2,0,0,26
Washington,TWILIGHT,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,TWILIGHT,General Assembly,49,REP,Bud Cook,8,2,0,0,10
Washington,TWILIGHT,General Assembly,49,REP,Tony Bottino,16,0,0,0,16
Washington,TWILIGHT,General Assembly,49,REP,Write-In,0,0,0,0,0
Washington,UNION 1,Registered Voters,,,,,,,,981
Washington,UNION 1,Registered Voters,,DEM,,,,,,510
Washington,UNION 1,Registered Voters,,REP,,,,,,471
Washington,UNION 1,Ballots Cast,,,,192,177,14,0,383
Washington,UNION 1,Ballots Cast,,DEM,,73,135,5,0,213
Washington,UNION 1,Ballots Cast,,REP,,119,42,9,0,170
Washington,UNION 1,President,,DEM,Bernie Sanders,13,11,3,0,27
Washington,UNION 1,President,,DEM,Joseph R Biden,39,114,2,0,155
Washington,UNION 1,President,,DEM,Tulsi Gabbard,9,1,0,0,10
Washington,UNION 1,President,,DEM,Write-In,9,4,0,0,13
Washington,UNION 1,Attorney General,,DEM,Josh Shapiro,62,122,4,0,188
Washington,UNION 1,Attorney General,,DEM,Write-In,4,0,0,0,4
Washington,UNION 1,Auditor General,,DEM,H Scott Conklin,3,1,0,0,4
Washington,UNION 1,Auditor General,,DEM,Michael Lamb,52,112,3,0,167
Washington,UNION 1,Auditor General,,DEM,Tracie Fountain,1,2,0,0,3
Washington,UNION 1,Auditor General,,DEM,Rose Rosie Marie Davis,1,1,0,0,2
Washington,UNION 1,Auditor General,,DEM,Nina Ahmad,5,7,2,0,14
Washington,UNION 1,Auditor General,,DEM,Christina M Hartman,5,3,0,0,8
Washington,UNION 1,Auditor General,,DEM,Write-In,1,0,0,0,1
Washington,UNION 1,State Treasurer,,DEM,Joe Torsella,58,118,4,0,180
Washington,UNION 1,State Treasurer,,DEM,Write-In,4,0,0,0,4
Washington,UNION 1,U.S. House,14,DEM,Bill Marx,63,111,4,0,178
Washington,UNION 1,U.S. House,14,DEM,Write-In,3,0,0,0,3
Washington,UNION 1,General Assembly,39,DEM,Sara-Summer Oliphant,57,118,4,0,179
Washington,UNION 1,General Assembly,39,DEM,Write-In,3,1,0,0,4
Washington,UNION 1,President,,REP,Donald J Trump,115,33,8,0,156
Washington,UNION 1,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Washington,UNION 1,President,,REP,Bill Weld,3,4,1,0,8
Washington,UNION 1,President,,REP,Write-In,0,2,0,0,2
Washington,UNION 1,Attorney General,,REP,Heather Heidelbaugh,109,37,5,0,151
Washington,UNION 1,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,UNION 1,Auditor General,,REP,Timothy Defoor,105,35,5,0,145
Washington,UNION 1,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,UNION 1,State Treasurer,,REP,Stacy L Garrity,108,37,5,0,150
Washington,UNION 1,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,UNION 1,U.S. House,14,REP,Guy Reschenthaler,116,41,8,0,165
Washington,UNION 1,U.S. House,14,REP,Write-In,1,0,1,0,2
Washington,UNION 1,General Assembly,39,REP,Tom Kirsch,21,4,0,0,25
Washington,UNION 1,General Assembly,39,REP,Mike Puskaric,96,37,8,0,141
Washington,UNION 1,General Assembly,39,REP,Write-In,1,0,1,0,2
Washington,UNION 2,Registered Voters,,,,,,,,491
Washington,UNION 2,Registered Voters,,DEM,,,,,,245
Washington,UNION 2,Registered Voters,,REP,,,,,,246
Washington,UNION 2,Ballots Cast,,,,120,93,1,1,215
Washington,UNION 2,Ballots Cast,,DEM,,47,67,0,0,114
Washington,UNION 2,Ballots Cast,,REP,,73,26,1,1,101
Washington,UNION 2,President,,DEM,Bernie Sanders,11,10,0,0,21
Washington,UNION 2,President,,DEM,Joseph R Biden,24,54,0,0,78
Washington,UNION 2,President,,DEM,Tulsi Gabbard,5,2,0,0,7
Washington,UNION 2,President,,DEM,Write-In,5,1,0,0,6
Washington,UNION 2,Attorney General,,DEM,Josh Shapiro,40,56,0,0,96
Washington,UNION 2,Attorney General,,DEM,Write-In,0,2,0,0,2
Washington,UNION 2,Auditor General,,DEM,H Scott Conklin,0,2,0,0,2
Washington,UNION 2,Auditor General,,DEM,Michael Lamb,31,47,0,0,78
Washington,UNION 2,Auditor General,,DEM,Tracie Fountain,0,4,0,0,4
Washington,UNION 2,Auditor General,,DEM,Rose Rosie Marie Davis,0,2,0,0,2
Washington,UNION 2,Auditor General,,DEM,Nina Ahmad,5,4,0,0,9
Washington,UNION 2,Auditor General,,DEM,Christina M Hartman,5,7,0,0,12
Washington,UNION 2,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,UNION 2,State Treasurer,,DEM,Joe Torsella,38,57,0,0,95
Washington,UNION 2,State Treasurer,,DEM,Write-In,0,1,0,0,1
Washington,UNION 2,U.S. House,14,DEM,Bill Marx,39,57,0,0,96
Washington,UNION 2,U.S. House,14,DEM,Write-In,0,0,0,0,0
Washington,UNION 2,General Assembly,39,DEM,Sara-Summer Oliphant,36,59,0,0,95
Washington,UNION 2,General Assembly,39,DEM,Write-In,0,0,0,0,0
Washington,UNION 2,President,,REP,Donald J Trump,69,21,1,1,92
Washington,UNION 2,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Washington,UNION 2,President,,REP,Bill Weld,3,2,0,0,5
Washington,UNION 2,President,,REP,Write-In,1,1,0,0,2
Washington,UNION 2,Attorney General,,REP,Heather Heidelbaugh,68,21,1,1,91
Washington,UNION 2,Attorney General,,REP,Write-In,0,1,0,0,1
Washington,UNION 2,Auditor General,,REP,Timothy Defoor,64,21,1,1,87
Washington,UNION 2,Auditor General,,REP,Write-In,1,1,0,0,2
Washington,UNION 2,State Treasurer,,REP,Stacy L Garrity,70,22,1,1,94
Washington,UNION 2,State Treasurer,,REP,Write-In,0,1,0,0,1
Washington,UNION 2,U.S. House,14,REP,Guy Reschenthaler,70,24,1,1,96
Washington,UNION 2,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,UNION 2,General Assembly,39,REP,Tom Kirsch,14,1,0,1,16
Washington,UNION 2,General Assembly,39,REP,Mike Puskaric,57,23,1,0,81
Washington,UNION 2,General Assembly,39,REP,Write-In,0,0,0,0,0
Washington,UNION 4,Registered Voters,,,,,,,,230
Washington,UNION 4,Registered Voters,,DEM,,,,,,124
Washington,UNION 4,Registered Voters,,REP,,,,,,106
Washington,UNION 4,Ballots Cast,,,,68,12,0,0,80
Washington,UNION 4,Ballots Cast,,DEM,,27,12,0,0,39
Washington,UNION 4,Ballots Cast,,REP,,41,0,0,0,41
Washington,UNION 4,President,,DEM,Bernie Sanders,5,0,0,0,5
Washington,UNION 4,President,,DEM,Joseph R Biden,14,11,0,0,25
Washington,UNION 4,President,,DEM,Tulsi Gabbard,3,1,0,0,4
Washington,UNION 4,President,,DEM,Write-In,1,0,0,0,1
Washington,UNION 4,Attorney General,,DEM,Josh Shapiro,24,11,0,0,35
Washington,UNION 4,Attorney General,,DEM,Write-In,0,0,0,0,0
Washington,UNION 4,Auditor General,,DEM,H Scott Conklin,0,0,0,0,0
Washington,UNION 4,Auditor General,,DEM,Michael Lamb,15,6,0,0,21
Washington,UNION 4,Auditor General,,DEM,Tracie Fountain,2,0,0,0,2
Washington,UNION 4,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,0,0,1
Washington,UNION 4,Auditor General,,DEM,Nina Ahmad,3,2,0,0,5
Washington,UNION 4,Auditor General,,DEM,Christina M Hartman,3,3,0,0,6
Washington,UNION 4,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,UNION 4,State Treasurer,,DEM,Joe Torsella,21,11,0,0,32
Washington,UNION 4,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,UNION 4,U.S. House,14,DEM,Bill Marx,24,11,0,0,35
Washington,UNION 4,U.S. House,14,DEM,Write-In,0,0,0,0,0
Washington,UNION 4,General Assembly,39,DEM,Sara-Summer Oliphant,21,10,0,0,31
Washington,UNION 4,General Assembly,39,DEM,Write-In,0,0,0,0,0
Washington,UNION 4,President,,REP,Donald J Trump,41,0,0,0,41
Washington,UNION 4,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Washington,UNION 4,President,,REP,Bill Weld,0,0,0,0,0
Washington,UNION 4,President,,REP,Write-In,0,0,0,0,0
Washington,UNION 4,Attorney General,,REP,Heather Heidelbaugh,34,0,0,0,34
Washington,UNION 4,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,UNION 4,Auditor General,,REP,Timothy Defoor,35,0,0,0,35
Washington,UNION 4,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,UNION 4,State Treasurer,,REP,Stacy L Garrity,34,0,0,0,34
Washington,UNION 4,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,UNION 4,U.S. House,14,REP,Guy Reschenthaler,38,0,0,0,38
Washington,UNION 4,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,UNION 4,General Assembly,39,REP,Tom Kirsch,6,0,0,0,6
Washington,UNION 4,General Assembly,39,REP,Mike Puskaric,33,0,0,0,33
Washington,UNION 4,General Assembly,39,REP,Write-In,0,0,0,0,0
Washington,UNION 5,Registered Voters,,,,,,,,807
Washington,UNION 5,Registered Voters,,DEM,,,,,,411
Washington,UNION 5,Registered Voters,,REP,,,,,,396
Washington,UNION 5,Ballots Cast,,,,178,153,9,0,340
Washington,UNION 5,Ballots Cast,,DEM,,59,105,2,0,166
Washington,UNION 5,Ballots Cast,,REP,,119,48,7,0,174
Washington,UNION 5,President,,DEM,Bernie Sanders,9,19,0,0,28
Washington,UNION 5,President,,DEM,Joseph R Biden,37,81,2,0,120
Washington,UNION 5,President,,DEM,Tulsi Gabbard,8,1,0,0,9
Washington,UNION 5,President,,DEM,Write-In,2,4,0,0,6
Washington,UNION 5,Attorney General,,DEM,Josh Shapiro,55,96,2,0,153
Washington,UNION 5,Attorney General,,DEM,Write-In,1,0,0,0,1
Washington,UNION 5,Auditor General,,DEM,H Scott Conklin,2,1,0,0,3
Washington,UNION 5,Auditor General,,DEM,Michael Lamb,46,81,2,0,129
Washington,UNION 5,Auditor General,,DEM,Tracie Fountain,0,2,0,0,2
Washington,UNION 5,Auditor General,,DEM,Rose Rosie Marie Davis,0,1,0,0,1
Washington,UNION 5,Auditor General,,DEM,Nina Ahmad,7,11,0,0,18
Washington,UNION 5,Auditor General,,DEM,Christina M Hartman,3,3,0,0,6
Washington,UNION 5,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,UNION 5,State Treasurer,,DEM,Joe Torsella,52,97,2,0,151
Washington,UNION 5,State Treasurer,,DEM,Write-In,1,0,0,0,1
Washington,UNION 5,U.S. House,14,DEM,Bill Marx,53,87,2,0,142
Washington,UNION 5,U.S. House,14,DEM,Write-In,1,2,0,0,3
Washington,UNION 5,General Assembly,39,DEM,Sara-Summer Oliphant,51,91,2,0,144
Washington,UNION 5,General Assembly,39,DEM,Write-In,2,0,0,0,2
Washington,UNION 5,President,,REP,Donald J Trump,116,46,7,0,169
Washington,UNION 5,President,,REP,Roque Rocky De La Fuente,0,2,0,0,2
Washington,UNION 5,President,,REP,Bill Weld,0,0,0,0,0
Washington,UNION 5,President,,REP,Write-In,1,0,0,0,1
Washington,UNION 5,Attorney General,,REP,Heather Heidelbaugh,110,41,4,0,155
Washington,UNION 5,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,UNION 5,Auditor General,,REP,Timothy Defoor,108,40,3,0,151
Washington,UNION 5,Auditor General,,REP,Write-In,1,1,0,0,2
Washington,UNION 5,State Treasurer,,REP,Stacy L Garrity,105,41,3,0,149
Washington,UNION 5,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,UNION 5,U.S. House,14,REP,Guy Reschenthaler,115,48,7,0,170
Washington,UNION 5,U.S. House,14,REP,Write-In,1,0,0,0,1
Washington,UNION 5,General Assembly,39,REP,Tom Kirsch,30,2,1,0,33
Washington,UNION 5,General Assembly,39,REP,Mike Puskaric,84,46,5,0,135
Washington,UNION 5,General Assembly,39,REP,Write-In,0,0,0,0,0
Washington,UNION 6,Registered Voters,,,,,,,,545
Washington,UNION 6,Registered Voters,,DEM,,,,,,287
Washington,UNION 6,Registered Voters,,REP,,,,,,258
Washington,UNION 6,Ballots Cast,,,,103,112,3,0,218
Washington,UNION 6,Ballots Cast,,DEM,,35,76,3,0,114
Washington,UNION 6,Ballots Cast,,REP,,68,36,0,0,104
Washington,UNION 6,President,,DEM,Bernie Sanders,8,16,0,0,24
Washington,UNION 6,President,,DEM,Joseph R Biden,16,52,2,0,70
Washington,UNION 6,President,,DEM,Tulsi Gabbard,3,3,0,0,6
Washington,UNION 6,President,,DEM,Write-In,5,4,0,0,9
Washington,UNION 6,Attorney General,,DEM,Josh Shapiro,27,61,3,0,91
Washington,UNION 6,Attorney General,,DEM,Write-In,0,1,0,0,1
Washington,UNION 6,Auditor General,,DEM,H Scott Conklin,1,0,0,0,1
Washington,UNION 6,Auditor General,,DEM,Michael Lamb,26,54,1,0,81
Washington,UNION 6,Auditor General,,DEM,Tracie Fountain,0,2,0,0,2
Washington,UNION 6,Auditor General,,DEM,Rose Rosie Marie Davis,0,1,0,0,1
Washington,UNION 6,Auditor General,,DEM,Nina Ahmad,1,10,1,0,12
Washington,UNION 6,Auditor General,,DEM,Christina M Hartman,3,2,0,0,5
Washington,UNION 6,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,UNION 6,State Treasurer,,DEM,Joe Torsella,24,62,3,0,89
Washington,UNION 6,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,UNION 6,U.S. House,14,DEM,Bill Marx,24,59,3,0,86
Washington,UNION 6,U.S. House,14,DEM,Write-In,0,1,0,0,1
Washington,UNION 6,General Assembly,39,DEM,Sara-Summer Oliphant,22,60,3,0,85
Washington,UNION 6,General Assembly,39,DEM,Write-In,0,1,0,0,1
Washington,UNION 6,President,,REP,Donald J Trump,64,32,0,0,96
Washington,UNION 6,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Washington,UNION 6,President,,REP,Bill Weld,2,4,0,0,6
Washington,UNION 6,President,,REP,Write-In,1,0,0,0,1
Washington,UNION 6,Attorney General,,REP,Heather Heidelbaugh,61,32,0,0,93
Washington,UNION 6,Attorney General,,REP,Write-In,1,0,0,0,1
Washington,UNION 6,Auditor General,,REP,Timothy Defoor,60,31,0,0,91
Washington,UNION 6,Auditor General,,REP,Write-In,1,0,0,0,1
Washington,UNION 6,State Treasurer,,REP,Stacy L Garrity,59,31,0,0,90
Washington,UNION 6,State Treasurer,,REP,Write-In,2,0,0,0,2
Washington,UNION 6,U.S. House,14,REP,Guy Reschenthaler,67,35,0,0,102
Washington,UNION 6,U.S. House,14,REP,Write-In,0,1,0,0,1
Washington,UNION 6,General Assembly,39,REP,Tom Kirsch,9,7,0,0,16
Washington,UNION 6,General Assembly,39,REP,Mike Puskaric,56,29,0,0,85
Washington,UNION 6,General Assembly,39,REP,Write-In,0,0,0,0,0
Washington,UNION 7,Registered Voters,,,,,,,,549
Washington,UNION 7,Registered Voters,,DEM,,,,,,321
Washington,UNION 7,Registered Voters,,REP,,,,,,228
Washington,UNION 7,Ballots Cast,,,,111,109,0,0,220
Washington,UNION 7,Ballots Cast,,DEM,,50,83,0,0,133
Washington,UNION 7,Ballots Cast,,REP,,61,26,0,0,87
Washington,UNION 7,President,,DEM,Bernie Sanders,12,7,0,0,19
Washington,UNION 7,President,,DEM,Joseph R Biden,26,72,0,0,98
Washington,UNION 7,President,,DEM,Tulsi Gabbard,5,1,0,0,6
Washington,UNION 7,President,,DEM,Write-In,4,1,0,0,5
Washington,UNION 7,Attorney General,,DEM,Josh Shapiro,41,77,0,0,118
Washington,UNION 7,Attorney General,,DEM,Write-In,3,0,0,0,3
Washington,UNION 7,Auditor General,,DEM,H Scott Conklin,0,1,0,0,1
Washington,UNION 7,Auditor General,,DEM,Michael Lamb,44,68,0,0,112
Washington,UNION 7,Auditor General,,DEM,Tracie Fountain,0,4,0,0,4
Washington,UNION 7,Auditor General,,DEM,Rose Rosie Marie Davis,2,1,0,0,3
Washington,UNION 7,Auditor General,,DEM,Nina Ahmad,1,2,0,0,3
Washington,UNION 7,Auditor General,,DEM,Christina M Hartman,1,5,0,0,6
Washington,UNION 7,Auditor General,,DEM,Write-In,1,0,0,0,1
Washington,UNION 7,State Treasurer,,DEM,Joe Torsella,40,77,0,0,117
Washington,UNION 7,State Treasurer,,DEM,Write-In,2,0,0,0,2
Washington,UNION 7,U.S. House,14,DEM,Bill Marx,39,76,0,0,115
Washington,UNION 7,U.S. House,14,DEM,Write-In,3,1,0,0,4
Washington,UNION 7,General Assembly,39,DEM,Sara-Summer Oliphant,42,80,0,0,122
Washington,UNION 7,General Assembly,39,DEM,Write-In,1,0,0,0,1
Washington,UNION 7,President,,REP,Donald J Trump,59,23,0,0,82
Washington,UNION 7,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Washington,UNION 7,President,,REP,Bill Weld,2,0,0,0,2
Washington,UNION 7,President,,REP,Write-In,0,1,0,0,1
Washington,UNION 7,Attorney General,,REP,Heather Heidelbaugh,53,26,0,0,79
Washington,UNION 7,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,UNION 7,Auditor General,,REP,Timothy Defoor,51,25,0,0,76
Washington,UNION 7,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,UNION 7,State Treasurer,,REP,Stacy L Garrity,50,25,0,0,75
Washington,UNION 7,State Treasurer,,REP,Write-In,0,0,0,0,0
Washington,UNION 7,U.S. House,14,REP,Guy Reschenthaler,56,26,0,0,82
Washington,UNION 7,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,UNION 7,General Assembly,39,REP,Tom Kirsch,11,3,0,0,14
Washington,UNION 7,General Assembly,39,REP,Mike Puskaric,48,23,0,0,71
Washington,UNION 7,General Assembly,39,REP,Write-In,0,0,0,0,0
Washington,WASHINGTON 2-1,Registered Voters,,,,,,,,480
Washington,WASHINGTON 2-1,Registered Voters,,DEM,,,,,,346
Washington,WASHINGTON 2-1,Registered Voters,,REP,,,,,,134
Washington,WASHINGTON 2-1,Ballots Cast,,,,48,57,0,0,105
Washington,WASHINGTON 2-1,Ballots Cast,,DEM,,30,47,0,0,77
Washington,WASHINGTON 2-1,Ballots Cast,,REP,,18,10,0,0,28
Washington,WASHINGTON 2-1,President,,DEM,Bernie Sanders,6,6,0,0,12
Washington,WASHINGTON 2-1,President,,DEM,Joseph R Biden,22,37,0,0,59
Washington,WASHINGTON 2-1,President,,DEM,Tulsi Gabbard,1,0,0,0,1
Washington,WASHINGTON 2-1,President,,DEM,Write-In,1,1,0,0,2
Washington,WASHINGTON 2-1,Attorney General,,DEM,Josh Shapiro,24,42,0,0,66
Washington,WASHINGTON 2-1,Attorney General,,DEM,Write-In,0,0,0,0,0
Washington,WASHINGTON 2-1,Auditor General,,DEM,H Scott Conklin,0,1,0,0,1
Washington,WASHINGTON 2-1,Auditor General,,DEM,Michael Lamb,16,35,0,0,51
Washington,WASHINGTON 2-1,Auditor General,,DEM,Tracie Fountain,2,1,0,0,3
Washington,WASHINGTON 2-1,Auditor General,,DEM,Rose Rosie Marie Davis,0,0,0,0,0
Washington,WASHINGTON 2-1,Auditor General,,DEM,Nina Ahmad,4,6,0,0,10
Washington,WASHINGTON 2-1,Auditor General,,DEM,Christina M Hartman,1,2,0,0,3
Washington,WASHINGTON 2-1,Auditor General,,DEM,Write-In,0,0,0,0,0
Washington,WASHINGTON 2-1,State Treasurer,,DEM,Joe Torsella,22,38,0,0,60
Washington,WASHINGTON 2-1,State Treasurer,,DEM,Write-In,1,0,0,0,1
Washington,WASHINGTON 2-1,U.S. House,14,DEM,Bill Marx,22,38,0,0,60
Washington,WASHINGTON 2-1,U.S. House,14,DEM,Write-In,0,0,0,0,0
Washington,WASHINGTON 2-1,General Assembly,48,DEM,Harlan Shober,24,41,0,0,65
Washington,WASHINGTON 2-1,General Assembly,48,DEM,Write-In,0,0,0,0,0
Washington,WASHINGTON 2-1,President,,REP,Donald J Trump,16,8,0,0,24
Washington,WASHINGTON 2-1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Washington,WASHINGTON 2-1,President,,REP,Bill Weld,1,0,0,0,1
Washington,WASHINGTON 2-1,President,,REP,Write-In,1,1,0,0,2
Washington,WASHINGTON 2-1,Attorney General,,REP,Heather Heidelbaugh,17,10,0,0,27
Washington,WASHINGTON 2-1,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,WASHINGTON 2-1,Auditor General,,REP,Timothy Defoor,17,10,0,0,27
Washington,WASHINGTON 2-1,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,WASHINGTON 2-1,State Treasurer,,REP,Stacy L Garrity,16,9,0,0,25
Washington,WASHINGTON 2-1,State Treasurer,,REP,Write-In,1,0,0,0,1
Washington,WASHINGTON 2-1,U.S. House,14,REP,Guy Reschenthaler,18,10,0,0,28
Washington,WASHINGTON 2-1,U.S. House,14,REP,Write-In,0,0,0,0,0
Washington,WASHINGTON 2-1,General Assembly,48,REP,Tim O'Neal,18,9,0,0,27
Washington,WASHINGTON 2-1,General Assembly,48,REP,Write-In,0,0,0,0,0
Washington,WASHINGTON 3-1,Registered Voters,,,,,,,,288
Washington,WASHINGTON 3-1,Registered Voters,,DEM,,,,,,239
Washington,WASHINGTON 3-1,Registered Voters,,REP,,,,,,49
Washington,WASHINGTON 3-1,Ballots Cast,,,,28,41,6,0,75
Washington,WASHINGTON 3-1,Ballots Cast,,DEM,,25,38,5,0,68
Washington,WASHINGTON 3-1,Ballots Cast,,REP,,3,3,1,0,7
Washington,WASHINGTON 3-1,President,,DEM,Bernie Sanders,2,3,1,0,6
Washington,WASHINGTON 3-1,President,,DEM,Joseph R Biden,21,35,3,0,59
Washington,WASHINGTON 3-1,President,,DEM,Tulsi Gabbard,2,0,0,0,2
Washington,WASHINGTON 3-1,President,,DEM,Write-In,0,0,0,0,0
Washington,WASHINGTON 3-1,Attorney General,,DEM,Josh Shapiro,22,33,2,0,57
Washington,WASHINGTON 3-1,Attorney General,,DEM,Write-In,0,0,0,0,0
Washington,WASHINGTON 3-1,Auditor General,,DEM,H Scott Conklin,1,0,0,0,1
Washington,WASHINGTON 3-1,Auditor General,,DEM,Michael Lamb,15,20,4,0,39
Washington,WASHINGTON 3-1,Auditor General,,DEM,Tracie Fountain,0,2,0,0,2
Washington,WASHINGTON 3-1,Auditor General,,DEM,Rose Rosie Marie Davis,0,2,0,0,2
Washington,WASHINGTON 3-1,Auditor General,,DEM,Nina Ahmad,6,5,0,0,11
Washington,WASHINGTON 3-1,Auditor General,,DEM,Christina M Hartman,1,6,0,0,7
Washington,WASHINGTON 3-1,Auditor General,,DEM,Write-In,0,1,0,0,1
Washington,WASHINGTON 3-1,State Treasurer,,DEM,Joe Torsella,18,33,2,0,53
Washington,WASHINGTON 3-1,State Treasurer,,DEM,Write-In,0,0,0,0,0
Washington,WASHINGTON 3-1,U.S. House,14,DEM,Bill Marx,20,34,2,0,56
Washington,WASHINGTON 3-1,U.S. House,14,DEM,Write-In,0,0,0,0,0
Washington,WASHINGTON 3-1,General Assembly,48,DEM,Harlan Shober,22,35,2,0,59
Washington,WASHINGTON 3-1,General Assembly,48,DEM,Write-In,0,0,0,0,0
Washington,WASHINGTON 3-1,President,,REP,Donald J Trump,3,2,1,0,6
Washington,WASHINGTON 3-1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Washington,WASHINGTON 3-1,President,,REP,Bill Weld,0,1,0,0,1
Washington,WASHINGTON 3-1,President,,REP,Write-In,0,0,0,0,0
Washington,WASHINGTON 3-1,Attorney General,,REP,Heather Heidelbaugh,3,2,1,0,6
Washington,WASHINGTON 3-1,Attorney General,,REP,Write-In,0,0,0,0,0
Washington,WASHINGTON 3-1,Auditor General,,REP,Timothy Defoor,2,2,1,0,5
Washington,WASHINGTON 3-1,Auditor General,,REP,Write-In,0,0,0,0,0
Washington,WASHINGTON 3-1,State Treasurer,,REP,Stacy L Garrity,3,2,1,0,6
