county,precinct,office,district,party,candidate,election_day,absentee,mail_in,provisional,votes
Bradford,TOWANDA BOROUGH 1ST WARD,Auditor General,,DEM,Michael Lamb,1,0,0,0,1
Bradford,TOWANDA BOROUGH 1ST WARD,Auditor General,,DEM,Tracie Fountain,1,0,2,0,3
Bradford,TOWANDA BOROUGH 1ST WARD,Auditor General,,DEM,Rose Rosie Marie Davis,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,Auditor General,,DEM,Nina Ahmad,2,0,1,0,3
Bradford,TOWANDA BOROUGH 1ST WARD,Auditor General,,DEM,Christina M. Hartman,4,0,1,0,5
Bradford,TOWANDA BOROUGH 1ST WARD,Auditor General,,DEM,Timothy Defoor,0,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,TOWANDA BOROUGH 2ND WARD,Auditor General,,DEM,H. Scott Conklin,5,0,3,0,8
Bradford,TOWANDA BOROUGH 2ND WARD,Auditor General,,DEM,Michael Lamb,4,0,1,0,5
Bradford,TOWANDA BOROUGH 2ND WARD,Auditor General,,DEM,Tracie Fountain,5,0,2,0,7
Bradford,TOWANDA BOROUGH 2ND WARD,Auditor General,,DEM,Rose Rosie Marie Davis,2,0,6,0,8
Bradford,TOWANDA BOROUGH 2ND WARD,Auditor General,,DEM,Nina Ahmad,1,0,6,1,8
Bradford,TOWANDA BOROUGH 2ND WARD,Auditor General,,DEM,Christina M. Hartman,6,1,3,0,10
Bradford,TOWANDA BOROUGH 2ND WARD,Auditor General,,DEM,Timothy Defoor,0,0,0,0,0
Bradford,TOWANDA BOROUGH 2ND WARD,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,TOWANDA BOROUGH 3RD WARD,Auditor General,,DEM,H. Scott Conklin,3,1,7,1,12
Bradford,TOWANDA BOROUGH 3RD WARD,Auditor General,,DEM,Michael Lamb,6,0,6,1,13
Bradford,TOWANDA BOROUGH 3RD WARD,Auditor General,,DEM,Tracie Fountain,4,0,1,0,5
Bradford,TOWANDA BOROUGH 3RD WARD,Auditor General,,DEM,Rose Rosie Marie Davis,3,4,7,0,14
Bradford,TOWANDA BOROUGH 3RD WARD,Auditor General,,DEM,Nina Ahmad,6,0,6,0,12
Bradford,TOWANDA BOROUGH 3RD WARD,Auditor General,,DEM,Christina M. Hartman,4,4,8,1,17
Bradford,TOWANDA BOROUGH 3RD WARD,Auditor General,,DEM,Timothy Defoor,0,0,0,0,0
Bradford,TOWANDA BOROUGH 3RD WARD,Auditor General,,DEM,Write-In,0,0,1,0,1
Bradford,TOWANDA TOWNSHIP,Auditor General,,DEM,H. Scott Conklin,4,1,3,0,8
Bradford,TOWANDA TOWNSHIP,Auditor General,,DEM,Michael Lamb,3,3,1,1,8
Bradford,TOWANDA TOWNSHIP,Auditor General,,DEM,Tracie Fountain,0,2,2,0,4
Bradford,TOWANDA TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,2,0,2,1,5
Bradford,TOWANDA TOWNSHIP,Auditor General,,DEM,Nina Ahmad,7,0,1,0,8
Bradford,TOWANDA TOWNSHIP,Auditor General,,DEM,Christina M. Hartman,3,0,4,0,7
Bradford,TOWANDA TOWNSHIP,Auditor General,,DEM,Timothy Defoor,0,0,0,0,0
Bradford,TOWANDA TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,Auditor General,,DEM,H. Scott Conklin,2,1,5,0,8
Bradford,NORTH TOWANDA TOWNSHIP,Auditor General,,DEM,Michael Lamb,3,1,4,0,8
Bradford,NORTH TOWANDA TOWNSHIP,Auditor General,,DEM,Tracie Fountain,1,1,2,0,4
Bradford,NORTH TOWANDA TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,3,1,3,0,7
Bradford,NORTH TOWANDA TOWNSHIP,Auditor General,,DEM,Nina Ahmad,4,0,6,0,10
Bradford,NORTH TOWANDA TOWNSHIP,Auditor General,,DEM,Christina M. Hartman,2,0,8,0,10
Bradford,NORTH TOWANDA TOWNSHIP,Auditor General,,DEM,Timothy Defoor,0,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,TROY BOROUGH,Auditor General,,DEM,H. Scott Conklin,9,1,3,3,16
Bradford,TROY BOROUGH,Auditor General,,DEM,Michael Lamb,3,1,5,0,9
Bradford,TROY BOROUGH,Auditor General,,DEM,Tracie Fountain,0,0,1,0,1
Bradford,TROY BOROUGH,Auditor General,,DEM,Rose Rosie Marie Davis,7,0,2,0,9
Bradford,TROY BOROUGH,Auditor General,,DEM,Nina Ahmad,4,0,7,0,11
Bradford,TROY BOROUGH,Auditor General,,DEM,Christina M. Hartman,10,0,6,0,16
Bradford,TROY BOROUGH,Auditor General,,DEM,Timothy Defoor,0,0,0,0,0
Bradford,TROY BOROUGH,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,TROY TOWNSHIP,Auditor General,,DEM,H. Scott Conklin,5,3,4,1,13
Bradford,TROY TOWNSHIP,Auditor General,,DEM,Michael Lamb,9,0,5,0,14
Bradford,TROY TOWNSHIP,Auditor General,,DEM,Tracie Fountain,1,1,4,0,6
Bradford,TROY TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,0,0,3,0,3
Bradford,TROY TOWNSHIP,Auditor General,,DEM,Nina Ahmad,7,0,5,1,13
Bradford,TROY TOWNSHIP,Auditor General,,DEM,Christina M. Hartman,4,1,5,0,10
Bradford,TROY TOWNSHIP,Auditor General,,DEM,Timothy Defoor,0,0,0,0,0
Bradford,TROY TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,Auditor General,,DEM,H. Scott Conklin,2,1,0,0,3
Bradford,TUSCARORA TOWNSHIP,Auditor General,,DEM,Michael Lamb,7,0,4,0,11
Bradford,TUSCARORA TOWNSHIP,Auditor General,,DEM,Tracie Fountain,4,1,3,0,8
Bradford,TUSCARORA TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,5,1,1,0,7
Bradford,TUSCARORA TOWNSHIP,Auditor General,,DEM,Nina Ahmad,2,0,4,0,6
Bradford,TUSCARORA TOWNSHIP,Auditor General,,DEM,Christina M. Hartman,3,0,10,0,13
Bradford,TUSCARORA TOWNSHIP,Auditor General,,DEM,Timothy Defoor,0,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,ULSTER TOWNSHIP,Auditor General,,DEM,H. Scott Conklin,1,0,5,0,6
Bradford,ULSTER TOWNSHIP,Auditor General,,DEM,Michael Lamb,7,0,3,0,10
Bradford,ULSTER TOWNSHIP,Auditor General,,DEM,Tracie Fountain,1,1,2,0,4
Bradford,ULSTER TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,0,0,1,0,1
Bradford,ULSTER TOWNSHIP,Auditor General,,DEM,Nina Ahmad,3,2,3,0,8
Bradford,ULSTER TOWNSHIP,Auditor General,,DEM,Christina M. Hartman,10,0,7,0,17
Bradford,ULSTER TOWNSHIP,Auditor General,,DEM,Timothy Defoor,1,0,0,0,1
Bradford,ULSTER TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,WARREN TOWNSHIP,Auditor General,,DEM,H. Scott Conklin,4,1,3,0,8
Bradford,WARREN TOWNSHIP,Auditor General,,DEM,Michael Lamb,5,0,0,0,5
Bradford,WARREN TOWNSHIP,Auditor General,,DEM,Tracie Fountain,1,0,1,0,2
Bradford,WARREN TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,4,1,6
Bradford,WARREN TOWNSHIP,Auditor General,,DEM,Nina Ahmad,5,0,4,1,10
Bradford,WARREN TOWNSHIP,Auditor General,,DEM,Christina M. Hartman,3,1,5,0,9
Bradford,WARREN TOWNSHIP,Auditor General,,DEM,Timothy Defoor,0,0,0,0,0
Bradford,WARREN TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,WELLS TOWNSHIP,Auditor General,,DEM,H. Scott Conklin,3,0,1,0,4
Bradford,WELLS TOWNSHIP,Auditor General,,DEM,Michael Lamb,4,0,3,0,7
Bradford,WELLS TOWNSHIP,Auditor General,,DEM,Tracie Fountain,2,0,5,0,7
Bradford,WELLS TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,0,0,1,0,1
Bradford,WELLS TOWNSHIP,Auditor General,,DEM,Nina Ahmad,3,1,1,0,5
Bradford,WELLS TOWNSHIP,Auditor General,,DEM,Christina M. Hartman,5,2,4,0,11
Bradford,WELLS TOWNSHIP,Auditor General,,DEM,Timothy Defoor,0,0,0,0,0
Bradford,WELLS TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,WILMOT TOWNSHIP,Auditor General,,DEM,H. Scott Conklin,4,0,4,0,8
Bradford,WILMOT TOWNSHIP,Auditor General,,DEM,Michael Lamb,2,3,2,1,8
Bradford,WILMOT TOWNSHIP,Auditor General,,DEM,Tracie Fountain,0,3,2,1,6
Bradford,WILMOT TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,1,1,3,0,5
Bradford,WILMOT TOWNSHIP,Auditor General,,DEM,Nina Ahmad,7,2,8,1,18
Bradford,WILMOT TOWNSHIP,Auditor General,,DEM,Christina M. Hartman,4,0,2,0,6
Bradford,WILMOT TOWNSHIP,Auditor General,,DEM,Timothy Defoor,0,0,0,0,0
Bradford,WILMOT TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,Auditor General,,DEM,H. Scott Conklin,0,1,1,0,2
Bradford,WINDHAM TOWNSHIP,Auditor General,,DEM,Michael Lamb,2,0,2,1,5
Bradford,WINDHAM TOWNSHIP,Auditor General,,DEM,Tracie Fountain,0,2,1,0,3
Bradford,WINDHAM TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,0,1,3,0,4
Bradford,WINDHAM TOWNSHIP,Auditor General,,DEM,Nina Ahmad,3,1,3,0,7
Bradford,WINDHAM TOWNSHIP,Auditor General,,DEM,Christina M. Hartman,5,0,4,1,10
Bradford,WINDHAM TOWNSHIP,Auditor General,,DEM,Timothy Defoor,0,0,0,0,0
Bradford,WINDHAM TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,WYALUSING BOROUGH,Auditor General,,DEM,H. Scott Conklin,5,0,4,0,9
Bradford,WYALUSING BOROUGH,Auditor General,,DEM,Michael Lamb,5,0,2,0,7
Bradford,WYALUSING BOROUGH,Auditor General,,DEM,Tracie Fountain,1,0,1,0,2
Bradford,WYALUSING BOROUGH,Auditor General,,DEM,Rose Rosie Marie Davis,3,1,1,0,5
Bradford,WYALUSING BOROUGH,Auditor General,,DEM,Nina Ahmad,5,1,3,1,10
Bradford,WYALUSING BOROUGH,Auditor General,,DEM,Christina M. Hartman,7,0,2,1,10
Bradford,WYALUSING BOROUGH,Auditor General,,DEM,Timothy Defoor,0,0,0,0,0
Bradford,WYALUSING BOROUGH,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,WYALUSING TOWNSHIP,Auditor General,,DEM,H. Scott Conklin,5,0,4,0,9
Bradford,WYALUSING TOWNSHIP,Auditor General,,DEM,Michael Lamb,3,1,4,0,8
Bradford,WYALUSING TOWNSHIP,Auditor General,,DEM,Tracie Fountain,1,1,1,0,3
Bradford,WYALUSING TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,3,0,0,0,3
Bradford,WYALUSING TOWNSHIP,Auditor General,,DEM,Nina Ahmad,6,1,4,0,11
Bradford,WYALUSING TOWNSHIP,Auditor General,,DEM,Christina M. Hartman,4,3,9,0,16
Bradford,WYALUSING TOWNSHIP,Auditor General,,DEM,Timothy Defoor,0,0,0,0,0
Bradford,WYALUSING TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,WYSOX TOWNSHIP,Auditor General,,DEM,H. Scott Conklin,6,0,2,0,8
Bradford,WYSOX TOWNSHIP,Auditor General,,DEM,Michael Lamb,5,3,9,0,17
Bradford,WYSOX TOWNSHIP,Auditor General,,DEM,Tracie Fountain,2,0,4,0,6
Bradford,WYSOX TOWNSHIP,Auditor General,,DEM,Rose Rosie Marie Davis,5,0,4,0,9
Bradford,WYSOX TOWNSHIP,Auditor General,,DEM,Nina Ahmad,4,0,2,1,7
Bradford,WYSOX TOWNSHIP,Auditor General,,DEM,Christina M. Hartman,2,3,13,0,18
Bradford,WYSOX TOWNSHIP,Auditor General,,DEM,Timothy Defoor,1,0,0,0,1
Bradford,WYSOX TOWNSHIP,Auditor General,,DEM,Write-In,0,0,0,0,0
Bradford,ALBA BOROUGH,State Treasurer,,DEM,Joseph Torsella,3,0,2,0,5
Bradford,ALBA BOROUGH,State Treasurer,,DEM,Stacy L. Garrity,0,0,0,0,0
Bradford,ALBA BOROUGH,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,ALBA BOROUGH,U.S. House,12,DEM,Lee Griffin,3,0,2,0,5
Bradford,ALBA BOROUGH,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,ALBA BOROUGH,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,ALBANY TOWNSHIP,State Treasurer,,DEM,Joseph Torsella,15,3,20,5,43
Bradford,ALBANY TOWNSHIP,State Treasurer,,DEM,Stacy L. Garrity,1,0,0,0,1
Bradford,ALBANY TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,ALBANY TOWNSHIP,U.S. House,12,DEM,Lee Griffin,17,3,18,5,43
Bradford,ALBANY TOWNSHIP,U.S. House,12,DEM,Fred Keller,1,0,0,0,1
Bradford,ALBANY TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,State Treasurer,,DEM,Joseph Torsella,3,0,1,2,6
Bradford,ARMENIA TOWNSHIP,State Treasurer,,DEM,Stacy L. Garrity,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,U.S. House,12,DEM,Lee Griffin,2,0,2,1,5
Bradford,ARMENIA TOWNSHIP,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,ARMENIA TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,ASYLUM TOWNSHIP,State Treasurer,,DEM,Joseph Torsella,16,1,24,0,41
Bradford,ASYLUM TOWNSHIP,State Treasurer,,DEM,Stacy L. Garrity,0,0,2,0,2
Bradford,ASYLUM TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,ASYLUM TOWNSHIP,U.S. House,12,DEM,Lee Griffin,16,1,25,0,42
Bradford,ASYLUM TOWNSHIP,U.S. House,12,DEM,Fred Keller,0,0,1,0,1
Bradford,ASYLUM TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,State Treasurer,,DEM,Joseph Torsella,21,1,20,1,43
Bradford,ATHENS BOROUGH 1ST WARD,State Treasurer,,DEM,Stacy L. Garrity,1,0,0,0,1
Bradford,ATHENS BOROUGH 1ST WARD,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,U.S. House,12,DEM,Lee Griffin,22,1,19,1,43
Bradford,ATHENS BOROUGH 1ST WARD,U.S. House,12,DEM,Fred Keller,0,0,1,0,1
Bradford,ATHENS BOROUGH 1ST WARD,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,State Treasurer,,DEM,Joseph Torsella,19,1,11,1,32
Bradford,ATHENS BOROUGH 2ND WARD,State Treasurer,,DEM,Stacy L. Garrity,0,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,U.S. House,12,DEM,Lee Griffin,20,0,9,1,30
Bradford,ATHENS BOROUGH 2ND WARD,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,State Treasurer,,DEM,Joseph Torsella,28,1,20,1,50
Bradford,ATHENS BOROUGH 3RD WARD,State Treasurer,,DEM,Stacy L. Garrity,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,U.S. House,12,DEM,Lee Griffin,26,1,20,1,48
Bradford,ATHENS BOROUGH 3RD WARD,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,State Treasurer,,DEM,Joseph Torsella,36,3,17,6,62
Bradford,ATHENS BOROUGH 4TH WARD,State Treasurer,,DEM,Stacy L. Garrity,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,U.S. House,12,DEM,Lee Griffin,35,3,17,5,60
Bradford,ATHENS BOROUGH 4TH WARD,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,State Treasurer,,DEM,Joseph Torsella,38,8,40,4,90
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,State Treasurer,,DEM,Stacy L. Garrity,1,0,1,0,2
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,U.S. House,12,DEM,Lee Griffin,38,9,42,4,93
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,U.S. House,12,DEM,Write-In,1,0,0,0,1
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,State Treasurer,,DEM,Joseph Torsella,49,23,86,8,166
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,State Treasurer,,DEM,Stacy L. Garrity,0,0,1,0,1
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,U.S. House,12,DEM,Lee Griffin,49,23,89,8,169
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,U.S. House,12,DEM,Write-In,1,0,0,0,1
Bradford,BURLINGTON BOROUGH,State Treasurer,,DEM,Joseph Torsella,3,0,2,0,5
Bradford,BURLINGTON BOROUGH,State Treasurer,,DEM,Stacy L. Garrity,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,U.S. House,12,DEM,Lee Griffin,4,0,2,0,6
Bradford,BURLINGTON BOROUGH,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,BURLINGTON BOROUGH,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,BURLINGTON TOWNSHIP,State Treasurer,,DEM,Joseph Torsella,12,0,18,0,30
Bradford,BURLINGTON TOWNSHIP,State Treasurer,,DEM,Stacy L. Garrity,0,0,0,0,0
Bradford,BURLINGTON TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,BURLINGTON TOWNSHIP,U.S. House,12,DEM,Lee Griffin,11,0,18,0,29
Bradford,BURLINGTON TOWNSHIP,U.S. House,12,DEM,Fred Keller,1,0,0,0,1
Bradford,BURLINGTON TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,WEST BURLINGTON TOWNSHIP,State Treasurer,,DEM,Joseph Torsella,13,2,2,2,19
Bradford,WEST BURLINGTON TOWNSHIP,State Treasurer,,DEM,Stacy L. Garrity,2,0,0,0,2
Bradford,WEST BURLINGTON TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,WEST BURLINGTON TOWNSHIP,U.S. House,12,DEM,Lee Griffin,13,2,2,2,19
Bradford,WEST BURLINGTON TOWNSHIP,U.S. House,12,DEM,Fred Keller,1,0,0,0,1
Bradford,WEST BURLINGTON TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,CANTON BOROUGH,State Treasurer,,DEM,Joseph Torsella,31,8,18,3,60
Bradford,CANTON BOROUGH,State Treasurer,,DEM,Stacy L. Garrity,2,0,0,0,2
Bradford,CANTON BOROUGH,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,CANTON BOROUGH,U.S. House,12,DEM,Lee Griffin,34,8,19,3,64
Bradford,CANTON BOROUGH,U.S. House,12,DEM,Fred Keller,2,0,0,0,2
Bradford,CANTON BOROUGH,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,CANTON TOWNSHIP,State Treasurer,,DEM,Joseph Torsella,28,1,17,3,49
Bradford,CANTON TOWNSHIP,State Treasurer,,DEM,Stacy L. Garrity,1,0,1,0,2
Bradford,CANTON TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,1,0,1
Bradford,CANTON TOWNSHIP,U.S. House,12,DEM,Lee Griffin,27,1,17,2,47
Bradford,CANTON TOWNSHIP,U.S. House,12,DEM,Fred Keller,1,0,1,0,2
Bradford,CANTON TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,State Treasurer,,DEM,Joseph Torsella,30,6,10,4,50
Bradford,COLUMBIA TOWNSHIP,State Treasurer,,DEM,Stacy L. Garrity,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,U.S. House,12,DEM,Lee Griffin,25,7,10,4,46
Bradford,COLUMBIA TOWNSHIP,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,State Treasurer,,DEM,Joseph Torsella,7,0,3,0,10
Bradford,FRANKLIN TOWNSHIP,State Treasurer,,DEM,Stacy L. Garrity,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,U.S. House,12,DEM,Lee Griffin,7,0,3,0,10
Bradford,FRANKLIN TOWNSHIP,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,FRANKLIN TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,State Treasurer,,DEM,Joseph Torsella,16,2,8,2,28
Bradford,GRANVILLE TOWNSHIP,State Treasurer,,DEM,Stacy L. Garrity,0,0,2,0,2
Bradford,GRANVILLE TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,U.S. House,12,DEM,Lee Griffin,16,3,8,2,29
Bradford,GRANVILLE TOWNSHIP,U.S. House,12,DEM,Fred Keller,0,0,2,0,2
Bradford,GRANVILLE TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,State Treasurer,,DEM,Joseph Torsella,20,3,4,3,30
Bradford,HERRICK TOWNSHIP,State Treasurer,,DEM,Stacy L. Garrity,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,U.S. House,12,DEM,Lee Griffin,19,3,4,3,29
Bradford,HERRICK TOWNSHIP,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,HERRICK TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,State Treasurer,,DEM,Joseph Torsella,2,0,4,0,6
Bradford,LERAYSVILLE BOROUGH,State Treasurer,,DEM,Stacy L. Garrity,1,0,0,0,1
Bradford,LERAYSVILLE BOROUGH,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,U.S. House,12,DEM,Lee Griffin,3,0,4,0,7
Bradford,LERAYSVILLE BOROUGH,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,LEROY TOWNSHIP,State Treasurer,,DEM,Joseph Torsella,19,2,8,2,31
Bradford,LEROY TOWNSHIP,State Treasurer,,DEM,Stacy L. Garrity,0,1,0,0,1
Bradford,LEROY TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,LEROY TOWNSHIP,U.S. House,12,DEM,Lee Griffin,19,2,8,2,31
Bradford,LEROY TOWNSHIP,U.S. House,12,DEM,Fred Keller,0,1,0,0,1
Bradford,LEROY TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,State Treasurer,,DEM,Joseph Torsella,27,4,18,1,50
Bradford,LITCHFIELD TOWNSHIP,State Treasurer,,DEM,Stacy L. Garrity,2,0,0,0,2
Bradford,LITCHFIELD TOWNSHIP,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,U.S. House,12,DEM,Lee Griffin,26,5,19,1,51
Bradford,LITCHFIELD TOWNSHIP,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,MONROE BOROUGH,State Treasurer,,DEM,Joseph Torsella,8,2,11,0,21
Bradford,MONROE BOROUGH,State Treasurer,,DEM,Stacy L. Garrity,0,0,0,0,0
Bradford,MONROE BOROUGH,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,MONROE BOROUGH,U.S. House,12,DEM,Lee Griffin,7,2,12,0,21
Bradford,MONROE BOROUGH,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,MONROE BOROUGH,U.S. House,12,DEM,Write-In,0,0,0,0,0
Bradford,MONROE TOWNSHIP,State Treasurer,,DEM,Joseph Torsella,19,6,12,1,38
Bradford,MONROE TOWNSHIP,State Treasurer,,DEM,Stacy L. Garrity,2,0,0,0,2
Bradford,MONROE TOWNSHIP,State Treasurer,,DEM,Write-In,0,1,0,0,1
Bradford,MONROE TOWNSHIP,U.S. House,12,DEM,Lee Griffin,19,6,12,1,38
Bradford,MONROE TOWNSHIP,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
Bradford,MONROE TOWNSHIP,U.S. House,12,DEM,Write-In,2,0,0,0,2
Bradford,NEW ALBANY BOROUGH,State Treasurer,,DEM,Joseph Torsella,7,0,3,0,10
Bradford,NEW ALBANY BOROUGH,State Treasurer,,DEM,Stacy L. Garrity,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,State Treasurer,,DEM,Write-In,0,0,0,0,0
Bradford,NEW ALBANY BOROUGH,U.S. House,12,DEM,Lee Griffin,7,0,3,0,10
Bradford,NEW ALBANY BOROUGH,U.S. House,12,DEM,Fred Keller,0,0,0,0,0
