    county,precinct,office,district,party,candidate,election_day,mail_in,provisional,military,votes
    Cumberland,NEW CUMBERLAND 2-1,Auditor General,,REP,Write-In,0,2,0,0,2
    Cumberland,NEW CUMBERLAND 2-1,State Treasurer,,REP,Stacy L Garrity,145,52,1,0,198
    Cumberland,NEW CUMBERLAND 2-1,State Treasurer,,REP,Write-In,0,2,0,0,2
    Cumberland,NEW CUMBERLAND 2-1,U.S. House,10,REP,Scott Perry,144,49,1,0,194
    Cumberland,NEW CUMBERLAND 2-1,U.S. House,10,REP,Write-In,3,9,0,0,12
    Cumberland,NEW CUMBERLAND 2-1,State Senate,31,REP,Mike Regan,143,52,1,0,196
    Cumberland,NEW CUMBERLAND 2-1,State Senate,31,REP,Write-In,1,5,0,0,6
    Cumberland,NEW CUMBERLAND 2-1,General Assembly,88,REP,Sheryl M Delozier,146,60,2,0,208
    Cumberland,NEW CUMBERLAND 2-1,General Assembly,88,REP,Write-In,1,1,0,0,2
    Cumberland,NEW CUMBERLAND 2-2,Registered Voters,,,,,,,,1308
    Cumberland,NEW CUMBERLAND 2-2,Registered Voters,,REP,,,,,,676
    Cumberland,NEW CUMBERLAND 2-2,Ballots Cast,,,,229,295,7,0,531
    Cumberland,NEW CUMBERLAND 2-2,Ballots Cast,,REP,,168,110,4,0,282
    Cumberland,NEW CUMBERLAND 2-2,President,,REP,Donald J Trump,146,67,3,0,216
    Cumberland,NEW CUMBERLAND 2-2,President,,REP,Roque Rocky De La Fuente,6,3,0,0,9
    Cumberland,NEW CUMBERLAND 2-2,President,,REP,Bill Weld,11,11,0,0,22
    Cumberland,NEW CUMBERLAND 2-2,President,,REP,Write-In,1,15,0,0,16
    Cumberland,NEW CUMBERLAND 2-2,Attorney General,,REP,Heather Heidelbaugh,160,93,3,0,256
    Cumberland,NEW CUMBERLAND 2-2,Attorney General,,REP,Write-In,0,3,0,0,3
    Cumberland,NEW CUMBERLAND 2-2,Auditor General,,REP,Timothy Defoor,157,96,3,0,256
    Cumberland,NEW CUMBERLAND 2-2,Auditor General,,REP,Write-In,0,2,0,0,2
    Cumberland,NEW CUMBERLAND 2-2,State Treasurer,,REP,Stacy L Garrity,155,95,3,0,253
    Cumberland,NEW CUMBERLAND 2-2,State Treasurer,,REP,Write-In,0,5,0,0,5
    Cumberland,NEW CUMBERLAND 2-2,U.S. House,10,REP,Scott Perry,157,96,4,0,257
    Cumberland,NEW CUMBERLAND 2-2,U.S. House,10,REP,Write-In,1,7,0,0,8
    Cumberland,NEW CUMBERLAND 2-2,State Senate,31,REP,Mike Regan,160,98,4,0,262
    Cumberland,NEW CUMBERLAND 2-2,State Senate,31,REP,Write-In,1,3,0,0,4
    Cumberland,NEW CUMBERLAND 2-2,General Assembly,88,REP,Sheryl M Delozier,157,107,4,0,268
    Cumberland,NEW CUMBERLAND 2-2,General Assembly,88,REP,Write-In,2,0,0,0,2
    Cumberland,NEW CUMBERLAND 2-3,Registered Voters,,,,,,,,984
    Cumberland,NEW CUMBERLAND 2-3,Registered Voters,,REP,,,,,,465
    Cumberland,NEW CUMBERLAND 2-3,Ballots Cast,,,,182,219,10,0,411
    Cumberland,NEW CUMBERLAND 2-3,Ballots Cast,,REP,,128,86,5,0,219
    Cumberland,NEW CUMBERLAND 2-3,President,,REP,Donald J Trump,116,54,5,0,175
    Cumberland,NEW CUMBERLAND 2-3,President,,REP,Roque Rocky De La Fuente,1,3,0,0,4
    Cumberland,NEW CUMBERLAND 2-3,President,,REP,Bill Weld,7,18,0,0,25
    Cumberland,NEW CUMBERLAND 2-3,President,,REP,Write-In,1,3,0,0,4
    Cumberland,NEW CUMBERLAND 2-3,Attorney General,,REP,Heather Heidelbaugh,108,71,5,0,184
    Cumberland,NEW CUMBERLAND 2-3,Attorney General,,REP,Write-In,0,0,0,0,0
    Cumberland,NEW CUMBERLAND 2-3,Auditor General,,REP,Timothy Defoor,113,70,5,0,188
    Cumberland,NEW CUMBERLAND 2-3,Auditor General,,REP,Write-In,0,0,0,0,0
    Cumberland,NEW CUMBERLAND 2-3,State Treasurer,,REP,Stacy L Garrity,111,70,5,0,186
    Cumberland,NEW CUMBERLAND 2-3,State Treasurer,,REP,Write-In,0,0,0,0,0
    Cumberland,NEW CUMBERLAND 2-3,U.S. House,10,REP,Scott Perry,124,74,5,0,203
    Cumberland,NEW CUMBERLAND 2-3,U.S. House,10,REP,Write-In,1,2,0,0,3
    Cumberland,NEW CUMBERLAND 2-3,State Senate,31,REP,Mike Regan,123,74,5,0,202
    Cumberland,NEW CUMBERLAND 2-3,State Senate,31,REP,Write-In,0,1,0,0,1
    Cumberland,NEW CUMBERLAND 2-3,General Assembly,88,REP,Sheryl M Delozier,125,77,5,0,207
    Cumberland,NEW CUMBERLAND 2-3,General Assembly,88,REP,Write-In,0,1,0,0,1
    Cumberland,NEWBURG,Registered Voters,,,,,,,,209
    Cumberland,NEWBURG,Registered Voters,,REP,,,,,,130
    Cumberland,NEWBURG,Ballots Cast,,,,58,12,0,0,70
    Cumberland,NEWBURG,Ballots Cast,,REP,,50,8,0,0,58
    Cumberland,NEWBURG,President,,REP,Donald J Trump,49,8,0,0,57
    Cumberland,NEWBURG,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
    Cumberland,NEWBURG,President,,REP,Bill Weld,0,0,0,0,0
    Cumberland,NEWBURG,President,,REP,Write-In,0,0,0,0,0
    Cumberland,NEWBURG,Attorney General,,REP,Heather Heidelbaugh,45,7,0,0,52
    Cumberland,NEWBURG,Attorney General,,REP,Write-In,0,0,0,0,0
    Cumberland,NEWBURG,Auditor General,,REP,Timothy Defoor,45,7,0,0,52
    Cumberland,NEWBURG,Auditor General,,REP,Write-In,0,0,0,0,0
    Cumberland,NEWBURG,State Treasurer,,REP,Stacy L Garrity,44,7,0,0,51
    Cumberland,NEWBURG,State Treasurer,,REP,Write-In,0,0,0,0,0
    Cumberland,NEWBURG,U.S. House,13,REP,John Joyce,46,7,0,0,53
    Cumberland,NEWBURG,U.S. House,13,REP,Write-In,0,0,0,0,0
    Cumberland,NEWBURG,General Assembly,86,REP,Jed Nessinger,28,0,0,0,28
    Cumberland,NEWBURG,General Assembly,86,REP,William Bill Benner,4,2,0,0,6
    Cumberland,NEWBURG,General Assembly,86,REP,Perry Stambaugh,16,6,0,0,22
    Cumberland,NEWBURG,General Assembly,86,REP,Write-In,1,0,0,0,1
    Cumberland,NEWVILLE NORTH,Registered Voters,,,,,,,,447
    Cumberland,NEWVILLE NORTH,Registered Voters,,REP,,,,,,236
    Cumberland,NEWVILLE NORTH,Ballots Cast,,,,75,34,1,0,110
    Cumberland,NEWVILLE NORTH,Ballots Cast,,REP,,61,13,1,0,75
    Cumberland,NEWVILLE NORTH,President,,REP,Donald J Trump,58,9,1,0,68
    Cumberland,NEWVILLE NORTH,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
    Cumberland,NEWVILLE NORTH,President,,REP,Bill Weld,1,4,0,0,5
    Cumberland,NEWVILLE NORTH,President,,REP,Write-In,0,0,0,0,0
    Cumberland,NEWVILLE NORTH,Attorney General,,REP,Heather Heidelbaugh,50,12,1,0,63
    Cumberland,NEWVILLE NORTH,Attorney General,,REP,Write-In,0,0,0,0,0
    Cumberland,NEWVILLE NORTH,Auditor General,,REP,Timothy Defoor,50,12,1,0,63
    Cumberland,NEWVILLE NORTH,Auditor General,,REP,Write-In,0,0,0,0,0
    Cumberland,NEWVILLE NORTH,State Treasurer,,REP,Stacy L Garrity,50,12,1,0,63
    Cumberland,NEWVILLE NORTH,State Treasurer,,REP,Write-In,0,0,0,0,0
    Cumberland,NEWVILLE NORTH,U.S. House,13,REP,John Joyce,50,11,1,0,62
    Cumberland,NEWVILLE NORTH,U.S. House,13,REP,Write-In,0,0,0,0,0
    Cumberland,NEWVILLE NORTH,General Assembly,199,REP,Barbara Gleim,57,10,1,0,68
    Cumberland,NEWVILLE NORTH,General Assembly,199,REP,Write-In,0,2,0,0,2
    Cumberland,NEWVILLE SOUTH,Registered Voters,,,,,,,,351
    Cumberland,NEWVILLE SOUTH,Registered Voters,,REP,,,,,,180
    Cumberland,NEWVILLE SOUTH,Ballots Cast,,,,61,46,4,0,111
    Cumberland,NEWVILLE SOUTH,Ballots Cast,,REP,,43,16,4,0,63
    Cumberland,NEWVILLE SOUTH,President,,REP,Donald J Trump,41,13,4,0,58
    Cumberland,NEWVILLE SOUTH,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
    Cumberland,NEWVILLE SOUTH,President,,REP,Bill Weld,0,2,0,0,2
    Cumberland,NEWVILLE SOUTH,President,,REP,Write-In,0,0,0,0,0
    Cumberland,NEWVILLE SOUTH,Attorney General,,REP,Heather Heidelbaugh,38,14,4,0,56
    Cumberland,NEWVILLE SOUTH,Attorney General,,REP,Write-In,0,0,0,0,0
    Cumberland,NEWVILLE SOUTH,Auditor General,,REP,Timothy Defoor,37,14,4,0,55
    Cumberland,NEWVILLE SOUTH,Auditor General,,REP,Write-In,0,0,0,0,0
    Cumberland,NEWVILLE SOUTH,State Treasurer,,REP,Stacy L Garrity,39,14,4,0,57
    Cumberland,NEWVILLE SOUTH,State Treasurer,,REP,Write-In,0,0,0,0,0
    Cumberland,NEWVILLE SOUTH,U.S. House,13,REP,John Joyce,38,14,4,0,56
    Cumberland,NEWVILLE SOUTH,U.S. House,13,REP,Write-In,0,0,0,0,0
    Cumberland,NEWVILLE SOUTH,General Assembly,199,REP,Barbara Gleim,37,15,4,0,56
    Cumberland,NEWVILLE SOUTH,General Assembly,199,REP,Write-In,0,0,0,0,0
    Cumberland,NORTH MIDDLETON 1,Registered Voters,,,,,,,,2912
    Cumberland,NORTH MIDDLETON 1,Registered Voters,,REP,,,,,,1465
    Cumberland,NORTH MIDDLETON 1,Ballots Cast,,,,403,391,9,1,804
    Cumberland,NORTH MIDDLETON 1,Ballots Cast,,REP,,308,160,5,1,474
    Cumberland,NORTH MIDDLETON 1,President,,REP,Donald J Trump,279,125,5,1,410
    Cumberland,NORTH MIDDLETON 1,President,,REP,Roque Rocky De La Fuente,3,4,0,0,7
    Cumberland,NORTH MIDDLETON 1,President,,REP,Bill Weld,8,13,0,0,21
    Cumberland,NORTH MIDDLETON 1,President,,REP,Write-In,10,10,0,0,20
    Cumberland,NORTH MIDDLETON 1,Attorney General,,REP,Heather Heidelbaugh,277,145,4,0,426
    Cumberland,NORTH MIDDLETON 1,Attorney General,,REP,Write-In,2,2,0,0,4
    Cumberland,NORTH MIDDLETON 1,Auditor General,,REP,Timothy Defoor,275,145,4,0,424
    Cumberland,NORTH MIDDLETON 1,Auditor General,,REP,Write-In,1,0,0,0,1
    Cumberland,NORTH MIDDLETON 1,State Treasurer,,REP,Stacy L Garrity,278,148,4,0,430
    Cumberland,NORTH MIDDLETON 1,State Treasurer,,REP,Write-In,1,1,0,0,2
    Cumberland,NORTH MIDDLETON 1,U.S. House,10,REP,Scott Perry,287,148,5,1,441
    Cumberland,NORTH MIDDLETON 1,U.S. House,10,REP,Write-In,2,3,0,0,5
    Cumberland,NORTH MIDDLETON 1,U.S. House,13,REP,John Joyce,0,0,0,0,0
    Cumberland,NORTH MIDDLETON 1,U.S. House,13,REP,Write-In,0,0,0,0,0
    Cumberland,NORTH MIDDLETON 1,General Assembly,199,REP,Barbara Gleim,286,151,5,0,442
    Cumberland,NORTH MIDDLETON 1,General Assembly,199,REP,Write-In,3,2,0,0,5
    Cumberland,NORTH MIDDLETON 2,Registered Voters,,,,,,,,1814
    Cumberland,NORTH MIDDLETON 2,Registered Voters,,REP,,,,,,907
    Cumberland,NORTH MIDDLETON 2,Ballots Cast,,,,294,284,5,1,584
    Cumberland,NORTH MIDDLETON 2,Ballots Cast,,REP,,208,113,0,0,321
    Cumberland,NORTH MIDDLETON 2,President,,REP,Donald J Trump,194,89,0,0,283
    Cumberland,NORTH MIDDLETON 2,President,,REP,Roque Rocky De La Fuente,4,7,0,0,11
    Cumberland,NORTH MIDDLETON 2,President,,REP,Bill Weld,5,11,0,0,16
    Cumberland,NORTH MIDDLETON 2,President,,REP,Write-In,1,4,0,0,5
    Cumberland,NORTH MIDDLETON 2,Attorney General,,REP,Heather Heidelbaugh,190,102,0,0,292
    Cumberland,NORTH MIDDLETON 2,Attorney General,,REP,Write-In,0,1,0,0,1
    Cumberland,NORTH MIDDLETON 2,Auditor General,,REP,Timothy Defoor,192,102,0,0,294
    Cumberland,NORTH MIDDLETON 2,Auditor General,,REP,Write-In,0,0,0,0,0
    Cumberland,NORTH MIDDLETON 2,State Treasurer,,REP,Stacy L Garrity,189,102,0,0,291
    Cumberland,NORTH MIDDLETON 2,State Treasurer,,REP,Write-In,0,2,0,0,2
    Cumberland,NORTH MIDDLETON 2,U.S. House,10,REP,Scott Perry,201,106,0,0,307
    Cumberland,NORTH MIDDLETON 2,U.S. House,10,REP,Write-In,0,2,0,0,2
    Cumberland,NORTH MIDDLETON 2,General Assembly,199,REP,Barbara Gleim,202,106,0,0,308
    Cumberland,NORTH MIDDLETON 2,General Assembly,199,REP,Write-In,0,1,0,0,1
    Cumberland,NORTH MIDDLETON 3,Registered Voters,,,,,,,,3591
    Cumberland,NORTH MIDDLETON 3,Registered Voters,,REP,,,,,,1918
    Cumberland,NORTH MIDDLETON 3,Ballots Cast,,,,546,672,5,0,1223
    Cumberland,NORTH MIDDLETON 3,Ballots Cast,,REP,,438,274,2,0,714
    Cumberland,NORTH MIDDLETON 3,President,,REP,Donald J Trump,395,204,1,0,600
    Cumberland,NORTH MIDDLETON 3,President,,REP,Roque Rocky De La Fuente,7,6,0,0,13
    Cumberland,NORTH MIDDLETON 3,President,,REP,Bill Weld,21,32,0,0,53
    Cumberland,NORTH MIDDLETON 3,President,,REP,Write-In,5,20,1,0,26
    Cumberland,NORTH MIDDLETON 3,Attorney General,,REP,Heather Heidelbaugh,390,240,2,0,632
    Cumberland,NORTH MIDDLETON 3,Attorney General,,REP,Write-In,1,5,0,0,6
    Cumberland,NORTH MIDDLETON 3,Auditor General,,REP,Timothy Defoor,389,243,2,0,634
    Cumberland,NORTH MIDDLETON 3,Auditor General,,REP,Write-In,1,1,0,0,2
    Cumberland,NORTH MIDDLETON 3,State Treasurer,,REP,Stacy L Garrity,392,240,2,0,634
    Cumberland,NORTH MIDDLETON 3,State Treasurer,,REP,Write-In,1,1,0,0,2
    Cumberland,NORTH MIDDLETON 3,U.S. House,10,REP,Scott Perry,176,141,0,0,317
    Cumberland,NORTH MIDDLETON 3,U.S. House,10,REP,Write-In,1,1,0,0,2
    Cumberland,NORTH MIDDLETON 3,U.S. House,13,REP,John Joyce,222,99,2,0,323
    Cumberland,NORTH MIDDLETON 3,U.S. House,13,REP,Write-In,0,3,0,0,3
    Cumberland,NORTH MIDDLETON 3,General Assembly,199,REP,Barbara Gleim,415,256,2,0,673
    Cumberland,NORTH MIDDLETON 3,General Assembly,199,REP,Write-In,2,6,0,0,8
    Cumberland,NORTH NEWTON,Registered Voters,,,,,,,,1363
    Cumberland,NORTH NEWTON,Registered Voters,,REP,,,,,,902
    Cumberland,NORTH NEWTON,Ballots Cast,,,,330,150,10,1,491
    Cumberland,NORTH NEWTON,Ballots Cast,,REP,,292,71,6,0,369
    Cumberland,NORTH NEWTON,President,,REP,Donald J Trump,281,59,6,0,346
    Cumberland,NORTH NEWTON,President,,REP,Roque Rocky De La Fuente,3,2,0,0,5
    Cumberland,NORTH NEWTON,President,,REP,Bill Weld,7,6,0,0,13
    Cumberland,NORTH NEWTON,President,,REP,Write-In,0,4,0,0,4
    Cumberland,NORTH NEWTON,Attorney General,,REP,Heather Heidelbaugh,275,61,6,0,342
    Cumberland,NORTH NEWTON,Attorney General,,REP,Write-In,0,0,0,0,0
    Cumberland,NORTH NEWTON,Auditor General,,REP,Timothy Defoor,277,62,6,0,345
    Cumberland,NORTH NEWTON,Auditor General,,REP,Write-In,0,0,0,0,0
    Cumberland,NORTH NEWTON,State Treasurer,,REP,Stacy L Garrity,276,65,5,0,346
    Cumberland,NORTH NEWTON,State Treasurer,,REP,Write-In,1,0,0,0,1
    Cumberland,NORTH NEWTON,U.S. House,13,REP,John Joyce,277,65,6,0,348
    Cumberland,NORTH NEWTON,U.S. House,13,REP,Write-In,2,1,0,0,3
    Cumberland,NORTH NEWTON,General Assembly,193,REP,Torren Ecker,278,63,5,0,346
    Cumberland,NORTH NEWTON,General Assembly,193,REP,Write-In,0,0,0,0,0
    Cumberland,PENN,Registered Voters,,,,,,,,1756
    Cumberland,PENN,Registered Voters,,REP,,,,,,1058
    Cumberland,PENN,Ballots Cast,,,,408,220,9,0,637
    Cumberland,PENN,Ballots Cast,,REP,,342,89,7,0,438
    Cumberland,PENN,President,,REP,Donald J Trump,328,80,6,0,414
    Cumberland,PENN,President,,REP,Roque Rocky De La Fuente,3,1,0,0,4
    Cumberland,PENN,President,,REP,Bill Weld,7,7,1,0,15
    Cumberland,PENN,President,,REP,Write-In,1,0,0,0,1
    Cumberland,PENN,Attorney General,,REP,Heather Heidelbaugh,300,83,7,0,390
    Cumberland,PENN,Attorney General,,REP,Write-In,2,1,0,0,3
    Cumberland,PENN,Auditor General,,REP,Timothy Defoor,303,83,7,0,393
    Cumberland,PENN,Auditor General,,REP,Write-In,1,1,0,0,2
    Cumberland,PENN,State Treasurer,,REP,Stacy L Garrity,305,84,7,0,396
    Cumberland,PENN,State Treasurer,,REP,Write-In,1,0,0,0,1
    Cumberland,PENN,U.S. House,13,REP,John Joyce,308,85,7,0,400
    Cumberland,PENN,U.S. House,13,REP,Write-In,1,0,0,0,1
    Cumberland,PENN,General Assembly,193,REP,Torren Ecker,305,84,7,0,396
    Cumberland,PENN,General Assembly,193,REP,Write-In,1,0,0,0,1
    Cumberland,SHIPPENSBURG EAST,Registered Voters,,,,,,,,1268
    Cumberland,SHIPPENSBURG EAST,Registered Voters,,REP,,,,,,555
    Cumberland,SHIPPENSBURG EAST,Ballots Cast,,,,200,144,7,0,351
    Cumberland,SHIPPENSBURG EAST,Ballots Cast,,REP,,139,43,6,0,188
    Cumberland,SHIPPENSBURG EAST,President,,REP,Donald J Trump,121,34,6,0,161
    Cumberland,SHIPPENSBURG EAST,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
    Cumberland,SHIPPENSBURG EAST,President,,REP,Bill Weld,10,5,0,0,15
    Cumberland,SHIPPENSBURG EAST,President,,REP,Write-In,5,4,0,0,9
    Cumberland,SHIPPENSBURG EAST,Attorney General,,REP,Heather Heidelbaugh,120,32,6,0,158
    Cumberland,SHIPPENSBURG EAST,Attorney General,,REP,Write-In,1,3,0,0,4
    Cumberland,SHIPPENSBURG EAST,Auditor General,,REP,Timothy Defoor,124,33,6,0,163
    Cumberland,SHIPPENSBURG EAST,Auditor General,,REP,Write-In,1,1,0,0,2
    Cumberland,SHIPPENSBURG EAST,State Treasurer,,REP,Stacy L Garrity,120,33,6,0,159
    Cumberland,SHIPPENSBURG EAST,State Treasurer,,REP,Write-In,1,1,0,0,2
    Cumberland,SHIPPENSBURG EAST,U.S. House,13,REP,John Joyce,124,32,6,0,162
    Cumberland,SHIPPENSBURG EAST,U.S. House,13,REP,Write-In,1,2,0,0,3
    Cumberland,SHIPPENSBURG EAST,State Senate,33,REP,Doug Mastriano,128,35,6,0,169
    Cumberland,SHIPPENSBURG EAST,State Senate,33,REP,Write-In,2,1,0,0,3
    Cumberland,SHIPPENSBURG EAST,General Assembly,86,REP,Jed Nessinger,40,3,0,0,43
    Cumberland,SHIPPENSBURG EAST,General Assembly,86,REP,William Bill Benner,23,9,2,0,34
    Cumberland,SHIPPENSBURG EAST,General Assembly,86,REP,Perry Stambaugh,60,24,4,0,88
    Cumberland,SHIPPENSBURG EAST,General Assembly,86,REP,Write-In,1,0,0,0,1
    Cumberland,SHIPPENSBURG MIDDLE,Registered Voters,,,,,,,,1484
    Cumberland,SHIPPENSBURG MIDDLE,Registered Voters,,REP,,,,,,591
    Cumberland,SHIPPENSBURG MIDDLE,Ballots Cast,,,,170,118,2,0,290
    Cumberland,SHIPPENSBURG MIDDLE,Ballots Cast,,REP,,115,30,0,0,145
    Cumberland,SHIPPENSBURG MIDDLE,President,,REP,Donald J Trump,99,21,0,0,120
    Cumberland,SHIPPENSBURG MIDDLE,President,,REP,Roque Rocky De La Fuente,3,1,0,0,4
    Cumberland,SHIPPENSBURG MIDDLE,President,,REP,Bill Weld,6,5,0,0,11
    Cumberland,SHIPPENSBURG MIDDLE,President,,REP,Write-In,4,2,0,0,6
    Cumberland,SHIPPENSBURG MIDDLE,Attorney General,,REP,Heather Heidelbaugh,101,29,0,0,130
    Cumberland,SHIPPENSBURG MIDDLE,Attorney General,,REP,Write-In,0,0,0,0,0
    Cumberland,SHIPPENSBURG MIDDLE,Auditor General,,REP,Timothy Defoor,99,30,0,0,129
    Cumberland,SHIPPENSBURG MIDDLE,Auditor General,,REP,Write-In,0,0,0,0,0
    Cumberland,SHIPPENSBURG MIDDLE,State Treasurer,,REP,Stacy L Garrity,102,30,0,0,132
    Cumberland,SHIPPENSBURG MIDDLE,State Treasurer,,REP,Write-In,0,0,0,0,0
    Cumberland,SHIPPENSBURG MIDDLE,U.S. House,13,REP,John Joyce,106,29,0,0,135
    Cumberland,SHIPPENSBURG MIDDLE,U.S. House,13,REP,Write-In,0,0,0,0,0
    Cumberland,SHIPPENSBURG MIDDLE,State Senate,33,REP,Doug Mastriano,107,29,0,0,136
    Cumberland,SHIPPENSBURG MIDDLE,State Senate,33,REP,Write-In,0,0,0,0,0
    Cumberland,SHIPPENSBURG MIDDLE,General Assembly,86,REP,Jed Nessinger,51,0,0,0,51
    Cumberland,SHIPPENSBURG MIDDLE,General Assembly,86,REP,William Bill Benner,6,4,0,0,10
    Cumberland,SHIPPENSBURG MIDDLE,General Assembly,86,REP,Perry Stambaugh,47,24,0,0,71
    Cumberland,SHIPPENSBURG MIDDLE,General Assembly,86,REP,Write-In,0,0,0,0,0
    Cumberland,SHIPPENSBURG TWP,Registered Voters,,,,,,,,2609
    Cumberland,SHIPPENSBURG TWP,Registered Voters,,REP,,,,,,919
    Cumberland,SHIPPENSBURG TWP,Ballots Cast,,,,151,137,1,0,289
    Cumberland,SHIPPENSBURG TWP,Ballots Cast,,REP,,95,49,1,0,145
    Cumberland,SHIPPENSBURG TWP,President,,REP,Donald J Trump,86,36,1,0,123
    Cumberland,SHIPPENSBURG TWP,President,,REP,Roque Rocky De La Fuente,1,2,0,0,3
    Cumberland,SHIPPENSBURG TWP,President,,REP,Bill Weld,3,4,0,0,7
    Cumberland,SHIPPENSBURG TWP,President,,REP,Write-In,1,5,0,0,6
    Cumberland,SHIPPENSBURG TWP,Attorney General,,REP,Heather Heidelbaugh,84,41,1,0,126
    Cumberland,SHIPPENSBURG TWP,Attorney General,,REP,Write-In,1,1,0,0,2
    Cumberland,SHIPPENSBURG TWP,Auditor General,,REP,Timothy Defoor,81,43,1,0,125
    Cumberland,SHIPPENSBURG TWP,Auditor General,,REP,Write-In,3,0,0,0,3
    Cumberland,SHIPPENSBURG TWP,State Treasurer,,REP,Stacy L Garrity,83,43,1,0,127
    Cumberland,SHIPPENSBURG TWP,State Treasurer,,REP,Write-In,0,0,0,0,0
    Cumberland,SHIPPENSBURG TWP,U.S. House,13,REP,John Joyce,87,44,1,0,132
    Cumberland,SHIPPENSBURG TWP,U.S. House,13,REP,Write-In,1,1,0,0,2
    Cumberland,SHIPPENSBURG TWP,State Senate,33,REP,Doug Mastriano,90,42,1,0,133
    Cumberland,SHIPPENSBURG TWP,State Senate,33,REP,Write-In,1,1,0,0,2
    Cumberland,SHIPPENSBURG TWP,General Assembly,86,REP,Jed Nessinger,48,6,0,0,54
    Cumberland,SHIPPENSBURG TWP,General Assembly,86,REP,William Bill Benner,10,7,0,0,17
    Cumberland,SHIPPENSBURG TWP,General Assembly,86,REP,Perry Stambaugh,29,32,1,0,62
    Cumberland,SHIPPENSBURG TWP,General Assembly,86,REP,Write-In,1,0,0,0,1
    Cumberland,SHIREMANSTOWN,Registered Voters,,,,,,,,1173
    Cumberland,SHIREMANSTOWN,Registered Voters,,REP,,,,,,563
    Cumberland,SHIREMANSTOWN,Ballots Cast,,,,184,212,6,1,403
    Cumberland,SHIREMANSTOWN,Ballots Cast,,REP,,129,87,4,0,220
    Cumberland,SHIREMANSTOWN,President,,REP,Donald J Trump,113,61,2,0,176
    Cumberland,SHIREMANSTOWN,President,,REP,Roque Rocky De La Fuente,7,6,1,0,14
    Cumberland,SHIREMANSTOWN,President,,REP,Bill Weld,4,13,0,0,17
    Cumberland,SHIREMANSTOWN,President,,REP,Write-In,1,5,1,0,7
    Cumberland,SHIREMANSTOWN,Attorney General,,REP,Heather Heidelbaugh,118,75,3,0,196
    Cumberland,SHIREMANSTOWN,Attorney General,,REP,Write-In,0,1,0,0,1
    Cumberland,SHIREMANSTOWN,Auditor General,,REP,Timothy Defoor,120,75,3,0,198
    Cumberland,SHIREMANSTOWN,Auditor General,,REP,Write-In,0,1,0,0,1
    Cumberland,SHIREMANSTOWN,State Treasurer,,REP,Stacy L Garrity,118,74,3,0,195
    Cumberland,SHIREMANSTOWN,State Treasurer,,REP,Write-In,0,1,0,0,1
    Cumberland,SHIREMANSTOWN,U.S. House,10,REP,Scott Perry,123,74,4,0,201
    Cumberland,SHIREMANSTOWN,U.S. House,10,REP,Write-In,0,3,0,0,3
    Cumberland,SHIREMANSTOWN,State Senate,31,REP,Mike Regan,121,77,4,0,202
    Cumberland,SHIREMANSTOWN,State Senate,31,REP,Write-In,0,1,0,0,1
    Cumberland,SHIREMANSTOWN,General Assembly,88,REP,Sheryl M Delozier,122,80,4,0,206
    Cumberland,SHIREMANSTOWN,General Assembly,88,REP,Write-In,0,2,0,0,2
    Cumberland,SILVER SPRING 1,Registered Voters,,,,,,,,1807
    Cumberland,SILVER SPRING 1,Registered Voters,,REP,,,,,,1008
    Cumberland,SILVER SPRING 1,Ballots Cast,,,,280,490,8,1,779
    Cumberland,SILVER SPRING 1,Ballots Cast,,REP,,225,228,4,0,457
    Cumberland,SILVER SPRING 1,President,,REP,Donald J Trump,207,160,4,0,371
    Cumberland,SILVER SPRING 1,President,,REP,Roque Rocky De La Fuente,2,12,0,0,14
    Cumberland,SILVER SPRING 1,President,,REP,Bill Weld,10,25,0,0,35
    Cumberland,SILVER SPRING 1,President,,REP,Write-In,2,16,0,0,18
    Cumberland,SILVER SPRING 1,Attorney General,,REP,Heather Heidelbaugh,210,200,3,0,413
    Cumberland,SILVER SPRING 1,Attorney General,,REP,Write-In,1,6,0,0,7
    Cumberland,SILVER SPRING 1,Auditor General,,REP,Timothy Defoor,207,200,3,0,410
    Cumberland,SILVER SPRING 1,Auditor General,,REP,Write-In,1,6,0,0,7
    Cumberland,SILVER SPRING 1,State Treasurer,,REP,Stacy L Garrity,206,200,2,0,408
    Cumberland,SILVER SPRING 1,State Treasurer,,REP,Write-In,2,3,0,0,5
    Cumberland,SILVER SPRING 1,U.S. House,10,REP,Scott Perry,218,198,3,0,419
    Cumberland,SILVER SPRING 1,U.S. House,10,REP,Write-In,1,8,0,0,9
    Cumberland,SILVER SPRING 1,State Senate,31,REP,Mike Regan,213,199,3,0,415
    Cumberland,SILVER SPRING 1,State Senate,31,REP,Write-In,1,9,0,0,10
    Cumberland,SILVER SPRING 1,General Assembly,87,REP,Greg Rothman,216,201,4,0,421
    Cumberland,SILVER SPRING 1,General Assembly,87,REP,Write-In,1,10,0,0,11
    Cumberland,SILVER SPRING 2,Registered Voters,,,,,,,,1285
    Cumberland,SILVER SPRING 2,Registered Voters,,REP,,,,,,749
