county,precinct,office,district,party,candidate,vote_for,votes,election_day,mail,provisional
Lackawanna,Jessup W-03 P-02,TAX COLLECTOR JESSUP,,DNR,GENEVIEVE LUPINI,1,288,206,82,0
Lackawanna,Jessup W-03 P-02,TAX COLLECTOR JESSUP,,,Write-In Totals,1,4,1,3,0
Lackawanna,Jessup W-03 P-02,CONTROLLER JESSUP,,DNR,BEN CARDONI,1,277,196,81,0
Lackawanna,Jessup W-03 P-02,CONTROLLER JESSUP,,,Write-In Totals,1,2,1,1,0
Lackawanna,Jessup W-03 P-02,COUNCIL JESSUP,,DNR,GREGG BETTI,4,222,162,60,0
Lackawanna,Jessup W-03 P-02,COUNCIL JESSUP,,DNR,THOMAS J. FIORELLI III,4,206,135,71,0
Lackawanna,Jessup W-03 P-02,COUNCIL JESSUP,,DNR,ROBBIE MARTIN,4,200,146,54,0
Lackawanna,Jessup W-03 P-02,COUNCIL JESSUP,,DEM,RONALD RICHARD KORDISH,4,182,114,68,0
Lackawanna,Jessup W-03 P-02,COUNCIL JESSUP,,REP,ROBERTA PITONIAK GALATI,4,123,81,42,0
Lackawanna,Jessup W-03 P-02,COUNCIL JESSUP,,,Write-In Totals,4,1,1,0,0
Lackawanna,Jessup W-03 P-02,VALLEY VIEW SCHOOL DIRECTOR REGION 3,,DNR,DOMINICK J. PERINI,1,256,185,71,0
Lackawanna,Jessup W-03 P-02,VALLEY VIEW SCHOOL DIRECTOR REGION 3,,,Write-In Totals,1,6,3,3,0
Lackawanna,Jessup W-03 P-02,JUDGE OF ELECTION Jessup W-03 P-02,,,Write-In Totals,1,9,4,5,0
Lackawanna,Jessup W-03 P-02,INSPECTOR OF ELECTION Jessup W-03 P-02,,,Write-In Totals,1,7,4,3,0
Lackawanna,Jessup W-03 P-02,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,205,141,64,0
Lackawanna,Jessup W-03 P-02,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,84,67,17,0
Lackawanna,Jessup W-03 P-02,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,203,140,63,0
Lackawanna,Jessup W-03 P-02,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,85,67,18,0
Lackawanna,Jessup W-03 P-02,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,199,137,62,0
Lackawanna,Jessup W-03 P-02,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,86,68,18,0
Lackawanna,Jessup W-03 P-02,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,182,127,55,0
Lackawanna,Jessup W-03 P-02,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,90,66,24,0
Lackawanna,Jessup W-03 P-02,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,183,127,56,0
Lackawanna,Jessup W-03 P-02,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,87,64,23,0
Lackawanna,Jessup W-03 P-02,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,228,164,64,0
Lackawanna,Jessup W-03 P-02,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,61,41,20,0
Lackawanna,La Plume Township W-00 P-00,,,,Registered Voters,,358,,,
Lackawanna,La Plume Township W-00 P-00,,,,Ballots Cast,,133,117,16,0
Lackawanna,La Plume Township W-00 P-00,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,La Plume Township W-00 P-00,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,62,49,13,0
Lackawanna,La Plume Township W-00 P-00,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,65,62,3,0
Lackawanna,La Plume Township W-00 P-00,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,2,2,0,0
Lackawanna,La Plume Township W-00 P-00,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,La Plume Township W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,62,49,13,0
Lackawanna,La Plume Township W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,67,64,3,0
Lackawanna,La Plume Township W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,La Plume Township W-00 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,115,99,16,0
Lackawanna,La Plume Township W-00 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,1,1,0,0
Lackawanna,La Plume Township W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,55,43,12,0
Lackawanna,La Plume Township W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,60,58,2,0
Lackawanna,La Plume Township W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,17,15,2,0
Lackawanna,La Plume Township W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,La Plume Township W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,44,35,9,0
Lackawanna,La Plume Township W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,64,61,3,0
Lackawanna,La Plume Township W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,La Plume Township W-00 P-00,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,116,100,16,0
Lackawanna,La Plume Township W-00 P-00,DISTRICT ATTORNEY,,,Write-In Totals,1,0,0,0,0
Lackawanna,La Plume Township W-00 P-00,SHERIFF,,DEM,MARK P. MCANDREW,1,72,59,13,0
Lackawanna,La Plume Township W-00 P-00,SHERIFF,,REP,GLENN CAPMAN,1,56,53,3,0
Lackawanna,La Plume Township W-00 P-00,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,La Plume Township W-00 P-00,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,70,56,14,0
Lackawanna,La Plume Township W-00 P-00,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,60,58,2,0
Lackawanna,La Plume Township W-00 P-00,RECORDER OF DEEDS,,,Write-In Totals,1,0,0,0,0
Lackawanna,La Plume Township W-00 P-00,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,63,49,14,0
Lackawanna,La Plume Township W-00 P-00,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,62,60,2,0
Lackawanna,La Plume Township W-00 P-00,REGISTER OF WILLS,,,Write-In Totals,1,1,1,0,0
Lackawanna,La Plume Township W-00 P-00,SUPERVISOR LA PLUME,,,Write-In Totals,1,33,30,3,0
Lackawanna,La Plume Township W-00 P-00,TAX COLLECTOR LA PLUME,,,Write-In Totals,1,29,26,3,0
Lackawanna,La Plume Township W-00 P-00,AUDITOR LAPLUME,,,Write-In Totals,1,12,11,1,0
Lackawanna,La Plume Township W-00 P-00,LACKAWANNA TRAIL SCHOOL DIRECTOR REGION 3,,DNR,TRACY NELSON WESCOTT,2,79,69,10,0
Lackawanna,La Plume Township W-00 P-00,LACKAWANNA TRAIL SCHOOL DIRECTOR REGION 3,,DNR,BRENDAN S. DWYER,2,78,63,15,0
Lackawanna,La Plume Township W-00 P-00,LACKAWANNA TRAIL SCHOOL DIRECTOR REGION 3,,,Write-In Totals,2,0,0,0,0
Lackawanna,La Plume Township W-00 P-00,JUDGE OF ELECTION La Plume Township W-00 P-00,,DEM,LARRY SPARANO,1,87,73,14,0
Lackawanna,La Plume Township W-00 P-00,JUDGE OF ELECTION La Plume Township W-00 P-00,,,Write-In Totals,1,22,21,1,0
Lackawanna,La Plume Township W-00 P-00,INSPECTOR OF ELECTION La Plume Township W-00 P-00,,,Write-In Totals,1,7,6,1,0
Lackawanna,La Plume Township W-00 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,76,63,13,0
Lackawanna,La Plume Township W-00 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,54,51,3,0
Lackawanna,La Plume Township W-00 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,72,59,13,0
Lackawanna,La Plume Township W-00 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,58,55,3,0
Lackawanna,La Plume Township W-00 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,68,55,13,0
Lackawanna,La Plume Township W-00 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,60,57,3,0
Lackawanna,La Plume Township W-00 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,67,53,14,0
Lackawanna,La Plume Township W-00 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,59,57,2,0
Lackawanna,La Plume Township W-00 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,70,56,14,0
Lackawanna,La Plume Township W-00 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,55,53,2,0
Lackawanna,La Plume Township W-00 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,81,69,12,0
Lackawanna,La Plume Township W-00 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,46,42,4,0
Lackawanna,Thornhurst Twp. W-00 P-00,,,,Registered Voters,,755,,,
Lackawanna,Thornhurst Twp. W-00 P-00,,,,Ballots Cast,,285,239,45,1
Lackawanna,Thornhurst Twp. W-00 P-00,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Thornhurst Twp. W-00 P-00,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,132,96,36,0
Lackawanna,Thornhurst Twp. W-00 P-00,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,145,136,8,1
Lackawanna,Thornhurst Twp. W-00 P-00,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,4,3,1,0
Lackawanna,Thornhurst Twp. W-00 P-00,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Thornhurst Twp. W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,131,96,35,0
Lackawanna,Thornhurst Twp. W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,147,136,10,1
Lackawanna,Thornhurst Twp. W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Thornhurst Twp. W-00 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,223,180,42,1
Lackawanna,Thornhurst Twp. W-00 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,6,6,0,0
Lackawanna,Thornhurst Twp. W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,119,88,31,0
Lackawanna,Thornhurst Twp. W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,131,124,6,1
Lackawanna,Thornhurst Twp. W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,28,21,7,0
Lackawanna,Thornhurst Twp. W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,1,1,0,0
Lackawanna,Thornhurst Twp. W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,110,84,26,0
Lackawanna,Thornhurst Twp. W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,139,131,7,1
Lackawanna,Thornhurst Twp. W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Thornhurst Twp. W-00 P-00,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,225,183,41,1
Lackawanna,Thornhurst Twp. W-00 P-00,DISTRICT ATTORNEY,,,Write-In Totals,1,5,5,0,0
Lackawanna,Thornhurst Twp. W-00 P-00,SHERIFF,,DEM,MARK P. MCANDREW,1,138,100,38,0
Lackawanna,Thornhurst Twp. W-00 P-00,SHERIFF,,REP,GLENN CAPMAN,1,140,132,7,1
Lackawanna,Thornhurst Twp. W-00 P-00,SHERIFF,,,Write-In Totals,1,1,1,0,0
Lackawanna,Thornhurst Twp. W-00 P-00,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,140,103,37,0
Lackawanna,Thornhurst Twp. W-00 P-00,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,138,129,8,1
Lackawanna,Thornhurst Twp. W-00 P-00,RECORDER OF DEEDS,,,Write-In Totals,1,1,1,0,0
Lackawanna,Thornhurst Twp. W-00 P-00,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,136,99,37,0
Lackawanna,Thornhurst Twp. W-00 P-00,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,136,127,8,1
Lackawanna,Thornhurst Twp. W-00 P-00,REGISTER OF WILLS,,,Write-In Totals,1,1,1,0,0
Lackawanna,Thornhurst Twp. W-00 P-00,SUPERVISOR THORNHURST,,DEM,ELAINE EVANS,1,185,145,40,0
Lackawanna,Thornhurst Twp. W-00 P-00,SUPERVISOR THORNHURST,,,Write-In Totals,1,61,60,0,1
Lackawanna,Thornhurst Twp. W-00 P-00,TAX COLLECTOR THORNHURST,,REP,JENNIFER MATEYKA,1,213,190,22,1
Lackawanna,Thornhurst Twp. W-00 P-00,TAX COLLECTOR THORNHURST,,,Write-In Totals,1,10,3,7,0
Lackawanna,Thornhurst Twp. W-00 P-00,AUDITOR THORNHURST,,,Write-In Totals,1,26,19,7,0
Lackawanna,Thornhurst Twp. W-00 P-00,NORTH POCONO SCHOOL DIRECTOR REGION 2,,DEM,ELIZABETH WALSH,1,132,96,36,0
Lackawanna,Thornhurst Twp. W-00 P-00,NORTH POCONO SCHOOL DIRECTOR REGION 2,,REP,ASHLEY MESSOLINE,1,150,141,8,1
Lackawanna,Thornhurst Twp. W-00 P-00,NORTH POCONO SCHOOL DIRECTOR REGION 2,,,Write-In Totals,1,0,0,0,0
Lackawanna,Thornhurst Twp. W-00 P-00,JUDGE OF ELECTION Thornhurst Twp. W-00 P-00,,REP,COLLEEN MACDANIEL,1,209,187,21,1
Lackawanna,Thornhurst Twp. W-00 P-00,JUDGE OF ELECTION Thornhurst Twp. W-00 P-00,,,Write-In Totals,1,11,4,7,0
Lackawanna,Thornhurst Twp. W-00 P-00,INSPECTOR OF ELECTION Thornhurst Twp. W-00 P-00,,REP,HOLLY ANN KASULAITIS,1,203,180,22,1
Lackawanna,Thornhurst Twp. W-00 P-00,INSPECTOR OF ELECTION Thornhurst Twp. W-00 P-00,,,Write-In Totals,1,9,2,7,0
Lackawanna,Thornhurst Twp. W-00 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,158,124,34,0
Lackawanna,Thornhurst Twp. W-00 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,105,96,8,1
Lackawanna,Thornhurst Twp. W-00 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,158,125,33,0
Lackawanna,Thornhurst Twp. W-00 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,104,94,9,1
Lackawanna,Thornhurst Twp. W-00 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,154,121,33,0
Lackawanna,Thornhurst Twp. W-00 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,110,100,9,1
Lackawanna,Thornhurst Twp. W-00 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,147,118,29,0
Lackawanna,Thornhurst Twp. W-00 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,106,95,10,1
Lackawanna,Thornhurst Twp. W-00 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,147,121,26,0
Lackawanna,Thornhurst Twp. W-00 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,106,94,11,1
Lackawanna,Thornhurst Twp. W-00 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,158,131,26,1
Lackawanna,Thornhurst Twp. W-00 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,97,84,13,0
Lackawanna,Madison Township W-00 P-00,,,,Registered Voters,,1928,,,
Lackawanna,Madison Township W-00 P-00,,,,Ballots Cast,,842,653,188,1
Lackawanna,Madison Township W-00 P-00,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Madison Township W-00 P-00,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,358,232,125,1
Lackawanna,Madison Township W-00 P-00,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,443,389,54,0
Lackawanna,Madison Township W-00 P-00,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,19,14,5,0
Lackawanna,Madison Township W-00 P-00,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Madison Township W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,363,233,129,1
Lackawanna,Madison Township W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,451,396,55,0
Lackawanna,Madison Township W-00 P-00,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,0,0,0,0
Lackawanna,Madison Township W-00 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,680,521,158,1
Lackawanna,Madison Township W-00 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,9,7,2,0
Lackawanna,Madison Township W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,297,189,107,1
Lackawanna,Madison Township W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,391,345,46,0
Lackawanna,Madison Township W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,139,108,31,0
Lackawanna,Madison Township W-00 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Madison Township W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,278,180,97,1
Lackawanna,Madison Township W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,425,371,54,0
Lackawanna,Madison Township W-00 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,0,0,0,0
Lackawanna,Madison Township W-00 P-00,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,674,516,157,1
Lackawanna,Madison Township W-00 P-00,DISTRICT ATTORNEY,,,Write-In Totals,1,5,3,2,0
Lackawanna,Madison Township W-00 P-00,SHERIFF,,DEM,MARK P. MCANDREW,1,412,278,133,1
Lackawanna,Madison Township W-00 P-00,SHERIFF,,REP,GLENN CAPMAN,1,411,359,52,0
Lackawanna,Madison Township W-00 P-00,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Madison Township W-00 P-00,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,404,265,138,1
Lackawanna,Madison Township W-00 P-00,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,416,368,48,0
Lackawanna,Madison Township W-00 P-00,RECORDER OF DEEDS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Madison Township W-00 P-00,REGISTER OF WILLS,,DEM,FRAN KOVALESKI,1,366,238,127,1
Lackawanna,Madison Township W-00 P-00,REGISTER OF WILLS,,REP,VANESSA LIENERT,1,424,373,51,0
Lackawanna,Madison Township W-00 P-00,REGISTER OF WILLS,,,Write-In Totals,1,0,0,0,0
Lackawanna,Madison Township W-00 P-00,SUPERVISOR MADISON,,DEM,ANDREW NAZARENKO,1,356,236,119,1
Lackawanna,Madison Township W-00 P-00,SUPERVISOR MADISON,,REP,JASON CANJAR,1,482,415,67,0
Lackawanna,Madison Township W-00 P-00,SUPERVISOR MADISON,,,Write-In Totals,1,0,0,0,0
Lackawanna,Madison Township W-00 P-00,TAX COLLECTOR MADISON,,REP,MELANIE SMITH,1,696,568,128,0
Lackawanna,Madison Township W-00 P-00,TAX COLLECTOR MADISON,,,Write-In Totals,1,7,6,1,0
Lackawanna,Madison Township W-00 P-00,AUDITOR MADISON,,REP,SANDRALEE POTTER,1,652,525,127,0
Lackawanna,Madison Township W-00 P-00,AUDITOR MADISON,,,Write-In Totals,1,13,10,3,0
Lackawanna,Madison Township W-00 P-00,NORTH POCONO SCHOOL DIRECTOR REGION 3 TWO YEAR UNEXPIRED TERM,,REP,LYNN HEARD,1,671,538,133,0
Lackawanna,Madison Township W-00 P-00,NORTH POCONO SCHOOL DIRECTOR REGION 3 TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,9,7,2,0
Lackawanna,Madison Township W-00 P-00,JUDGE OF ELECTION Madison Township W-00 P-00,,DEM,DAPHNE MACLEOD,1,410,278,131,1
Lackawanna,Madison Township W-00 P-00,JUDGE OF ELECTION Madison Township W-00 P-00,,REP,SCOTT LATAWIEC,1,390,341,49,0
Lackawanna,Madison Township W-00 P-00,JUDGE OF ELECTION Madison Township W-00 P-00,,,Write-In Totals,1,0,0,0,0
Lackawanna,Madison Township W-00 P-00,INSPECTOR OF ELECTION Madison Township W-00 P-00,,DEM,MELISSA WELSHKO WILLIAMS,1,385,254,130,1
Lackawanna,Madison Township W-00 P-00,INSPECTOR OF ELECTION Madison Township W-00 P-00,,REP,LORENE MERRIMAN,1,418,369,49,0
Lackawanna,Madison Township W-00 P-00,INSPECTOR OF ELECTION Madison Township W-00 P-00,,,Write-In Totals,1,1,1,0,0
Lackawanna,Madison Township W-00 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,YES,1,420,288,131,1
Lackawanna,Madison Township W-00 P-00,SUPREME COURT RETENTION - CHRISTINE DONOHUE,,,NO,1,368,322,46,0
Lackawanna,Madison Township W-00 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,YES,1,415,283,131,1
Lackawanna,Madison Township W-00 P-00,SUPREME COURT RETENTION - KEVIN M. DOUGHERTY,,,NO,1,376,330,46,0
Lackawanna,Madison Township W-00 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,YES,1,411,279,131,1
Lackawanna,Madison Township W-00 P-00,SUPREME COURT RETENTION - DAVID WECHT,,,NO,1,375,329,46,0
Lackawanna,Madison Township W-00 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,YES,1,410,282,127,1
Lackawanna,Madison Township W-00 P-00,SUPERIOR COURT RETENTION - ALICE BECK DUBOW,,,NO,1,351,303,48,0
Lackawanna,Madison Township W-00 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,YES,1,418,288,129,1
Lackawanna,Madison Township W-00 P-00,COMMONWEALTH COURT RETENTION - MICHAEL H. WOJCIK,,,NO,1,340,294,46,0
Lackawanna,Madison Township W-00 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,YES,1,503,366,137,0
Lackawanna,Madison Township W-00 P-00,COURT OF COMMON PLEAS RETENTION - ANDY JARBOLA,,,NO,1,276,231,44,1
Lackawanna,Mayfield W-01 P-00,,,,Registered Voters,,357,,,
Lackawanna,Mayfield W-01 P-00,,,,Ballots Cast,,164,121,43,0
Lackawanna,Mayfield W-01 P-00,,,,Ballots Cast - Blank,,0,0,0,0
Lackawanna,Mayfield W-01 P-00,JUDGE OF THE SUPERIOR COURT,,DEM,BRANDON NEUMAN,1,86,54,32,0
Lackawanna,Mayfield W-01 P-00,JUDGE OF THE SUPERIOR COURT,,REP,MARIA BATTISTA,1,67,56,11,0
Lackawanna,Mayfield W-01 P-00,JUDGE OF THE SUPERIOR COURT,,LIB,DANIEL WASSMER,1,3,3,0,0
Lackawanna,Mayfield W-01 P-00,JUDGE OF THE SUPERIOR COURT,,,Write-In Totals,1,1,1,0,0
Lackawanna,Mayfield W-01 P-00,JUDGE OF THE COMMONWEALTH COURT,,DEM,STELLA TSAI,1,92,58,34,0
Lackawanna,Mayfield W-01 P-00,JUDGE OF THE COMMONWEALTH COURT,,REP,MATT WOLFORD,1,64,55,9,0
Lackawanna,Mayfield W-01 P-00,JUDGE OF THE COMMONWEALTH COURT,,,Write-In Totals,1,1,1,0,0
Lackawanna,Mayfield W-01 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,DNR,MARK POWELL,1,143,101,42,0
Lackawanna,Mayfield W-01 P-00,JUDGE OF THE COURT OF COMMON PLEAS,,,Write-In Totals,1,1,1,0,0
Lackawanna,Mayfield W-01 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,DEM,THOM WELBY,1,58,32,26,0
Lackawanna,Mayfield W-01 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,REP,CHET MERLI,1,58,49,9,0
Lackawanna,Mayfield W-01 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,AAI,MICHAEL P. CAPPELLINI,1,44,36,8,0
Lackawanna,Mayfield W-01 P-00,COUNTY COMMISSIONER TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,3,3,0,0
Lackawanna,Mayfield W-01 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,DEM,LAUREN BIEBER MAILEN,1,70,41,29,0
Lackawanna,Mayfield W-01 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,REP,SUSANNE PREAMBO GREEN,1,58,49,9,0
Lackawanna,Mayfield W-01 P-00,CLERK OF JUDICIAL RECORDS TWO YEAR UNEXPIRED TERM,,,Write-In Totals,1,1,1,0,0
Lackawanna,Mayfield W-01 P-00,DISTRICT ATTORNEY,,DNR,BRIAN GALLAGHER,1,137,96,41,0
Lackawanna,Mayfield W-01 P-00,DISTRICT ATTORNEY,,,Write-In Totals,1,3,3,0,0
Lackawanna,Mayfield W-01 P-00,SHERIFF,,DEM,MARK P. MCANDREW,1,137,96,41,0
Lackawanna,Mayfield W-01 P-00,SHERIFF,,REP,GLENN CAPMAN,1,26,25,1,0
Lackawanna,Mayfield W-01 P-00,SHERIFF,,,Write-In Totals,1,0,0,0,0
Lackawanna,Mayfield W-01 P-00,RECORDER OF DEEDS,,DEM,EVIE RAFALKO MCNULTY,1,100,63,37,0
Lackawanna,Mayfield W-01 P-00,RECORDER OF DEEDS,,REP,SHARON SOLTIS SPARANO,1,57,51,6,0
