county,office,district,party,candidate,election_day,mail,provisional,votes
Montgomery,Upper Dublin 5-2 Judge of Election,,WRITE-IN,SHELLY PULLIAN,0,2,0,2
Montgomery,Upper Dublin 5-2 Inspector of Election,,WRITE-IN,JONATHAN ROTH,0,2,0,2
Montgomery,Upper Dublin 5-2 Inspector of Election,,WRITE-IN,RALPH BOULWARE,0,2,0,2
Montgomery,Upper Dublin 5-2 Inspector of Election,,WRITE-IN,CHRISTINE BAIK,1,0,0,1
Montgomery,Upper Dublin 5-2 Inspector of Election,,WRITE-IN,ISABEL MCANDERS BOHN,0,1,0,1
Montgomery,Upper Dublin 5-2 Inspector of Election,,WRITE-IN,JASON ZAROFF,0,1,0,1
Montgomery,Upper Dublin 5-2 Inspector of Election,,WRITE-IN,KATHRYN E. O'DONNELL,1,0,0,1
Montgomery,Upper Dublin 5-2 Inspector of Election,,WRITE-IN,LOREN HERNANDEZ,1,0,0,1
Montgomery,Upper Dublin 5-2 Inspector of Election,,WRITE-IN,LYNN C HUTCHINSON,0,1,0,1
Montgomery,Upper Dublin 5-2 Inspector of Election,,WRITE-IN,MARGARET QUINN,0,1,0,1
Montgomery,Upper Dublin 5-2 Inspector of Election,,WRITE-IN,MAXINE COLLIER,0,1,0,1
Montgomery,Upper Dublin 5-3 Judge of Election,,DEM,RICKI WITTMER,306,158,1,465
Montgomery,Upper Dublin 5-3 Inspector of Election,,WRITE-IN,AMY SPENCER,9,4,0,13
Montgomery,Upper Dublin 5-3 Inspector of Election,,WRITE-IN,GINNY CAIRO-VITELLA,3,0,0,3
Montgomery,Upper Dublin 5-3 Inspector of Election,,WRITE-IN,MICHELLE SIROTA,3,0,0,3
Montgomery,Upper Dublin 5-3 Inspector of Election,,WRITE-IN,PATRICIA M CLARK,3,0,0,3
Montgomery,Upper Dublin 6-1 Judge of Election,,DEM,NANCY S PORTNEY,342,169,1,512
Montgomery,Upper Dublin 6-1 Inspector of Election,,DEM,LISA ASHERY,347,169,1,517
Montgomery,Upper Dublin 6-1 Inspector of Election,,WRITE-IN,JEFFREY FIERSTEIN,0,1,0,1
Montgomery,Upper Dublin 6-1 Inspector of Election,,WRITE-IN,JOE SMITH,1,0,0,1
Montgomery,Upper Dublin 6-1 Inspector of Election,,WRITE-IN,KEN PORTNER,1,0,0,1
Montgomery,Upper Dublin 6-2 Judge of Election,,WRITE-IN,DAVID DODIES,0,2,0,2
Montgomery,Upper Dublin 6-2 Judge of Election,,WRITE-IN,DAVID LINDORFF,0,2,0,2
Montgomery,Upper Dublin 6-2 Judge of Election,,WRITE-IN,JOHN HELD,2,0,0,2
Montgomery,Upper Dublin 6-2 Judge of Election,,WRITE-IN,ROGER STERNFELD,2,0,0,2
Montgomery,Upper Dublin 6-2 Judge of Election,,WRITE-IN,ZANAYA WAGNER,2,0,0,2
Montgomery,Upper Dublin 6-2 Inspector of Election,,REP,LYNN C HUTCHINSON,217,58,1,276
Montgomery,Upper Dublin 6-2 Inspector of Election,,WRITE-IN,KRISTIN NURIYE,2,0,0,2
Montgomery,Upper Dublin 6-2 Inspector of Election,,WRITE-IN,ZANAYA WAGNER,2,0,0,2
Montgomery,Upper Dublin 6-3 Judge of Election,,DEM,MARK D SHELLENBERGER,265,114,2,381
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,ANDREW POPE,2,0,0,2
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,FRANCES HAN,2,0,0,2
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,MARC BIANCHI,2,0,0,2
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,BOB NETTER JR,0,1,0,1
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,CHARLES TROVEL,1,0,0,1
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,DEBORA DERMAN,1,0,0,1
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,JOSEPH FRIEDRICH,1,0,0,1
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,LEE RUBIN,1,0,0,1
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,MADELINE MATTHEW,1,0,0,1
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,MARIO MAGLIAN,0,1,0,1
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,MARION MAGLIARI,0,1,0,1
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,MARJORIE BERLINGHOFF,0,1,0,1
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,NICOLETTE TROPIANO,1,0,0,1
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,ROBERT C HEROD,1,0,0,1
Montgomery,Upper Dublin 6-3 Inspector of Election,,WRITE-IN,RODNEY REBER,1,0,0,1
Montgomery,Upper Dublin 7-1 Judge of Election,,REP,GREGG CRUMP,199,58,1,258
Montgomery,Upper Dublin 7-1 Inspector of Election,,DEM,JENNIFER PRINCIVALLE,250,136,0,386
Montgomery,Upper Dublin 7-1 Inspector of Election,,REP,DONNA COSTANZI,116,21,1,138
Montgomery,Upper Dublin 7-2 Judge of Election,,DEM,ELIZABETH PARZIALE,276,157,0,433
Montgomery,Upper Dublin 7-2 Inspector of Election,,WRITE-IN,CATHERINE C KOLLA,0,2,0,2
Montgomery,Upper Dublin 7-2 Inspector of Election,,WRITE-IN,FRANCES M DEANGELO,0,2,0,2
Montgomery,Upper Dublin 7-2 Inspector of Election,,WRITE-IN,ALYSSA PUGH,1,0,0,1
Montgomery,Upper Dublin 7-2 Inspector of Election,,WRITE-IN,ANDREW DEMCHICK,1,0,0,1
Montgomery,Upper Dublin 7-2 Inspector of Election,,WRITE-IN,ARTHUR SIEGEL,1,0,0,1
Montgomery,Upper Dublin 7-2 Inspector of Election,,WRITE-IN,BRIAN PAPIERNIK,1,0,0,1
Montgomery,Upper Dublin 7-2 Inspector of Election,,WRITE-IN,CATHERINE KINGSBURY,0,1,0,1
Montgomery,Upper Dublin 7-2 Inspector of Election,,WRITE-IN,JAMILA WINDER,0,1,0,1
Montgomery,Upper Dublin 7-2 Inspector of Election,,WRITE-IN,LUCAS NINA-BOESLER,1,0,0,1
Montgomery,Upper Dublin 7-2 Inspector of Election,,WRITE-IN,RICHARD BILLY,1,0,0,1
Montgomery,Upper Dublin 7-2 Inspector of Election,,WRITE-IN,RISA VETRI FORMAN,0,1,0,1
Montgomery,Upper Dublin 7-2 Inspector of Election,,WRITE-IN,ROGER STERNFELD,1,0,0,1
Montgomery,Upper Dublin 7-3 Judge of Election,,WRITE-IN,LIZ FERRY,0,4,0,4
Montgomery,Upper Dublin 7-3 Inspector of Election,,WRITE-IN,LIZ FERRY,0,3,0,3
Montgomery,Upper Dublin 7-3 Inspector of Election,,WRITE-IN,JEAN KOCH-FOGEL,5,0,1,6
Montgomery,Upper Frederick Judge of Election,,DEM,JOAN R ROSIAK,341,274,0,615
Montgomery,Upper Frederick Judge of Election,,REP,DAVID S GARLICH,535,114,2,651
Montgomery,Upper Frederick Inspector of Election,,DEM,PATRICIA GRUBB,335,272,0,607
Montgomery,Upper Frederick Inspector of Election,,REP,NEAL A CHASE,601,116,2,719
Montgomery,Upper Gwynedd 1 Judge of Election,,DEM,MARGARET THERESA LEAHY,340,136,5,481
Montgomery,Upper Gwynedd 1 Inspector of Election,,DEM,MELISSA FLOWERS,342,135,5,482
Montgomery,Upper Gwynedd 1 Inspector of Election,,WRITE-IN,BARBARA HAMME,0,2,0,2
Montgomery,Upper Gwynedd 1 Inspector of Election,,WRITE-IN,SUSAN BAILEY,0,2,0,2
Montgomery,Upper Gwynedd 2 Judge of Election,,DEM,JAMES QUINN,312,162,3,477
Montgomery,Upper Gwynedd 2 Judge of Election,,REP,GINA M MCKEEHEN,231,34,0,265
Montgomery,Upper Gwynedd 2 Inspector of Election,,DEM,STEPHEN COLLINS,310,159,3,472
Montgomery,Upper Gwynedd 2 Inspector of Election,,REP,BARBARA HAMME,230,35,0,265
Montgomery,Upper Gwynedd 3 Judge of Election,,DEM,ELIZABETH BUDDLE,461,203,4,668
Montgomery,Upper Gwynedd 3 Inspector of Election,,WRITE-IN,LIZ BUDDLE,6,0,0,6
Montgomery,Upper Gwynedd 3 Inspector of Election,,WRITE-IN,COREY OLMSTEAD,2,0,0,2
Montgomery,Upper Gwynedd 3 Inspector of Election,,WRITE-IN,DAVID S. MURPHY,0,2,0,2
Montgomery,Upper Gwynedd 4 Judge of Election,,DEM,DAVID HULL,453,608,6,1067
Montgomery,Upper Gwynedd 4 Inspector of Election,,DEM,MARGARET GILLIN,442,606,5,1053
Montgomery,Upper Gwynedd 4 Inspector of Election,,WRITE-IN,BARBARA HAMME,3,2,0,5
Montgomery,Upper Gwynedd 5 Judge of Election,,WRITE-IN,ERIC BEHR,21,2,0,23
Montgomery,Upper Gwynedd 5 Inspector of Election,,DEM,CHRISTINE MARIE GAUNT,297,155,0,452
Montgomery,Upper Gwynedd 5 Inspector of Election,,WRITE-IN,MARGARET GILLIN,6,0,0,6
Montgomery,Upper Gwynedd 6 Judge of Election,,DEM,DENNIS WENDT,517,235,8,760
Montgomery,Upper Gwynedd 6 Inspector of Election,,DEM,PATRICIA SIMPSON,515,237,8,760
Montgomery,Upper Gwynedd 6 Inspector of Election,,WRITE-IN,ASHLEY PRYKOWSKI,1,0,0,1
Montgomery,Upper Gwynedd 6 Inspector of Election,,WRITE-IN,ASHLEY STAMP,1,0,0,1
Montgomery,Upper Gwynedd 6 Inspector of Election,,WRITE-IN,BARBARA HAMME,0,1,0,1
Montgomery,Upper Gwynedd 6 Inspector of Election,,WRITE-IN,BRUCE DONALD POINSETT,0,1,0,1
Montgomery,Upper Gwynedd 6 Inspector of Election,,WRITE-IN,JOE GALE,1,0,0,1
Montgomery,Upper Gwynedd 6 Inspector of Election,,WRITE-IN,MARGARET GILLIN,1,0,0,1
Montgomery,Upper Gwynedd 6 Inspector of Election,,WRITE-IN,MIKE BORIO,1,0,0,1
Montgomery,Upper Gwynedd 6 Inspector of Election,,WRITE-IN,PAT MCGEE,1,0,0,1
Montgomery,Upper Gwynedd 6 Inspector of Election,,WRITE-IN,ROBERT FARROW,1,0,0,1
Montgomery,Upper Gwynedd 7 Judge of Election,,DEM,AMANDA MCLAUGHLIN,583,452,2,1037
Montgomery,Upper Gwynedd 7 Inspector of Election,,DEM,KATHLEEN GEIST,488,394,2,884
Montgomery,Upper Gwynedd 7 Inspector of Election,,REP,SUSAN BAILEY,333,129,0,462
Montgomery,Upper Hanover 1 Judge of Election,,WRITE-IN,FREDDIE OLIVAS,5,0,0,5
Montgomery,Upper Hanover 1 Inspector of Election,,DEM,GENEVIEVE LOOSE,497,377,0,874
Montgomery,Upper Hanover 1 Inspector of Election,,REP,MARLENE K BIELER,621,142,2,765
Montgomery,Upper Hanover 2 Judge of Election,,WRITE-IN,BRENDEN C MALLOY,2,0,0,2
Montgomery,Upper Hanover 2 Judge of Election,,WRITE-IN,FREDDIE OLIVAS,0,2,0,2
Montgomery,Upper Hanover 2 Judge of Election,,WRITE-IN,SCOTT E EMMERT,1,1,0,2
Montgomery,Upper Hanover 2 Inspector of Election,,REP,REBEKAH KALLATCH,279,82,1,362
Montgomery,Upper Hanover 2 Inspector of Election,,WRITE-IN,ALLISON BOLLICK,1,0,0,1
Montgomery,Upper Hanover 2 Inspector of Election,,WRITE-IN,ANN S RHINE,1,0,0,1
Montgomery,Upper Hanover 2 Inspector of Election,,WRITE-IN,BRIAN PEOPLES,1,0,0,1
Montgomery,Upper Hanover 2 Inspector of Election,,WRITE-IN,CHRISTOPHER WEIREL,1,0,0,1
Montgomery,Upper Hanover 2 Inspector of Election,,WRITE-IN,DOMINIC CELESTINA,1,0,0,1
Montgomery,Upper Hanover 2 Inspector of Election,,WRITE-IN,GENEVIEVE LOOSE,0,1,0,1
Montgomery,Upper Hanover 2 Inspector of Election,,WRITE-IN,GREGG DUKES,1,0,0,1
Montgomery,Upper Hanover 2 Inspector of Election,,WRITE-IN,JIM BRADY,1,0,0,1
Montgomery,Upper Hanover 2 Inspector of Election,,WRITE-IN,MATTHEW WEISS,0,1,0,1
Montgomery,Upper Hanover 2 Inspector of Election,,WRITE-IN,TJ KASINKI,0,1,0,1
Montgomery,Upper Hanover 3 Judge of Election,,REP,FREDDIE OLIVAS,379,69,0,448
Montgomery,Upper Hanover 3 Inspector of Election,,WRITE-IN,JOE ADAM JR,1,1,0,2
Montgomery,Upper Hanover 3 Inspector of Election,,WRITE-IN,MARLENE K BIELER,3,2,0,5
Montgomery,Upper Merion Belmont 1 Judge of Election,,DEM,LINDA GAGLIARDI,250,89,1,340
Montgomery,Upper Merion Belmont 1 Inspector of Election,,WRITE-IN,ROSEMARIE BASILE,5,0,0,5
Montgomery,Upper Merion Belmont 1 Inspector of Election,,WRITE-IN,ALAN BARN,1,0,0,1
Montgomery,Upper Merion Belmont 1 Inspector of Election,,WRITE-IN,CHRIS SHORT,1,0,0,1
Montgomery,Upper Merion Belmont 1 Inspector of Election,,WRITE-IN,DEENA NEWMAN,1,0,0,1
Montgomery,Upper Merion Belmont 1 Inspector of Election,,WRITE-IN,JASON JONES,1,0,0,1
Montgomery,Upper Merion Belmont 1 Inspector of Election,,WRITE-IN,JASON VITI,1,0,0,1
Montgomery,Upper Merion Belmont 1 Inspector of Election,,WRITE-IN,JIM GAGLIARDI,1,0,0,1
Montgomery,Upper Merion Belmont 1 Inspector of Election,,WRITE-IN,JOHN EYLER,1,0,0,1
Montgomery,Upper Merion Belmont 2 Judge of Election,,DEM,ELIZABETH LARKIN,547,266,3,816
Montgomery,Upper Merion Belmont 2 Inspector of Election,,WRITE-IN,EVELYN ANKERS,0,4,0,4
Montgomery,Upper Merion Belmont 2 Inspector of Election,,WRITE-IN,GINA LAMARRA,3,0,0,3
Montgomery,Upper Merion Belmont 2 Inspector of Election,,WRITE-IN,JAMES W SHELTON,1,2,0,3
Montgomery,Upper Merion Belmont 3 Judge of Election,,DEM,DENISE BONIFANTI,352,153,3,508
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,CARL GOYNE,0,2,0,2
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,CHARLES A FIELDS JR,0,2,0,2
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,LEIGH STUART,2,0,0,2
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,LINDA QUAM,1,1,0,2
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,MELANIE CICHEY,2,0,0,2
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,ANDREA BAPTISTE,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,CAMERON TIFFANY,0,1,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,CAROL BALLASTER,0,1,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,CHEWIE BELLOPEDE,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,CLARKE PINTO,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,EVELYN ANKERS,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,GINA REED,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,GLORIA SWEDE,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,HARRY DUNNE,0,1,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,JEFF MANN,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,JOSHUA PAGE DUVALL,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,KEVIN LUDY,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,LUDO QURESHI,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,LUIZ ARAUJO,0,1,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,MARK ANDERSON,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,MICHAEL FINNEY,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,PATTY B. TAYLOR,0,1,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,STACEY KNUSSEN,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,TOMAS ARECHABALA,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,TYRIA SAUL,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,WILLIAM JANSCHKA,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,HEATHER JONES,1,0,0,1
Montgomery,Upper Merion Belmont 3 Inspector of Election,,WRITE-IN,HEATHER WONG,0,1,0,1
Montgomery,Upper Merion Belmont 4 Judge of Election,,DEM,BLAKE HOLDEN,503,252,7,762
Montgomery,Upper Merion Belmont 4 Judge of Election,,REP,TED WALMSLEY,247,48,0,295
Montgomery,Upper Merion Belmont 4 Inspector of Election,,WRITE-IN,TED WALMSLEY,1,1,0,2
Montgomery,Upper Merion Belmont 4 Inspector of Election,,WRITE-IN,LISA KIESER,3,1,0,4
Montgomery,Upper Merion Belmont 5 Judge of Election,,DEM,MITCHELL L LERMAN,345,206,0,551
Montgomery,Upper Merion Belmont 5 Judge of Election,,REP,CHARMAINE MCFARLANE,142,34,0,176
Montgomery,Upper Merion Belmont 5 Inspector of Election,,DEM,ELIZABETH D RICH,362,216,0,578
Montgomery,Upper Merion Belmont 5 Inspector of Election,,REP,MARJORIE ZIEGLER,129,28,0,157
Montgomery,Upper Merion Candle 1 Judge of Election,,WRITE-IN,ANNE KWAN,2,0,0,2
Montgomery,Upper Merion Candle 1 Judge of Election,,WRITE-IN,ELVIRA BERRY,0,2,0,2
Montgomery,Upper Merion Candle 1 Inspector of Election,,WRITE-IN,BLAKE HOLDEN,1,0,0,1
Montgomery,Upper Merion Candle 1 Inspector of Election,,WRITE-IN,BRIAN WARREN,1,0,0,1
Montgomery,Upper Merion Candle 1 Inspector of Election,,WRITE-IN,DENISE GARIS,1,0,0,1
Montgomery,Upper Merion Candle 1 Inspector of Election,,WRITE-IN,ELIZABETH D RICH,0,1,0,1
Montgomery,Upper Merion Candle 1 Inspector of Election,,WRITE-IN,GREG PHILLIPS,0,1,0,1
Montgomery,Upper Merion Candle 1 Inspector of Election,,WRITE-IN,NATE STEVENS,1,0,0,1
Montgomery,Upper Merion Candle 1 Inspector of Election,,WRITE-IN,PAUL RICHARDS,1,0,0,1
Montgomery,Upper Merion Candle 1 Inspector of Election,,WRITE-IN,SUZANNE MORAN,1,0,0,1
Montgomery,Upper Merion Candle 2 Judge of Election,,DEM,JOELLE NEWELL,510,237,7,754
Montgomery,Upper Merion Candle 2 Inspector of Election,,REP,ANNA DAVIS,373,131,6,510
Montgomery,Upper Merion Candle 2 Inspector of Election,,WRITE-IN,CINDY BELLAMY,38,0,1,39
Montgomery,Upper Merion Gulph 1 Judge of Election,,DEM,DONNA M FRANKENFIELD,518,268,9,795
Montgomery,Upper Merion Gulph 1 Inspector of Election,,DEM,ANDREA REED,456,246,8,710
Montgomery,Upper Merion Gulph 1 Inspector of Election,,REP,LINDA QUAM,211,43,1,255
Montgomery,Upper Merion Gulph 2 Judge of Election,,DEM,LOUIS MATTHEW PILLA,439,345,10,794
Montgomery,Upper Merion Gulph 2 Inspector of Election,,DEM,JANET B DALZELL,438,342,9,789
Montgomery,Upper Merion Gulph 2 Inspector of Election,,WRITE-IN,TERRY A MROCZEK,2,2,0,4
Montgomery,Upper Merion King 1 Judge of Election,,WRITE-IN,KATHLEEN M COOGAN,0,2,0,2
Montgomery,Upper Merion King 1 Inspector of Election,,WRITE-IN,PATRICIA A MULLIN,0,2,0,2
Montgomery,Upper Merion King 1 Inspector of Election,,WRITE-IN,GRAHAM HOEHING,1,0,0,1
Montgomery,Upper Merion King 1 Inspector of Election,,WRITE-IN,JILLIAN RENNEY,0,1,0,1
Montgomery,Upper Merion King 1 Inspector of Election,,WRITE-IN,KEITH SLATOWSKI,1,0,0,1
Montgomery,Upper Merion King 1 Inspector of Election,,WRITE-IN,KEN PEPPLE,1,0,0,1
Montgomery,Upper Merion King 1 Inspector of Election,,WRITE-IN,LINA QUAM,1,0,0,1
Montgomery,Upper Merion King 1 Inspector of Election,,WRITE-IN,MUSTAFA MOHAMMAD,0,1,0,1
Montgomery,Upper Merion King 1 Inspector of Election,,WRITE-IN,TONY HEYL,1,0,0,1
Montgomery,Upper Merion King 2 Judge of Election,,DEM,BRITTANY GRALA,327,118,5,450
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,BIJAN ABRAHIM,1,0,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,BLAIR THOMAS,0,1,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,CHRIS WORONCHIK,1,0,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,HUNTER GHOSH,1,0,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,JAMES QUINN II,1,0,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,JANET DALZELL,0,1,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,JEFFREY BENSHUTLER,0,1,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,JOHN ASHFIELD,1,0,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,KERRI KOZOL,0,1,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,LORI SARNE,0,1,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,MARK RONOLLO,1,0,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,MATT LENNON,1,0,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,MAURICE BOYLE JR,1,0,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,PATRICK WARD,1,0,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,ROBERT SMALL,1,0,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,STEPHEN OBERHOLLER,1,0,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,TINA GARZILLO,1,0,0,1
Montgomery,Upper Merion King 2 Inspector of Election,,WRITE-IN,TYRIA SAUL,1,0,0,1
Montgomery,Upper Merion Roberts Judge of Election,,DEM,ANDREA ESQUEDA,496,361,6,863
Montgomery,Upper Merion Roberts Inspector of Election,,DEM,ERIC STEIN,401,334,5,740
Montgomery,Upper Merion Roberts Inspector of Election,,REP,ANDREW R PEDLOW,278,76,2,356
Montgomery,Upper Merion Swedeland Judge of Election,,WRITE-IN,JASON KAESER,1,1,0,2
Montgomery,Upper Merion Swedeland Inspector of Election,,WRITE-IN,ERIC STEIN,0,1,0,1
Montgomery,Upper Merion Swedeland Inspector of Election,,WRITE-IN,JOSHUA JOHNSON,1,0,0,1
Montgomery,Upper Merion Swedeland Inspector of Election,,WRITE-IN,TOM KESTER,1,0,0,1
Montgomery,Upper Merion Swedesburg Judge of Election,,WRITE-IN,MICHAEL GENUARDI,13,3,0,16
Montgomery,Upper Merion Swedesburg Inspector of Election,,WRITE-IN,DONNA HIGGINS,4,0,0,4
Montgomery,Upper Merion Swedesburg Inspector of Election,,WRITE-IN,REGAN CONWAY,0,2,0,2
Montgomery,Upper Merion Town Center Judge of Election,,DEM,RANDALL K SCHWARTZ,415,300,9,724
Montgomery,Upper Merion Town Center Inspector of Election,,DEM,DILLON PELLE FRIDAY,362,279,10,651
Montgomery,Upper Merion Town Center Inspector of Election,,REP,FOLEY FRIEDMAN,139,51,0,190
Montgomery,Upper Moreland 1-1 Judge of Election,,WRITE-IN,RHONDA SCHAEFFER,7,1,0,8
Montgomery,Upper Moreland 1-1 Inspector of Election,,DEM,PATRICIA WALTON,360,150,2,512
Montgomery,Upper Moreland 1-1 Inspector of Election,,REP,DEBORAH OLSEN,170,31,0,201
Montgomery,Upper Moreland 1-2 Judge of Election,,DEM,EDWARD MILLER,325,132,2,459
Montgomery,Upper Moreland 1-2 Inspector of Election,,REP,CONNIE SCHANDEIN,273,63,1,337
Montgomery,Upper Moreland 1-2 Inspector of Election,,WRITE-IN,ANNIE BLANTON,2,0,0,2
Montgomery,Upper Moreland 1-2 Inspector of Election,,WRITE-IN,TOM COOK,0,2,0,2
Montgomery,Upper Moreland 2-1 Judge of Election,,WRITE-IN,MICHAEL J PASTON,0,1,0,1
Montgomery,Upper Moreland 2-1 Judge of Election,,WRITE-IN,BRETT GROSSEIDL,0,1,0,1
Montgomery,Upper Moreland 2-1 Judge of Election,,WRITE-IN,EDWARD MILLER,0,1,0,1
Montgomery,Upper Moreland 2-1 Judge of Election,,WRITE-IN,ERIC WELDIE,1,0,0,1
Montgomery,Upper Moreland 2-1 Judge of Election,,WRITE-IN,JOSEPH C SHARP,1,0,0,1
Montgomery,Upper Moreland 2-1 Judge of Election,,WRITE-IN,KEVIN M DOUGHERTY,0,1,0,1
Montgomery,Upper Moreland 2-1 Judge of Election,,WRITE-IN,LAUREN HUGHES,1,0,0,1
Montgomery,Upper Moreland 2-1 Judge of Election,,WRITE-IN,ROBERT LEAHY,1,0,0,1
Montgomery,Upper Moreland 2-1 Judge of Election,,WRITE-IN,TYLER VOELKER,0,1,0,1
Montgomery,Upper Moreland 2-1 Inspector of Election,,WRITE-IN,DIANE MCCARTHY,0,2,0,2
Montgomery,Upper Moreland 2-1 Inspector of Election,,WRITE-IN,BRETT GROSSEIBL,0,1,0,1
Montgomery,Upper Moreland 2-1 Inspector of Election,,WRITE-IN,ELIZABETH ELWERT,0,1,0,1
Montgomery,Upper Moreland 2-1 Inspector of Election,,WRITE-IN,ERIC WELDIE,1,0,0,1
Montgomery,Upper Moreland 2-1 Inspector of Election,,WRITE-IN,JOSEPH C SHARP,1,0,0,1
Montgomery,Upper Moreland 2-1 Inspector of Election,,WRITE-IN,KAREN W TERRY,0,1,0,1
Montgomery,Upper Moreland 2-1 Inspector of Election,,WRITE-IN,MICHAEL J PASTON,0,1,0,1
Montgomery,Upper Moreland 2-1 Inspector of Election,,WRITE-IN,RAY MCGARRY,1,0,0,1
Montgomery,Upper Moreland 2-1 Inspector of Election,,WRITE-IN,ROBERT LEAHY,1,0,0,1
Montgomery,Upper Moreland 2-1 Inspector of Election,,WRITE-IN,RUTH PATTERSON,0,1,0,1
Montgomery,Upper Moreland 2-2 Judge of Election,,REP,CHRISTINA STAMBAUGH,173,57,1,231
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,CHRISTINE NORTH,0,2,0,2
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,DIANE MCCARTHY,0,2,0,2
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,GAVIN NEWSON,0,1,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,STACEY LIESNER,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,BESS SMITH,0,1,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,CHARLES HARDING,1,0,0,1
Montgomery,Upper Moreland 2-2 Inspector of Election,,WRITE-IN,CONNIE SCHANDEIN,0,1,0,1
